# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.905528775055843E-01;5.627623131335454E-01;-2.979677666632245E-03;-7.206939514012152E-03;5.905528775055843E-01;5.627623131335454E-01;-2.979677666632245E-03;-7.206939514012152E-03;
5.025025025025025E+07;5.628271915597383E-01;5.472502024762795E-01;-3.885678930922128E-03;-6.983706329159440E-03;5.628271915597383E-01;5.472502024762795E-01;-3.885678930922128E-03;-6.983706329159440E-03;
5.050050050050050E+07;5.267488655317910E-01;5.379846506350467E-01;-4.929229538749183E-03;-6.551930151344251E-03;5.267488655317910E-01;5.379846506350467E-01;-4.929229538749183E-03;-6.551930151344251E-03;
5.075075075075075E+07;4.885365442822245E-01;5.371742458105753E-01;-5.833671417280158E-03;-5.865379695785575E-03;4.885365442822245E-01;5.371742458105753E-01;-5.833671417280158E-03;-5.865379695785575E-03;
5.100100100100100E+07;4.487958629519068E-01;5.474848686709856E-01;-6.457967753328907E-03;-5.047451733992919E-03;4.487958629519068E-01;5.474848686709856E-01;-6.457967753328907E-03;-5.047451733992919E-03;
5.125125125125125E+07;4.126322859664637E-01;5.677203370883984E-01;-6.791794507829871E-03;-3.928843809296680E-03;4.126322859664637E-01;5.677203370883984E-01;-6.791794507829871E-03;-3.928843809296680E-03;
5.150150150150150E+07;3.838728708951290E-01;5.952956278775062E-01;-6.970458910017070E-03;-2.846467066454767E-03;3.838728708951290E-01;5.952956278775062E-01;-6.970458910017070E-03;-2.846467066454767E-03;
5.175175175175175E+07;3.635789301330509E-01;6.271861919453098E-01;-6.914396151679161E-03;-1.862117538966286E-03;3.635789301330509E-01;6.271861919453098E-01;-6.914396151679161E-03;-1.862117538966286E-03;
5.200200200200200E+07;3.519475413401939E-01;6.590667269975217E-01;-6.625016551756175E-03;-1.140166905286572E-03;3.519475413401939E-01;6.590667269975217E-01;-6.625016551756175E-03;-1.140166905286572E-03;
5.225225225225225E+07;3.478725314622288E-01;6.882120685328449E-01;-6.167992181143952E-03;-4.450602724577273E-04;3.478725314622288E-01;6.882120685328449E-01;-6.167992181143952E-03;-4.450602724577273E-04;
