# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.113031556204709E-03;-5.323139673962781E-03;5.302934291042602E-01;7.510076871534070E-01;1.113031556204709E-03;-5.323139673962781E-03;5.302934291042602E-01;7.510076871534070E-01;
5.025025025025025E+07;4.436873377170283E-04;-5.905195440782271E-03;5.253686239455708E-01;7.414016630156182E-01;4.436873377170283E-04;-5.905195440782271E-03;5.253686239455708E-01;7.414016630156182E-01;
5.050050050050050E+07;-5.661664939248945E-04;-6.439250912848560E-03;5.157173050092143E-01;7.290300275351776E-01;-5.661664939248945E-04;-6.439250912848560E-03;5.157173050092143E-01;7.290300275351776E-01;
5.075075075075075E+07;-1.910081007884099E-03;-6.688864371636817E-03;4.985585578970793E-01;7.164334583284837E-01;-1.910081007884099E-03;-6.688864371636817E-03;4.985585578970793E-01;7.164334583284837E-01;
5.100100100100100E+07;-3.435462439711050E-03;-6.359564522480152E-03;4.723284851341659E-01;7.085227928378753E-01;-3.435462439711050E-03;-6.359564522480152E-03;4.723284851341659E-01;7.085227928378753E-01;
5.125125125125125E+07;-4.846553422263328E-03;-5.326435204625536E-03;4.406165364361997E-01;7.117199077216628E-01;-4.846553422263328E-03;-5.326435204625536E-03;4.406165364361997E-01;7.117199077216628E-01;
5.150150150150150E+07;-5.620353226146740E-03;-3.784120527588491E-03;4.116225069225541E-01;7.276137091021213E-01;-5.620353226146740E-03;-3.784120527588491E-03;4.116225069225541E-01;7.276137091021213E-01;
5.175175175175175E+07;-5.662206732812703E-03;-2.291785776217681E-03;3.919656211544337E-01;7.510282382041097E-01;-5.662206732812703E-03;-2.291785776217681E-03;3.919656211544337E-01;7.510282382041097E-01;
5.200200200200200E+07;-5.250444948368040E-03;-1.103317475541050E-03;3.823558335842362E-01;7.747046222841992E-01;-5.250444948368040E-03;-1.103317475541050E-03;3.823558335842362E-01;7.747046222841992E-01;
5.225225225225225E+07;-4.585345420239501E-03;-3.480280569346073E-04;3.793046626931852E-01;7.943373393183220E-01;-4.585345420239501E-03;-3.480280569346073E-04;3.793046626931852E-01;7.943373393183220E-01;
5.250250250250250E+07;-3.984922480596603E-03;8.539541954582743E-05;3.789747391920050E-01;8.089879446367150E-01;-3.984922480596603E-03;8.539541954582743E-05;3.789747391920050E-01;8.089879446367150E-01;
5.275275275275275E+07;-3.463119467291967E-03;3.463795930397161E-04;3.794065804670436E-01;8.200902209169658E-01;-3.463119467291967E-03;3.463795930397161E-04;3.794065804670436E-01;8.200902209169658E-01;
