# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-8.081746526341234E-03;-2.728814833024890E-03;4.723008109223056E-01;6.070951462388162E-01;-8.081746526341234E-03;-2.728814833024890E-03;4.723008109223056E-01;6.070951462388162E-01;
5.025025025025025E+07;-7.296698269366015E-03;-1.466957961473355E-03;4.670606264597128E-01;6.320340296967428E-01;-7.296698269366015E-03;-1.466957961473355E-03;4.670606264597128E-01;6.320340296967428E-01;
5.050050050050050E+07;-6.436075831895380E-03;-7.992056294354418E-04;4.673190265041803E-01;6.479927224435481E-01;-6.436075831895380E-03;-7.992056294354418E-04;4.673190265041803E-01;6.479927224435481E-01;
5.075075075075075E+07;-5.743017547284815E-03;-5.222195930699028E-04;4.676660290218039E-01;6.561501189939553E-01;-5.743017547284815E-03;-5.222195930699028E-04;4.676660290218039E-01;6.561501189939553E-01;
5.100100100100100E+07;-5.272502892286994E-03;-4.433506662119887E-04;4.649125917336751E-01;6.597529444106188E-01;-5.272502892286994E-03;-4.433506662119887E-04;4.649125917336751E-01;6.597529444106188E-01;
5.125125125125125E+07;-4.945188980367683E-03;-4.287615309658352E-04;4.579155568535491E-01;6.612306196254236E-01;-4.945188980367683E-03;-4.287615309658352E-04;4.579155568535491E-01;6.612306196254236E-01;
5.150150150150150E+07;-4.808241394402856E-03;-4.152651318952932E-04;4.468600216692095E-01;6.636274973549893E-01;-4.808241394402856E-03;-4.152651318952932E-04;4.468600216692095E-01;6.636274973549893E-01;
5.175175175175175E+07;-4.724424611398105E-03;-3.366503633590217E-04;4.330349471733764E-01;6.687547471268024E-01;-4.724424611398105E-03;-3.366503633590217E-04;4.330349471733764E-01;6.687547471268024E-01;
5.200200200200200E+07;-4.671941624259400E-03;-1.619412567963855E-04;4.184863106596752E-01;6.781728403051047E-01;-4.671941624259400E-03;-1.619412567963855E-04;4.184863106596752E-01;6.781728403051047E-01;
5.225225225225225E+07;-4.574394236109868E-03;2.816810891160358E-05;4.055542752431142E-01;6.910839632001189E-01;-4.574394236109868E-03;2.816810891160358E-05;4.055542752431142E-01;6.910839632001189E-01;
