# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.315340130357531E-01;7.508441874546282E-01;1.152476850277813E-03;-5.383934683421056E-03;5.315340130357531E-01;7.508441874546282E-01;1.152476850277813E-03;-5.383934683421056E-03;
5.025025025025025E+07;5.262062675787021E-01;7.407230842330575E-01;4.289668205943468E-04;-5.962521559048150E-03;5.262062675787021E-01;7.407230842330575E-01;4.289668205943468E-04;-5.962521559048150E-03;
5.050050050050050E+07;5.162897850637977E-01;7.287070204342899E-01;-5.952078489000560E-04;-6.472543124911440E-03;5.162897850637977E-01;7.287070204342899E-01;-5.952078489000560E-04;-6.472543124911440E-03;
5.075075075075075E+07;4.985757350891178E-01;7.160211086385631E-01;-1.889996760359050E-03;-6.692126321477672E-03;4.985757350891178E-01;7.160211086385631E-01;-1.889996760359050E-03;-6.692126321477672E-03;
5.100100100100100E+07;4.718096292046264E-01;7.085747372099026E-01;-3.410833655886889E-03;-6.288136754123406E-03;4.718096292046264E-01;7.085747372099026E-01;-3.410833655886889E-03;-6.288136754123406E-03;
5.125125125125125E+07;4.403525686494041E-01;7.121763580601709E-01;-4.825633788631057E-03;-5.245025267950955E-03;4.403525686494041E-01;7.121763580601709E-01;-4.825633788631057E-03;-5.245025267950955E-03;
5.150150150150150E+07;4.116812771948607E-01;7.282612004098182E-01;-5.612984498028326E-03;-3.759899212922756E-03;4.116812771948607E-01;7.282612004098182E-01;-5.612984498028326E-03;-3.759899212922756E-03;
5.175175175175175E+07;3.929710236678542E-01;7.515974281697583E-01;-5.574937794039480E-03;-2.204056360776455E-03;3.929710236678542E-01;7.515974281697583E-01;-5.574937794039480E-03;-2.204056360776455E-03;
5.200200200200200E+07;3.840286943105025E-01;7.746732966895653E-01;-5.156189607561147E-03;-1.083691835527689E-03;3.840286943105025E-01;7.746732966895653E-01;-5.156189607561147E-03;-1.083691835527689E-03;
5.225225225225225E+07;3.810927025340048E-01;7.938164167180808E-01;-4.585500640394058E-03;-3.147986897927122E-04;3.810927025340048E-01;7.938164167180808E-01;-4.585500640394058E-03;-3.147986897927122E-04;
5.250250250250250E+07;3.810338765553635E-01;8.085455982277366E-01;-3.958150352155390E-03;6.986214914394022E-07;3.810338765553635E-01;8.085455982277366E-01;-3.958150352155390E-03;6.986214914394022E-07;
5.275275275275275E+07;3.817813280421107E-01;8.196910792706475E-01;-3.411445397476983E-03;2.770517193247789E-04;3.817813280421107E-01;8.196910792706475E-01;-3.411445397476983E-03;2.770517193247789E-04;
5.300300300300300E+07;3.823065965482373E-01;8.282699000166741E-01;-2.991672876197336E-03;4.280468338693513E-04;3.823065965482373E-01;8.282699000166741E-01;-2.991672876197336E-03;4.280468338693513E-04;
5.325325325325325E+07;3.822804469065411E-01;8.350275948946299E-01;-2.637954799403043E-03;4.878599903363030E-04;3.822804469065411E-01;8.350275948946299E-01;-2.637954799403043E-03;4.878599903363030E-04;
5.350350350350350E+07;3.817465884993987E-01;8.402436486756267E-01;-2.371147668876744E-03;4.727469116977167E-04;3.817465884993987E-01;8.402436486756267E-01;-2.371147668876744E-03;4.727469116977167E-04;
5.375375375375375E+07;3.806884916784276E-01;8.447880494414327E-01;-2.065717368554338E-03;5.070264166526352E-04;3.806884916784276E-01;8.447880494414327E-01;-2.065717368554338E-03;5.070264166526352E-04;
5.400400400400400E+07;3.790373820215913E-01;8.485080380822438E-01;-1.891967085548454E-03;4.370852829392617E-04;3.790373820215913E-01;8.485080380822438E-01;-1.891967085548454E-03;4.370852829392617E-04;
5.425425425425425E+07;3.767060978382907E-01;8.517938685608702E-01;-1.722634057146778E-03;4.249234428161931E-04;3.767060978382907E-01;8.517938685608702E-01;-1.722634057146778E-03;4.249234428161931E-04;
5.450450450450450E+07;3.740669587555889E-01;8.546595179315621E-01;-1.573408883773595E-03;4.177171901803224E-04;3.740669587555889E-01;8.546595179315621E-01;-1.573408883773595E-03;4.177171901803224E-04;
