# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-2.417520704960901E-03;-7.351530786906149E-03;5.833361128116915E-01;5.810193060491278E-01;-2.417520704960901E-03;-7.351530786906149E-03;5.833361128116915E-01;5.810193060491278E-01;
5.025025025025025E+07;-3.483906865503249E-03;-7.321080727468520E-03;5.572587596027936E-01;5.654170608520115E-01;-3.483906865503249E-03;-7.321080727468520E-03;5.572587596027936E-01;5.654170608520115E-01;
5.050050050050050E+07;-4.637352728324857E-03;-6.995047758236228E-03;5.240501801388547E-01;5.555156472127493E-01;-4.637352728324857E-03;-6.995047758236228E-03;5.240501801388547E-01;5.555156472127493E-01;
5.075075075075075E+07;-5.674540848824938E-03;-6.343455490034943E-03;4.862798866962495E-01;5.548985897491386E-01;-5.674540848824938E-03;-6.343455490034943E-03;4.862798866962495E-01;5.548985897491386E-01;
5.100100100100100E+07;-6.500038610214527E-03;-5.363615722038283E-03;4.481614282568674E-01;5.647346797955385E-01;-6.500038610214527E-03;-5.363615722038283E-03;4.481614282568674E-01;5.647346797955385E-01;
5.125125125125125E+07;-7.104193470822179E-03;-4.211489100512162E-03;4.134505191888798E-01;5.850736797544140E-01;-7.104193470822179E-03;-4.211489100512162E-03;4.134505191888798E-01;5.850736797544140E-01;
5.150150150150150E+07;-7.245532433859465E-03;-3.042812445243660E-03;3.860365018854571E-01;6.107663839340657E-01;-7.245532433859465E-03;-3.042812445243660E-03;3.860365018854571E-01;6.107663839340657E-01;
5.175175175175175E+07;-7.153820850065762E-03;-2.028794200451528E-03;3.666067160945040E-01;6.406777597615388E-01;-7.153820850065762E-03;-2.028794200451528E-03;3.666067160945040E-01;6.406777597615388E-01;
5.200200200200200E+07;-6.796449742912679E-03;-1.121253389755854E-03;3.550188173854205E-01;6.706738890362611E-01;-6.796449742912679E-03;-1.121253389755854E-03;3.550188173854205E-01;6.706738890362611E-01;
5.225225225225225E+07;-6.354569260635053E-03;-4.127115671006855E-04;3.501260027091525E-01;6.983776411993506E-01;-6.354569260635053E-03;-4.127115671006855E-04;3.501260027091525E-01;6.983776411993506E-01;
5.250250250250250E+07;-5.822874891526667E-03;9.784911636517805E-05;3.498230934818883E-01;7.223347670322069E-01;-5.822874891526667E-03;9.784911636517805E-05;3.498230934818883E-01;7.223347670322069E-01;
5.275275275275275E+07;-5.306165763362724E-03;4.153927942721945E-04;3.521775798212207E-01;7.419085319907424E-01;-5.306165763362724E-03;4.153927942721945E-04;3.521775798212207E-01;7.419085319907424E-01;
