# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-8.746667194488512E-03;-2.045497767056234E-03;4.535844191795795E-01;6.211716224084344E-01;-8.746667194488512E-03;-2.045497767056234E-03;4.535844191795795E-01;6.211716224084344E-01;
5.025025025025025E+07;-7.643271237963903E-03;-7.628126772955044E-04;4.531436856850294E-01;6.491065667542895E-01;-7.643271237963903E-03;-7.628126772955044E-04;4.531436856850294E-01;6.491065667542895E-01;
5.050050050050050E+07;-6.609749978714544E-03;-1.386450631442921E-04;4.568655115723108E-01;6.661021653245986E-01;-6.609749978714544E-03;-1.386450631442921E-04;4.568655115723108E-01;6.661021653245986E-01;
5.075075075075075E+07;-5.842414398472704E-03;7.958301752003582E-05;4.596386406502178E-01;6.752724818897511E-01;-5.842414398472704E-03;7.958301752003582E-05;4.596386406502178E-01;6.752724818897511E-01;
5.100100100100100E+07;-5.308476843137733E-03;1.231234996950087E-04;4.591555267485541E-01;6.796262560807445E-01;-5.308476843137733E-03;1.231234996950087E-04;4.591555267485541E-01;6.796262560807445E-01;
5.125125125125125E+07;-4.905403165257670E-03;8.840215565445953E-05;4.547554144076578E-01;6.828497010439225E-01;-4.905403165257670E-03;8.840215565445953E-05;4.547554144076578E-01;6.828497010439225E-01;
5.150150150150150E+07;-4.683059914609502E-03;8.488978559532648E-05;4.464662108406606E-01;6.855903300105752E-01;-4.683059914609502E-03;8.488978559532648E-05;4.464662108406606E-01;6.855903300105752E-01;
5.175175175175175E+07;-4.561699433502467E-03;1.144985311207473E-04;4.364204479293033E-01;6.909135713786384E-01;-4.561699433502467E-03;1.144985311207473E-04;4.364204479293033E-01;6.909135713786384E-01;
5.200200200200200E+07;-4.462572154295277E-03;2.172870548300708E-04;4.257331043010905E-01;6.991216007960986E-01;-4.462572154295277E-03;2.172870548300708E-04;4.257331043010905E-01;6.991216007960986E-01;
5.225225225225225E+07;-4.334568451995480E-03;3.440676578617476E-04;4.161891580388317E-01;7.094926444033771E-01;-4.334568451995480E-03;3.440676578617476E-04;4.161891580388317E-01;7.094926444033771E-01;
5.250250250250250E+07;-4.182828566951442E-03;5.052139232330100E-04;4.082064109226837E-01;7.213699869938629E-01;-4.182828566951442E-03;5.052139232330100E-04;4.082064109226837E-01;7.213699869938629E-01;
5.275275275275275E+07;-4.055020815130395E-03;6.235187052037875E-04;4.025264579951861E-01;7.336554632392691E-01;-4.055020815130395E-03;6.235187052037875E-04;4.025264579951861E-01;7.336554632392691E-01;
5.300300300300300E+07;-3.866126028702244E-03;7.297897051095741E-04;3.986373176117351E-01;7.456882446013748E-01;-3.866126028702244E-03;7.297897051095741E-04;3.986373176117351E-01;7.456882446013748E-01;
5.325325325325325E+07;-3.687475841030575E-03;8.360684733565461E-04;3.961081849649440E-01;7.567483486051940E-01;-3.687475841030575E-03;8.360684733565461E-04;3.961081849649440E-01;7.567483486051940E-01;
5.350350350350350E+07;-3.497001346996488E-03;9.021292579669036E-04;3.953420272146424E-01;7.672380015188434E-01;-3.497001346996488E-03;9.021292579669036E-04;3.953420272146424E-01;7.672380015188434E-01;
5.375375375375375E+07;-3.307860862763525E-03;9.276821420152884E-04;3.942516230916870E-01;7.761996970624879E-01;-3.307860862763525E-03;9.276821420152884E-04;3.942516230916870E-01;7.761996970624879E-01;
