# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;4.711140245316606E-01;6.088257790596481E-01;-8.129631067635968E-03;-2.684166452700140E-03;4.711140245316606E-01;6.088257790596481E-01;-8.129631067635968E-03;-2.684166452700140E-03;
5.025025025025025E+07;4.668139808293932E-01;6.343877913250533E-01;-7.200978510299044E-03;-1.431784503143800E-03;4.668139808293932E-01;6.343877913250533E-01;-7.200978510299044E-03;-1.431784503143800E-03;
5.050050050050050E+07;4.680140628297109E-01;6.509556293152062E-01;-6.425210483468150E-03;-7.905373993687276E-04;4.680140628297109E-01;6.509556293152062E-01;-6.425210483468150E-03;-7.905373993687276E-04;
5.075075075075075E+07;4.690837184440670E-01;6.602146691963687E-01;-5.692945964021626E-03;-5.116535518686947E-04;4.690837184440670E-01;6.602146691963687E-01;-5.692945964021626E-03;-5.116535518686947E-04;
5.100100100100100E+07;4.669669692065703E-01;6.646591607302502E-01;-5.263974901423676E-03;-5.592274637632445E-04;4.669669692065703E-01;6.646591607302502E-01;-5.263974901423676E-03;-5.592274637632445E-04;
5.125125125125125E+07;4.609741125030030E-01;6.676199371254359E-01;-4.936039174992433E-03;-4.301826838380235E-04;4.609741125030030E-01;6.676199371254359E-01;-4.936039174992433E-03;-4.301826838380235E-04;
5.150150150150150E+07;4.517981220696269E-01;6.708754720677956E-01;-4.818585354009180E-03;-4.230524860389135E-04;4.517981220696269E-01;6.708754720677956E-01;-4.818585354009180E-03;-4.230524860389135E-04;
5.175175175175175E+07;4.401779210529920E-01;6.764993233093373E-01;-4.680605470173850E-03;-4.170891042291005E-04;4.401779210529920E-01;6.764993233093373E-01;-4.680605470173850E-03;-4.170891042291005E-04;
5.200200200200200E+07;4.285176422067012E-01;6.850129716882692E-01;-4.725069877654635E-03;-1.604229542072378E-04;4.285176422067012E-01;6.850129716882692E-01;-4.725069877654635E-03;-1.604229542072378E-04;
5.225225225225225E+07;4.177935827787406E-01;6.965766912807329E-01;-4.581697457207606E-03;1.368724861380617E-05;4.177935827787406E-01;6.965766912807329E-01;-4.581697457207606E-03;1.368724861380617E-05;
5.250250250250250E+07;4.094679947032238E-01;7.094786881074516E-01;-4.473980510960625E-03;1.757237972035525E-04;4.094679947032238E-01;7.094786881074516E-01;-4.473980510960625E-03;1.757237972035525E-04;
