# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.768323614575825E-01;6.297331500942155E-01;-1.863860284158141E-03;-7.411717253901293E-03;5.768323614575825E-01;6.297331500942155E-01;-1.863860284158141E-03;-7.411717253901293E-03;
5.025025025025025E+07;5.536532387101779E-01;6.131639321132838E-01;-3.191585193553933E-03;-7.468103649492666E-03;5.536532387101779E-01;6.131639321132838E-01;-3.191585193553933E-03;-7.468103649492666E-03;
5.050050050050050E+07;5.211768825689410E-01;6.020935801379862E-01;-4.602122419128752E-03;-7.059053595587282E-03;5.211768825689410E-01;6.020935801379862E-01;-4.602122419128752E-03;-7.059053595587282E-03;
5.075075075075075E+07;4.829419070521213E-01;6.026094689092358E-01;-5.917788706761446E-03;-6.211854755398306E-03;4.829419070521213E-01;6.026094689092358E-01;-5.917788706761446E-03;-6.211854755398306E-03;
5.100100100100100E+07;4.448347904124672E-01;6.154495739832154E-01;-6.614891192011429E-03;-4.874764960516785E-03;4.448347904124672E-01;6.154495739832154E-01;-6.614891192011429E-03;-4.874764960516785E-03;
5.125125125125125E+07;4.141403948823047E-01;6.390942308104425E-01;-7.105735423466476E-03;-3.542063693427318E-03;4.141403948823047E-01;6.390942308104425E-01;-7.105735423466476E-03;-3.542063693427318E-03;
5.150150150150150E+07;3.934049316664801E-01;6.682954992797423E-01;-6.952288341511798E-03;-2.296499141801093E-03;3.934049316664801E-01;6.682954992797423E-01;-6.952288341511798E-03;-2.296499141801093E-03;
5.175175175175175E+07;3.828185031484586E-01;6.979851110970776E-01;-6.649046042093839E-03;-1.282590373788219E-03;3.828185031484586E-01;6.979851110970776E-01;-6.649046042093839E-03;-1.282590373788219E-03;
5.200200200200200E+07;3.782349811177244E-01;7.228715145942177E-01;-6.105299583897378E-03;-4.903270633616132E-04;3.782349811177244E-01;7.228715145942177E-01;-6.105299583897378E-03;-4.903270633616132E-04;
5.225225225225225E+07;3.787803248914896E-01;7.442186272013402E-01;-5.412104481095930E-03;3.960841707510877E-06;3.787803248914896E-01;7.442186272013402E-01;-5.412104481095930E-03;3.960841707510877E-06;
5.250250250250250E+07;3.812186943476593E-01;7.612220468139985E-01;-4.954964041582150E-03;4.695623112458956E-04;3.812186943476593E-01;7.612220468139985E-01;-4.954964041582150E-03;4.695623112458956E-04;
5.275275275275275E+07;3.845728286643834E-01;7.746815194879907E-01;-4.453058170708450E-03;6.107536336014157E-04;3.845728286643834E-01;7.746815194879907E-01;-4.453058170708450E-03;6.107536336014157E-04;
5.300300300300300E+07;3.875499883133259E-01;7.853588418126939E-01;-4.035356373201105E-03;7.716310666995082E-04;3.875499883133259E-01;7.853588418126939E-01;-4.035356373201105E-03;7.716310666995082E-04;
5.325325325325325E+07;3.902460715290437E-01;7.936679906628740E-01;-3.727768053880196E-03;7.691931663965113E-04;3.902460715290437E-01;7.936679906628740E-01;-3.727768053880196E-03;7.691931663965113E-04;
5.350350350350350E+07;3.923159767737298E-01;8.005112818378218E-01;-3.366316638564051E-03;8.377086645592098E-04;3.923159767737298E-01;8.005112818378218E-01;-3.366316638564051E-03;8.377086645592098E-04;
5.375375375375375E+07;3.935617082364795E-01;8.064055824159155E-01;-3.117819475884413E-03;8.223051421027772E-04;3.935617082364795E-01;8.064055824159155E-01;-3.117819475884413E-03;8.223051421027772E-04;
5.400400400400400E+07;3.942274060913520E-01;8.112382246842954E-01;-2.866505962047887E-03;7.497775723295318E-04;3.942274060913520E-01;8.112382246842954E-01;-2.866505962047887E-03;7.497775723295318E-04;
5.425425425425425E+07;3.944762203365935E-01;8.154046209852842E-01;-2.682275712029670E-03;7.531789815141700E-04;3.944762203365935E-01;8.154046209852842E-01;-2.682275712029670E-03;7.531789815141700E-04;
5.450450450450450E+07;3.939454027758243E-01;8.193758690351587E-01;-2.557080237807888E-03;7.979636713440558E-04;3.939454027758243E-01;8.193758690351587E-01;-2.557080237807888E-03;7.979636713440558E-04;
5.475475475475475E+07;3.931126555725306E-01;8.228685287063759E-01;-2.406205387046524E-03;7.106786383018522E-04;3.931126555725306E-01;8.228685287063759E-01;-2.406205387046524E-03;7.106786383018522E-04;
5.500500500500500E+07;3.924332305727556E-01;8.259274711370171E-01;-2.244459656328943E-03;6.727036890470853E-04;3.924332305727556E-01;8.259274711370171E-01;-2.244459656328943E-03;6.727036890470853E-04;
5.525525525525525E+07;3.908754862002521E-01;8.288981127127826E-01;-2.125908874199303E-03;6.306274251640933E-04;3.908754862002521E-01;8.288981127127826E-01;-2.125908874199303E-03;6.306274251640933E-04;
5.550550550550550E+07;3.894802906926323E-01;8.314883643918526E-01;-2.004305128759846E-03;5.738033119559854E-04;3.894802906926323E-01;8.314883643918526E-01;-2.004305128759846E-03;5.738033119559854E-04;
5.575575575575575E+07;3.877719070734469E-01;8.339322032337131E-01;-1.924956714880251E-03;5.311978915449248E-04;3.877719070734469E-01;8.339322032337131E-01;-1.924956714880251E-03;5.311978915449248E-04;
5.600600600600600E+07;3.859960261419824E-01;8.361591815884869E-01;-1.859553572640791E-03;5.334752191030839E-04;3.859960261419824E-01;8.361591815884869E-01;-1.859553572640791E-03;5.334752191030839E-04;
5.625625625625625E+07;3.840538001104553E-01;8.379590452427949E-01;-1.815406820214426E-03;5.336164325336464E-04;3.840538001104553E-01;8.379590452427949E-01;-1.815406820214426E-03;5.336164325336464E-04;
5.650650650650650E+07;3.819187275169760E-01;8.397893361905614E-01;-1.713607595617138E-03;4.735503280477228E-04;3.819187275169760E-01;8.397893361905614E-01;-1.713607595617138E-03;4.735503280477228E-04;
5.675675675675675E+07;3.796339902723188E-01;8.412455467311255E-01;-1.674744855848556E-03;3.469257766682201E-04;3.796339902723188E-01;8.412455467311255E-01;-1.674744855848556E-03;3.469257766682201E-04;
5.700700700700700E+07;3.770875657803859E-01;8.427012601424327E-01;-1.597199868513729E-03;3.488776886188770E-04;3.770875657803859E-01;8.427012601424327E-01;-1.597199868513729E-03;3.488776886188770E-04;
5.725725725725726E+07;3.742686239788871E-01;8.438682676544390E-01;-1.539160434078054E-03;2.886048646044654E-04;3.742686239788871E-01;8.438682676544390E-01;-1.539160434078054E-03;2.886048646044654E-04;
5.750750750750751E+07;3.711729318971157E-01;8.450105304856160E-01;-1.496977273334921E-03;2.839542896360179E-04;3.711729318971157E-01;8.450105304856160E-01;-1.496977273334921E-03;2.839542896360179E-04;
5.775775775775776E+07;3.681930451954567E-01;8.462037257570106E-01;-1.468561067759618E-03;3.029401804508624E-04;3.681930451954567E-01;8.462037257570106E-01;-1.468561067759618E-03;3.029401804508624E-04;
5.800800800800801E+07;3.649718624396472E-01;8.471902646825658E-01;-1.456168992870816E-03;2.006390426635287E-04;3.649718624396472E-01;8.471902646825658E-01;-1.456168992870816E-03;2.006390426635287E-04;
5.825825825825826E+07;3.617549389769016E-01;8.478347977328364E-01;-1.403281290746236E-03;2.130189590944074E-04;3.617549389769016E-01;8.478347977328364E-01;-1.403281290746236E-03;2.130189590944074E-04;
5.850850850850851E+07;3.584660961834256E-01;8.488085784414663E-01;-1.403918016576286E-03;1.161359037317651E-04;3.584660961834256E-01;8.488085784414663E-01;-1.403918016576286E-03;1.161359037317651E-04;
5.875875875875876E+07;3.550091209505689E-01;8.493943734469269E-01;-1.307563008006290E-03;1.595934803768438E-04;3.550091209505689E-01;8.493943734469269E-01;-1.307563008006290E-03;1.595934803768438E-04;
5.900900900900901E+07;3.512053305485345E-01;8.499571961826995E-01;-1.317657594665105E-03;1.237886650049464E-04;3.512053305485345E-01;8.499571961826995E-01;-1.317657594665105E-03;1.237886650049464E-04;
5.925925925925926E+07;3.475033929728389E-01;8.504474718179514E-01;-1.343935026147739E-03;5.727499188063894E-05;3.475033929728389E-01;8.504474718179514E-01;-1.343935026147739E-03;5.727499188063894E-05;
5.950950950950951E+07;3.432989734960079E-01;8.510813047040482E-01;-1.290057938870380E-03;6.191025756712625E-05;3.432989734960079E-01;8.510813047040482E-01;-1.290057938870380E-03;6.191025756712625E-05;
5.975975975975976E+07;3.389860541909230E-01;8.518035678077818E-01;-1.207822405555454E-03;8.769281994443669E-05;3.389860541909230E-01;8.518035678077818E-01;-1.207822405555454E-03;8.769281994443669E-05;
6.001001001001001E+07;3.347174647610801E-01;8.528527208794856E-01;-1.319998672308482E-03;6.937209836205762E-06;3.347174647610801E-01;8.528527208794856E-01;-1.319998672308482E-03;6.937209836205762E-06;
6.026026026026026E+07;3.307118574717101E-01;8.543101388198923E-01;-1.296280234192621E-03;-3.384256275118549E-05;3.307118574717101E-01;8.543101388198923E-01;-1.296280234192621E-03;-3.384256275118549E-05;
6.051051051051051E+07;3.266481792942444E-01;8.557060257839759E-01;-1.309586073428634E-03;-9.702905726564539E-05;3.266481792942444E-01;8.557060257839759E-01;-1.309586073428634E-03;-9.702905726564539E-05;
6.076076076076076E+07;3.228276603540369E-01;8.576881609387689E-01;-1.304818002897292E-03;-3.313285172629707E-05;3.228276603540369E-01;8.576881609387689E-01;-1.304818002897292E-03;-3.313285172629707E-05;
6.101101101101101E+07;3.191619209090162E-01;8.593856004980477E-01;-1.233508798778139E-03;-7.861995942153956E-05;3.191619209090162E-01;8.593856004980477E-01;-1.233508798778139E-03;-7.861995942153956E-05;
6.126126126126126E+07;3.160544944299402E-01;8.611867552900480E-01;-1.292168920204963E-03;-3.886725494587980E-05;3.160544944299402E-01;8.611867552900480E-01;-1.292168920204963E-03;-3.886725494587980E-05;
6.151151151151151E+07;3.130213720459791E-01;8.631092112590634E-01;-1.321232445301724E-03;-6.127627531671624E-05;3.130213720459791E-01;8.631092112590634E-01;-1.321232445301724E-03;-6.127627531671624E-05;
6.176176176176176E+07;3.101940037865840E-01;8.646514811560910E-01;-1.256299605566570E-03;-1.112775886840880E-04;3.101940037865840E-01;8.646514811560910E-01;-1.256299605566570E-03;-1.112775886840880E-04;
6.201201201201201E+07;3.078063125412636E-01;8.658837406596414E-01;-1.290685445521162E-03;-1.239547526667290E-04;3.078063125412636E-01;8.658837406596414E-01;-1.290685445521162E-03;-1.239547526667290E-04;
6.226226226226226E+07;3.051358191447623E-01;8.673398604871490E-01;-1.188602426242270E-03;-1.297293878123738E-04;3.051358191447623E-01;8.673398604871490E-01;-1.188602426242270E-03;-1.297293878123738E-04;
6.251251251251251E+07;3.025941062104938E-01;8.685766048729328E-01;-1.320442287544437E-03;-1.311074934607346E-04;3.025941062104938E-01;8.685766048729328E-01;-1.320442287544437E-03;-1.311074934607346E-04;
6.276276276276276E+07;3.001108167358371E-01;8.696596142552105E-01;-1.162397504497426E-03;-1.831999260624126E-04;3.001108167358371E-01;8.696596142552105E-01;-1.162397504497426E-03;-1.831999260624126E-04;
6.301301301301301E+07;2.977672838417912E-01;8.706629221948350E-01;-1.224735564309841E-03;-1.375004311356250E-04;2.977672838417912E-01;8.706629221948350E-01;-1.224735564309841E-03;-1.375004311356250E-04;
6.326326326326326E+07;2.953853360470638E-01;8.716407137486215E-01;-1.155472941198416E-03;-1.558392464667728E-04;2.953853360470638E-01;8.716407137486215E-01;-1.155472941198416E-03;-1.558392464667728E-04;
6.351351351351351E+07;2.932313422210179E-01;8.725102515664886E-01;-1.209456894829450E-03;-1.756418848289665E-04;2.932313422210179E-01;8.725102515664886E-01;-1.209456894829450E-03;-1.756418848289665E-04;
6.376376376376376E+07;2.911433240124154E-01;8.733587457313832E-01;-1.144886309447098E-03;-2.161484403047094E-04;2.911433240124154E-01;8.733587457313832E-01;-1.144886309447098E-03;-2.161484403047094E-04;
6.401401401401401E+07;2.889174374705412E-01;8.742510647567371E-01;-1.184640386382835E-03;-1.919500597092858E-04;2.889174374705412E-01;8.742510647567371E-01;-1.184640386382835E-03;-1.919500597092858E-04;
6.426426426426426E+07;2.872974238551627E-01;8.749126985520563E-01;-1.170054092553255E-03;-2.439124875649025E-04;2.872974238551627E-01;8.749126985520563E-01;-1.170054092553255E-03;-2.439124875649025E-04;
6.451451451451451E+07;2.853386215136198E-01;8.755105485175319E-01;-1.178442199812580E-03;-2.527523085349807E-04;2.853386215136198E-01;8.755105485175319E-01;-1.178442199812580E-03;-2.527523085349807E-04;
6.476476476476476E+07;2.836579646230384E-01;8.759320127497217E-01;-1.135754260231013E-03;-2.986649664325932E-04;2.836579646230384E-01;8.759320127497217E-01;-1.135754260231013E-03;-2.986649664325932E-04;
6.501501501501501E+07;2.819246605012973E-01;8.765562606307653E-01;-1.121251216773335E-03;-2.928904900651139E-04;2.819246605012973E-01;8.765562606307653E-01;-1.121251216773335E-03;-2.928904900651139E-04;
6.526526526526526E+07;2.802165518120801E-01;8.768844356793035E-01;-1.151899962184491E-03;-2.817642491726667E-04;2.802165518120801E-01;8.768844356793035E-01;-1.151899962184491E-03;-2.817642491726667E-04;
6.551551551551551E+07;2.786290069231681E-01;8.771340716543948E-01;-1.125526046048259E-03;-3.169364168395731E-04;2.786290069231681E-01;8.771340716543948E-01;-1.125526046048259E-03;-3.169364168395731E-04;
6.576576576576576E+07;2.792121223932658E-01;8.779476141373097E-01;-1.102882175407992E-03;-3.005380772645589E-04;2.792121223932658E-01;8.779476141373097E-01;-1.102882175407992E-03;-3.005380772645589E-04;
6.601601601601601E+07;2.777083234608845E-01;8.780590331511239E-01;-1.079586226858357E-03;-3.255612373588716E-04;2.777083234608845E-01;8.780590331511239E-01;-1.079586226858357E-03;-3.255612373588716E-04;
6.626626626626626E+07;2.760708556774958E-01;8.783282820398515E-01;-1.070448299949456E-03;-3.193808671663546E-04;2.760708556774958E-01;8.783282820398515E-01;-1.070448299949456E-03;-3.193808671663546E-04;
6.651651651651651E+07;2.744721891554990E-01;8.784986616181095E-01;-1.100681557523304E-03;-4.130810630292533E-04;2.744721891554990E-01;8.784986616181095E-01;-1.100681557523304E-03;-4.130810630292533E-04;
6.676676676676676E+07;2.724982837689878E-01;8.789235870002524E-01;-1.067468292669828E-03;-3.795438011673094E-04;2.724982837689878E-01;8.789235870002524E-01;-1.067468292669828E-03;-3.795438011673094E-04;
6.701701701701702E+07;2.719228602327235E-01;8.784490889889458E-01;-1.102022326280610E-03;-3.647935176717093E-04;2.719228602327235E-01;8.784490889889458E-01;-1.102022326280610E-03;-3.647935176717093E-04;
6.726726726726727E+07;2.703791023849793E-01;8.786990878176343E-01;-1.093341851189309E-03;-3.916127226593267E-04;2.703791023849793E-01;8.786990878176343E-01;-1.093341851189309E-03;-3.916127226593267E-04;
