# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;4.512197286499487E-01;6.577238219055106E-01;-8.306798129821066E-03;-6.763344613647130E-04;4.512197286499487E-01;6.577238219055106E-01;-8.306798129821066E-03;-6.763344613647130E-04;
5.025025025025025E+07;4.550707820266007E-01;6.785851468456521E-01;-7.217586614083912E-03;1.394181446706517E-04;4.550707820266007E-01;6.785851468456521E-01;-7.217586614083912E-03;1.394181446706517E-04;
5.050050050050050E+07;4.589481397896918E-01;6.905305215405232E-01;-6.317201990549402E-03;4.917248976719628E-04;4.589481397896918E-01;6.905305215405232E-01;-6.317201990549402E-03;4.917248976719628E-04;
5.075075075075075E+07;4.592325772887937E-01;6.974799499173453E-01;-5.645403329587404E-03;5.429953190851114E-04;4.592325772887937E-01;6.974799499173453E-01;-5.645403329587404E-03;5.429953190851114E-04;
5.100100100100100E+07;4.567416717716938E-01;7.014859091746920E-01;-5.235521455848890E-03;5.645281042312733E-04;4.567416717716938E-01;7.014859091746920E-01;-5.235521455848890E-03;5.645281042312733E-04;
5.125125125125125E+07;4.503432213192919E-01;7.060555078353574E-01;-5.029719271887013E-03;6.112069905543345E-04;4.503432213192919E-01;7.060555078353574E-01;-5.029719271887013E-03;6.112069905543345E-04;
5.150150150150150E+07;4.418546689065471E-01;7.126650387908289E-01;-4.746343311371260E-03;6.356221816187531E-04;4.418546689065471E-01;7.126650387908289E-01;-4.746343311371260E-03;6.356221816187531E-04;
5.175175175175175E+07;4.332197734147306E-01;7.225037176373421E-01;-4.640505200204524E-03;7.434344081848682E-04;4.332197734147306E-01;7.225037176373421E-01;-4.640505200204524E-03;7.434344081848682E-04;
5.200200200200200E+07;4.261531146690890E-01;7.340951307405250E-01;-4.435323130849289E-03;9.186195138649598E-04;4.261531146690890E-01;7.340951307405250E-01;-4.435323130849289E-03;9.186195138649598E-04;
5.225225225225225E+07;4.221797965141642E-01;7.462998657875713E-01;-4.232519259341874E-03;1.040716920611278E-03;4.221797965141642E-01;7.462998657875713E-01;-4.232519259341874E-03;1.040716920611278E-03;
5.250250250250250E+07;4.202812544864121E-01;7.579931433796837E-01;-3.979975569350653E-03;1.151826539303209E-03;4.202812544864121E-01;7.579931433796837E-01;-3.979975569350653E-03;1.151826539303209E-03;
5.275275275275275E+07;4.198062136295488E-01;7.682008273277005E-01;-3.785846195029104E-03;1.273929215967592E-03;4.198062136295488E-01;7.682008273277005E-01;-3.785846195029104E-03;1.273929215967592E-03;
5.300300300300300E+07;4.199572296990094E-01;7.770634267094140E-01;-3.560196403916540E-03;1.275245707983327E-03;4.199572296990094E-01;7.770634267094140E-01;-3.560196403916540E-03;1.275245707983327E-03;
5.325325325325325E+07;4.205459432058037E-01;7.845096566179547E-01;-3.324860026963665E-03;1.326149996910495E-03;4.205459432058037E-01;7.845096566179547E-01;-3.324860026963665E-03;1.326149996910495E-03;
5.350350350350350E+07;4.209919635288740E-01;7.910190615579566E-01;-3.164311862760570E-03;1.280438073022335E-03;4.209919635288740E-01;7.910190615579566E-01;-3.164311862760570E-03;1.280438073022335E-03;
5.375375375375375E+07;4.213778271189729E-01;7.966097754490514E-01;-3.003222014151560E-03;1.273901197478033E-03;4.213778271189729E-01;7.966097754490514E-01;-3.003222014151560E-03;1.273901197478033E-03;
5.400400400400400E+07;4.220729938420577E-01;8.012661012448256E-01;-2.923522563140706E-03;1.228954897877423E-03;4.220729938420577E-01;8.012661012448256E-01;-2.923522563140706E-03;1.228954897877423E-03;
5.425425425425425E+07;4.220804025374578E-01;8.059413208167160E-01;-2.709410864007822E-03;1.199508187411351E-03;4.220804025374578E-01;8.059413208167160E-01;-2.709410864007822E-03;1.199508187411351E-03;
5.450450450450450E+07;4.226414839772639E-01;8.095065325015510E-01;-2.583999486833499E-03;1.156022730105931E-03;4.226414839772639E-01;8.095065325015510E-01;-2.583999486833499E-03;1.156022730105931E-03;
5.475475475475475E+07;4.228171084541448E-01;8.128003991145131E-01;-2.520599900174324E-03;1.126614237119723E-03;4.228171084541448E-01;8.128003991145131E-01;-2.520599900174324E-03;1.126614237119723E-03;
5.500500500500500E+07;4.224357888446867E-01;8.155891519466278E-01;-2.421163647306039E-03;1.077076983654781E-03;4.224357888446867E-01;8.155891519466278E-01;-2.421163647306039E-03;1.077076983654781E-03;
5.525525525525525E+07;4.220647350760476E-01;8.180875306395584E-01;-2.319835186556584E-03;1.014145058386336E-03;4.220647350760476E-01;8.180875306395584E-01;-2.319835186556584E-03;1.014145058386336E-03;
5.550550550550550E+07;4.216350824962804E-01;8.203401523952548E-01;-2.299656165833723E-03;9.898529447272212E-04;4.216350824962804E-01;8.203401523952548E-01;-2.299656165833723E-03;9.898529447272212E-04;
5.575575575575575E+07;4.210425017549508E-01;8.221531508387049E-01;-2.176219820261590E-03;9.374429386647989E-04;4.210425017549508E-01;8.221531508387049E-01;-2.176219820261590E-03;9.374429386647989E-04;
5.600600600600600E+07;4.202719758214927E-01;8.238060491958045E-01;-2.133785014863212E-03;8.885735575988636E-04;4.202719758214927E-01;8.238060491958045E-01;-2.133785014863212E-03;8.885735575988636E-04;
5.625625625625625E+07;4.191174363391247E-01;8.252631308375401E-01;-2.124680192088300E-03;8.603681795709920E-04;4.191174363391247E-01;8.252631308375401E-01;-2.124680192088300E-03;8.603681795709920E-04;
