# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-8.360423876895321E-03;-6.068938416956972E-04;4.474050072061175E-01;6.618259878102012E-01;-8.360423876895321E-03;-6.068938416956972E-04;4.474050072061175E-01;6.618259878102012E-01;
5.025025025025025E+07;-7.222678877409820E-03;2.102644246481739E-04;4.509294967335060E-01;6.830290622852816E-01;-7.222678877409820E-03;2.102644246481739E-04;4.509294967335060E-01;6.830290622852816E-01;
5.050050050050050E+07;-6.332846304128597E-03;5.630155913513795E-04;4.544448882259129E-01;6.953174714281876E-01;-6.332846304128597E-03;5.630155913513795E-04;4.544448882259129E-01;6.953174714281876E-01;
5.075075075075075E+07;-5.637142958909321E-03;6.488974610246217E-04;4.555142923248131E-01;7.020793184264235E-01;-5.637142958909321E-03;6.488974610246217E-04;4.555142923248131E-01;7.020793184264235E-01;
5.100100100100100E+07;-5.192931614990720E-03;6.506651759724462E-04;4.528269559580111E-01;7.064611831373583E-01;-5.192931614990720E-03;6.506651759724462E-04;4.528269559580111E-01;7.064611831373583E-01;
5.125125125125125E+07;-4.931592697199763E-03;6.723517489886031E-04;4.465894045816899E-01;7.112287195962099E-01;-4.931592697199763E-03;6.723517489886031E-04;4.465894045816899E-01;7.112287195962099E-01;
5.150150150150150E+07;-4.717453376944729E-03;7.226542178220909E-04;4.385906042220175E-01;7.179191227463690E-01;-4.717453376944729E-03;7.226542178220909E-04;4.385906042220175E-01;7.179191227463690E-01;
5.175175175175175E+07;-4.545549337107853E-03;8.318654348386732E-04;4.304225806215314E-01;7.270467854438216E-01;-4.545549337107853E-03;8.318654348386732E-04;4.304225806215314E-01;7.270467854438216E-01;
5.200200200200200E+07;-4.357601596011115E-03;9.557800023095023E-04;4.237260043769552E-01;7.383155336565210E-01;-4.357601596011115E-03;9.557800023095023E-04;4.237260043769552E-01;7.383155336565210E-01;
5.225225225225225E+07;-4.139165802119717E-03;1.079607251810833E-03;4.193845352206125E-01;7.497751137797214E-01;-4.139165802119717E-03;1.079607251810833E-03;4.193845352206125E-01;7.497751137797214E-01;
5.250250250250250E+07;-3.898782029337877E-03;1.195342470331992E-03;4.171692661605871E-01;7.608318577241199E-01;-3.898782029337877E-03;1.195342470331992E-03;4.171692661605871E-01;7.608318577241199E-01;
5.275275275275275E+07;-3.690634544548077E-03;1.237381182501910E-03;4.160835084333969E-01;7.704823570924331E-01;-3.690634544548077E-03;1.237381182501910E-03;4.160835084333969E-01;7.704823570924331E-01;
5.300300300300300E+07;-3.499328653783636E-03;1.263923192044016E-03;4.157503588747858E-01;7.788922071402107E-01;-3.499328653783636E-03;1.263923192044016E-03;4.157503588747858E-01;7.788922071402107E-01;
5.325325325325325E+07;-3.287506539672324E-03;1.281440262066462E-03;4.157301025464797E-01;7.860369142373080E-01;-3.287506539672324E-03;1.281440262066462E-03;4.157301025464797E-01;7.860369142373080E-01;
5.350350350350350E+07;-3.123458194603491E-03;1.266681916876757E-03;4.158860968527848E-01;7.923885993192693E-01;-3.123458194603491E-03;1.266681916876757E-03;4.158860968527848E-01;7.923885993192693E-01;
5.375375375375375E+07;-2.980720754011684E-03;1.243436009085672E-03;4.157973133968634E-01;7.977784439769058E-01;-2.980720754011684E-03;1.243436009085672E-03;4.157973133968634E-01;7.977784439769058E-01;
5.400400400400400E+07;-2.828962520370807E-03;1.222504907339970E-03;4.156794386140217E-01;8.027329540268346E-01;-2.828962520370807E-03;1.222504907339970E-03;4.156794386140217E-01;8.027329540268346E-01;
5.425425425425425E+07;-2.705398586000644E-03;1.186595157765612E-03;4.158967512726780E-01;8.069791412447738E-01;-2.705398586000644E-03;1.186595157765612E-03;4.158967512726780E-01;8.069791412447738E-01;
5.450450450450450E+07;-2.593826281528621E-03;1.152736410635696E-03;4.155036631932171E-01;8.105483935725877E-01;-2.593826281528621E-03;1.152736410635696E-03;4.155036631932171E-01;8.105483935725877E-01;
5.475475475475475E+07;-2.478589618095140E-03;1.101908904051312E-03;4.152902326017979E-01;8.139508265045651E-01;-2.478589618095140E-03;1.101908904051312E-03;4.152902326017979E-01;8.139508265045651E-01;
5.500500500500500E+07;-2.402858440805324E-03;1.041371116938793E-03;4.147625978812857E-01;8.167740747043066E-01;-2.402858440805324E-03;1.041371116938793E-03;4.147625978812857E-01;8.167740747043066E-01;
5.525525525525525E+07;-2.324260331478897E-03;1.022662941788377E-03;4.143198645882977E-01;8.192387707744534E-01;-2.324260331478897E-03;1.022662941788377E-03;4.143198645882977E-01;8.192387707744534E-01;
5.550550550550550E+07;-2.258409775853446E-03;9.785845493320213E-04;4.136201794387845E-01;8.214517798399623E-01;-2.258409775853446E-03;9.785845493320213E-04;4.136201794387845E-01;8.214517798399623E-01;
5.575575575575575E+07;-2.187753447296845E-03;9.328280145362294E-04;4.128587635928036E-01;8.232387908069558E-01;-2.187753447296845E-03;9.328280145362294E-04;4.128587635928036E-01;8.232387908069558E-01;
5.600600600600600E+07;-2.140004104075658E-03;8.844096486212215E-04;4.117669320338336E-01;8.248893752772197E-01;-2.140004104075658E-03;8.844096486212215E-04;4.117669320338336E-01;8.248893752772197E-01;
5.625625625625625E+07;-2.094394964171133E-03;8.455365139900509E-04;4.106798098727933E-01;8.263087691822242E-01;-2.094394964171133E-03;8.455365139900509E-04;4.106798098727933E-01;8.263087691822242E-01;
5.650650650650650E+07;-2.041915449589109E-03;8.059758472107792E-04;4.095164306422515E-01;8.275510654350032E-01;-2.041915449589109E-03;8.059758472107792E-04;4.095164306422515E-01;8.275510654350032E-01;
5.675675675675675E+07;-2.003165877164246E-03;7.491877294354825E-04;4.081935587866306E-01;8.286113009014340E-01;-2.003165877164246E-03;7.491877294354825E-04;4.081935587866306E-01;8.286113009014340E-01;
5.700700700700700E+07;-1.964553592387800E-03;7.164454729318232E-04;4.065352764459730E-01;8.293623100521017E-01;-1.964553592387800E-03;7.164454729318232E-04;4.065352764459730E-01;8.293623100521017E-01;
5.725725725725726E+07;-1.932685009556977E-03;6.732747777530920E-04;4.050704814394507E-01;8.300766940867135E-01;-1.932685009556977E-03;6.732747777530920E-04;4.050704814394507E-01;8.300766940867135E-01;
5.750750750750751E+07;-1.915440859057116E-03;6.383205023126026E-04;4.034811770874763E-01;8.307348236833295E-01;-1.915440859057116E-03;6.383205023126026E-04;4.034811770874763E-01;8.307348236833295E-01;
5.775775775775776E+07;-1.880888968462865E-03;5.965605860508413E-04;4.018305986676529E-01;8.312471910510250E-01;-1.880888968462865E-03;5.965605860508413E-04;4.018305986676529E-01;8.312471910510250E-01;
5.800800800800801E+07;-1.855897337640746E-03;5.644778741051941E-04;4.060055565602247E-01;8.283888735298099E-01;-1.855897337640746E-03;5.644778741051941E-04;4.060055565602247E-01;8.283888735298099E-01;
5.825825825825826E+07;-1.845865785394157E-03;5.227085004162835E-04;4.044113443411029E-01;8.285213687442115E-01;-1.845865785394157E-03;5.227085004162835E-04;4.044113443411029E-01;8.285213687442115E-01;
5.850850850850851E+07;-1.830284239254545E-03;4.746471597171269E-04;4.027217980318940E-01;8.284300173692269E-01;-1.830284239254545E-03;4.746471597171269E-04;4.027217980318940E-01;8.284300173692269E-01;
5.875875875875876E+07;-1.795823343738710E-03;4.372621572616438E-04;4.008231168405862E-01;8.280077249323181E-01;-1.795823343738710E-03;4.372621572616438E-04;4.008231168405862E-01;8.280077249323181E-01;
5.900900900900901E+07;-1.803107679832663E-03;3.813870917042937E-04;3.988688631768832E-01;8.274568886289980E-01;-1.803107679832663E-03;3.813870917042937E-04;3.988688631768832E-01;8.274568886289980E-01;
5.925925925925926E+07;-1.799216611684901E-03;3.622520099062781E-04;3.964621542538950E-01;8.266804964445083E-01;-1.799216611684901E-03;3.622520099062781E-04;3.964621542538950E-01;8.266804964445083E-01;
5.950950950950951E+07;-1.802515319401249E-03;2.994864072478408E-04;3.937823807258842E-01;8.259102341494192E-01;-1.802515319401249E-03;2.994864072478408E-04;3.937823807258842E-01;8.259102341494192E-01;
5.975975975975976E+07;-1.812326065946768E-03;2.561545993552893E-04;3.908056556896949E-01;8.253990568057654E-01;-1.812326065946768E-03;2.561545993552893E-04;3.908056556896949E-01;8.253990568057654E-01;
6.001001001001001E+07;-1.799866449089582E-03;2.188992528929289E-04;3.872836325623116E-01;8.250689999061249E-01;-1.799866449089582E-03;2.188992528929289E-04;3.872836325623116E-01;8.250689999061249E-01;
6.026026026026026E+07;-1.834261930594581E-03;1.887661620982265E-04;3.839332846351504E-01;8.254302018035629E-01;-1.834261930594581E-03;1.887661620982265E-04;3.839332846351504E-01;8.254302018035629E-01;
6.051051051051051E+07;-1.853002574631199E-03;1.562833990851746E-04;3.807372670596677E-01;8.263281752707629E-01;-1.853002574631199E-03;1.562833990851746E-04;3.807372670596677E-01;8.263281752707629E-01;
6.076076076076076E+07;-1.869508931533438E-03;1.365565941001987E-04;3.780014981859656E-01;8.277972797301465E-01;-1.869508931533438E-03;1.365565941001987E-04;3.780014981859656E-01;8.277972797301465E-01;
6.101101101101101E+07;-1.876850070441746E-03;1.281775321811204E-04;3.757961408301088E-01;8.294695878588987E-01;-1.876850070441746E-03;1.281775321811204E-04;3.757961408301088E-01;8.294695878588987E-01;
6.126126126126126E+07;-1.880710314348754E-03;1.118648128750957E-04;3.742978199114566E-01;8.310960542878358E-01;-1.880710314348754E-03;1.118648128750957E-04;3.742978199114566E-01;8.310960542878358E-01;
6.151151151151151E+07;-1.902890366379531E-03;9.644234752160657E-05;3.731594470589794E-01;8.327060313440939E-01;-1.902890366379531E-03;9.644234752160657E-05;3.731594470589794E-01;8.327060313440939E-01;
