# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-1.525382352483473E-03;-7.244320217014703E-03;5.733190819278866E-01;6.454657004122897E-01;-1.525382352483473E-03;-7.244320217014703E-03;5.733190819278866E-01;6.454657004122897E-01;
5.025025025025025E+07;-2.760180614789086E-03;-7.374799112865000E-03;5.535300471293202E-01;6.289063957829300E-01;-2.760180614789086E-03;-7.374799112865000E-03;5.535300471293202E-01;6.289063957829300E-01;
5.050050050050050E+07;-4.157071912352348E-03;-7.125531577661266E-03;5.245997339952775E-01;6.158411280030907E-01;-4.157071912352348E-03;-7.125531577661266E-03;5.245997339952775E-01;6.158411280030907E-01;
5.075075075075075E+07;-5.536909431912112E-03;-6.271125115095112E-03;4.890444239170830E-01;6.119397952157695E-01;-5.536909431912112E-03;-6.271125115095112E-03;4.890444239170830E-01;6.119397952157695E-01;
5.100100100100100E+07;-6.438093560655747E-03;-5.189693661054540E-03;4.512670976317688E-01;6.209194333686352E-01;-6.438093560655747E-03;-5.189693661054540E-03;4.512670976317688E-01;6.209194333686352E-01;
5.125125125125125E+07;-6.956511976172245E-03;-3.850091316018824E-03;4.183980443033297E-01;6.420892409465964E-01;-6.956511976172245E-03;-3.850091316018824E-03;4.183980443033297E-01;6.420892409465964E-01;
5.150150150150150E+07;-6.920671086275436E-03;-2.533464601202098E-03;3.950921470242362E-01;6.699417238560279E-01;-6.920671086275436E-03;-2.533464601202098E-03;3.950921470242362E-01;6.699417238560279E-01;
5.175175175175175E+07;-6.595125845477428E-03;-1.428707855881207E-03;3.817092904652390E-01;6.989075808940368E-01;-6.595125845477428E-03;-1.428707855881207E-03;3.817092904652390E-01;6.989075808940368E-01;
5.200200200200200E+07;-6.075027583471181E-03;-6.166053473190808E-04;3.759947970299353E-01;7.250554329011792E-01;-6.075027583471181E-03;-6.166053473190808E-04;3.759947970299353E-01;7.250554329011792E-01;
5.225225225225225E+07;-5.514615054953823E-03;-3.285808147177685E-05;3.750735957200990E-01;7.470707419259868E-01;-5.514615054953823E-03;-3.285808147177685E-05;3.750735957200990E-01;7.470707419259868E-01;
5.250250250250250E+07;-4.975408471851257E-03;3.165974596997438E-04;3.767596315698807E-01;7.646288098111906E-01;-4.975408471851257E-03;3.165974596997438E-04;3.767596315698807E-01;7.646288098111906E-01;
5.275275275275275E+07;-4.494560637953058E-03;5.612356075283768E-04;3.794819721040029E-01;7.784614422685829E-01;-4.494560637953058E-03;5.612356075283768E-04;3.794819721040029E-01;7.784614422685829E-01;
5.300300300300300E+07;-4.039846727766926E-03;6.815916744725797E-04;3.820103441687035E-01;7.895443331863592E-01;-4.039846727766926E-03;6.815916744725797E-04;3.820103441687035E-01;7.895443331863592E-01;
5.325325325325325E+07;-3.677562662245819E-03;7.846461995741450E-04;3.843899852274103E-01;7.982292694646927E-01;-3.677562662245819E-03;7.846461995741450E-04;3.843899852274103E-01;7.982292694646927E-01;
5.350350350350350E+07;-3.349570077414958E-03;7.999113453536226E-04;3.862191510044927E-01;8.051928987518718E-01;-3.349570077414958E-03;7.999113453536226E-04;3.862191510044927E-01;8.051928987518718E-01;
