# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-8.427219064490286E-03;-1.123586594883438E-03;4.428944951306125E-01;6.679752210854555E-01;-8.427219064490286E-03;-1.123586594883438E-03;4.428944951306125E-01;6.679752210854555E-01;
5.025025025025025E+07;-7.283218339937582E-03;-1.322330105397544E-04;4.448284419868476E-01;6.914605585086137E-01;-7.283218339937582E-03;-1.322330105397544E-04;4.448284419868476E-01;6.914605585086137E-01;
5.050050050050050E+07;-6.341475250463950E-03;3.151707414323999E-04;4.483360458988130E-01;7.055635668087262E-01;-6.341475250463950E-03;3.151707414323999E-04;4.483360458988130E-01;7.055635668087262E-01;
5.075075075075075E+07;-5.628894236041565E-03;4.706599812063556E-04;4.498348651490576E-01;7.135498093906104E-01;-5.628894236041565E-03;4.706599812063556E-04;4.498348651490576E-01;7.135498093906104E-01;
5.100100100100100E+07;-5.193471568869569E-03;4.943563033301267E-04;4.477032634111714E-01;7.187088198963393E-01;-5.193471568869569E-03;4.943563033301267E-04;4.477032634111714E-01;7.187088198963393E-01;
5.125125125125125E+07;-4.887454625471535E-03;5.511132417853366E-04;4.422431986342275E-01;7.237207332768271E-01;-4.887454625471535E-03;5.511132417853366E-04;4.422431986342275E-01;7.237207332768271E-01;
5.150150150150150E+07;-4.679466385450081E-03;5.876415993013336E-04;4.350253699682317E-01;7.296130047039997E-01;-4.679466385450081E-03;5.876415993013336E-04;4.350253699682317E-01;7.296130047039997E-01;
5.175175175175175E+07;-4.513152440859900E-03;6.948069675224268E-04;4.274555020896438E-01;7.383017679993131E-01;-4.513152440859900E-03;6.948069675224268E-04;4.274555020896438E-01;7.383017679993131E-01;
5.200200200200200E+07;-4.359712022915515E-03;8.374913211933320E-04;4.212289299682681E-01;7.484205665525751E-01;-4.359712022915515E-03;8.374913211933320E-04;4.212289299682681E-01;7.484205665525751E-01;
5.225225225225225E+07;-4.130342203008452E-03;9.872094740044489E-04;4.166790916254136E-01;7.591719263742406E-01;-4.130342203008452E-03;9.872094740044489E-04;4.166790916254136E-01;7.591719263742406E-01;
5.250250250250250E+07;-3.881118043879879E-03;1.106350791145070E-03;4.140413623955892E-01;7.695886413044177E-01;-3.881118043879879E-03;1.106350791145070E-03;4.140413623955892E-01;7.695886413044177E-01;
5.275275275275275E+07;-3.660743020469990E-03;1.177115031875037E-03;4.122618683885919E-01;7.786853602722723E-01;-3.660743020469990E-03;1.177115031875037E-03;4.122618683885919E-01;7.786853602722723E-01;
5.300300300300300E+07;-3.429606519636721E-03;1.199352818657719E-03;4.115825055667531E-01;7.864408414612922E-01;-3.429606519636721E-03;1.199352818657719E-03;4.115825055667531E-01;7.864408414612922E-01;
5.325325325325325E+07;-3.242254845953768E-03;1.218852606668296E-03;4.109394937206375E-01;7.937843232873159E-01;-3.242254845953768E-03;1.218852606668296E-03;4.109394937206375E-01;7.937843232873159E-01;
