# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-2.789982532708621E-03;-8.287713451627737E-03;5.533489666976642E-01;6.264580184436317E-01;-2.789982532708621E-03;-8.287713451627737E-03;5.533489666976642E-01;6.264580184436317E-01;
5.025025025025025E+07;-4.687694204437715E-03;-8.194262907290632E-03;5.194101534090502E-01;6.133355511422939E-01;-4.687694204437715E-03;-8.194262907290632E-03;5.194101534090502E-01;6.133355511422939E-01;
5.050050050050050E+07;-6.603413220659163E-03;-7.251857158587096E-03;4.772266167187020E-01;6.139819554288197E-01;-6.603413220659163E-03;-7.251857158587096E-03;4.772266167187020E-01;6.139819554288197E-01;
5.075075075075075E+07;-7.969516760111163E-03;-5.376878969431957E-03;4.364102215414827E-01;6.328454051651258E-01;-7.969516760111163E-03;-5.376878969431957E-03;4.364102215414827E-01;6.328454051651258E-01;
5.100100100100100E+07;-8.429436911523558E-03;-3.380595277436296E-03;4.075732976136605E-01;6.638953248150521E-01;-8.429436911523558E-03;-3.380595277436296E-03;4.075732976136605E-01;6.638953248150521E-01;
5.125125125125125E+07;-8.074537517983049E-03;-1.611531023786838E-03;3.928661878842369E-01;6.974846963235526E-01;-8.074537517983049E-03;-1.611531023786838E-03;3.928661878842369E-01;6.974846963235526E-01;
5.150150150150150E+07;-7.288876956843026E-03;-3.597435957267491E-04;3.884611285155245E-01;7.264772167880684E-01;-7.288876956843026E-03;-3.597435957267491E-04;3.884611285155245E-01;7.264772167880684E-01;
5.175175175175175E+07;-6.425980292436937E-03;4.098286289475749E-04;3.894911229374971E-01;7.496601646317151E-01;-6.425980292436937E-03;4.098286289475749E-04;3.894911229374971E-01;7.496601646317151E-01;
5.200200200200200E+07;-5.611762261541465E-03;8.649461693825711E-04;3.925540114828608E-01;7.671749773335280E-01;-5.611762261541465E-03;8.649461693825711E-04;3.925540114828608E-01;7.671749773335280E-01;
5.225225225225225E+07;-4.927766698667730E-03;1.078739123528676E-03;3.963348524750903E-01;7.804909299793216E-01;-4.927766698667730E-03;1.078739123528676E-03;3.963348524750903E-01;7.804909299793216E-01;
5.250250250250250E+07;-4.352582838859249E-03;1.194020395840083E-03;3.996613823282789E-01;7.906842376546257E-01;-4.352582838859249E-03;1.194020395840083E-03;3.996613823282789E-01;7.906842376546257E-01;
5.275275275275275E+07;-3.879236358974573E-03;1.211723114216502E-03;4.022793421678328E-01;7.986380278702720E-01;-3.879236358974573E-03;1.211723114216502E-03;4.022793421678328E-01;7.986380278702720E-01;
5.300300300300300E+07;-3.508549813634106E-03;1.210644107085616E-03;4.041477874478721E-01;8.051700740387109E-01;-3.508549813634106E-03;1.210644107085616E-03;4.041477874478721E-01;8.051700740387109E-01;
5.325325325325325E+07;-3.187548338056009E-03;1.190144372105730E-03;4.054405145203916E-01;8.105745306778802E-01;-3.187548338056009E-03;1.190144372105730E-03;4.054405145203916E-01;8.105745306778802E-01;
5.350350350350350E+07;-2.900527305632627E-03;1.127631774203970E-03;4.060194402706035E-01;8.148569740507677E-01;-2.900527305632627E-03;1.127631774203970E-03;4.060194402706035E-01;8.148569740507677E-01;
5.375375375375375E+07;-2.715961684176431E-03;1.059744183804302E-03;4.056892570239576E-01;8.186390356570195E-01;-2.715961684176431E-03;1.059744183804302E-03;4.056892570239576E-01;8.186390356570195E-01;
5.400400400400400E+07;-2.508916918328131E-03;1.018735592579542E-03;4.051963602170768E-01;8.222094668080037E-01;-2.508916918328131E-03;1.018735592579542E-03;4.051963602170768E-01;8.222094668080037E-01;
5.425425425425425E+07;-2.344362287160141E-03;9.604369505967237E-04;4.041573349438815E-01;8.253823650479678E-01;-2.344362287160141E-03;9.604369505967237E-04;4.041573349438815E-01;8.253823650479678E-01;
5.450450450450450E+07;-2.207128208353071E-03;8.912778672956837E-04;4.027787686067437E-01;8.281721000072823E-01;-2.207128208353071E-03;8.912778672956837E-04;4.027787686067437E-01;8.281721000072823E-01;
5.475475475475475E+07;-2.079804502724825E-03;8.383852424024321E-04;4.012536899442191E-01;8.306787817332265E-01;-2.079804502724825E-03;8.383852424024321E-04;4.012536899442191E-01;8.306787817332265E-01;
5.500500500500500E+07;-1.991327979906279E-03;7.823081422765899E-04;3.992746766615103E-01;8.331003112798364E-01;-1.991327979906279E-03;7.823081422765899E-04;3.992746766615103E-01;8.331003112798364E-01;
5.525525525525525E+07;-1.878568762565455E-03;7.254818515185647E-04;3.972876279585837E-01;8.352965838190857E-01;-1.878568762565455E-03;7.254818515185647E-04;3.972876279585837E-01;8.352965838190857E-01;
5.550550550550550E+07;-1.807227632225669E-03;6.781436393034296E-04;3.950173895833092E-01;8.374502994607558E-01;-1.807227632225669E-03;6.781436393034296E-04;3.950173895833092E-01;8.374502994607558E-01;
5.575575575575575E+07;-1.741417610564599E-03;6.368224364633213E-04;3.925798483352916E-01;8.393449229366530E-01;-1.741417610564599E-03;6.368224364633213E-04;3.925798483352916E-01;8.393449229366530E-01;
5.600600600600600E+07;-1.659765006457907E-03;5.795200574969980E-04;3.900704271454424E-01;8.411116140125156E-01;-1.659765006457907E-03;5.795200574969980E-04;3.900704271454424E-01;8.411116140125156E-01;
5.625625625625625E+07;-1.609661947136619E-03;5.517537431675636E-04;3.876183294782334E-01;8.427569880671595E-01;-1.609661947136619E-03;5.517537431675636E-04;3.876183294782334E-01;8.427569880671595E-01;
5.650650650650650E+07;-1.552003695310964E-03;5.117445744572043E-04;3.847954754727452E-01;8.442211110526160E-01;-1.552003695310964E-03;5.117445744572043E-04;3.847954754727452E-01;8.442211110526160E-01;
5.675675675675675E+07;-1.503094031426731E-03;4.616645458699783E-04;3.818907694149570E-01;8.456366519979629E-01;-1.503094031426731E-03;4.616645458699783E-04;3.818907694149570E-01;8.456366519979629E-01;
5.700700700700700E+07;-1.474586254425254E-03;4.246886845311077E-04;3.788951526731524E-01;8.469328372366943E-01;-1.474586254425254E-03;4.246886845311077E-04;3.788951526731524E-01;8.469328372366943E-01;
5.725725725725726E+07;-1.423444710403434E-03;3.937207385823386E-04;3.759211512801564E-01;8.480838967312920E-01;-1.423444710403434E-03;3.937207385823386E-04;3.759211512801564E-01;8.480838967312920E-01;
5.750750750750751E+07;-1.393642877121913E-03;3.374840983046555E-04;3.730057447326176E-01;8.492162823404689E-01;-1.393642877121913E-03;3.374840983046555E-04;3.730057447326176E-01;8.492162823404689E-01;
5.775775775775776E+07;-1.364791878642852E-03;3.117992739152396E-04;3.695691371915562E-01;8.503658277305289E-01;-1.364791878642852E-03;3.117992739152396E-04;3.695691371915562E-01;8.503658277305289E-01;
5.800800800800801E+07;-1.343715128811108E-03;2.910560328108629E-04;3.724429636615992E-01;8.482612990310421E-01;-1.343715128811108E-03;2.910560328108629E-04;3.724429636615992E-01;8.482612990310421E-01;
5.825825825825826E+07;-1.323393960895864E-03;2.429554563829303E-04;3.691016415078282E-01;8.491079190287913E-01;-1.323393960895864E-03;2.429554563829303E-04;3.691016415078282E-01;8.491079190287913E-01;
5.850850850850851E+07;-1.293562619418080E-03;2.171204417249490E-04;3.656088183868855E-01;8.497735988143073E-01;-1.293562619418080E-03;2.171204417249490E-04;3.656088183868855E-01;8.497735988143073E-01;
5.875875875875876E+07;-1.298804674002724E-03;1.771190512060610E-04;3.621405089643227E-01;8.505028467816885E-01;-1.298804674002724E-03;1.771190512060610E-04;3.621405089643227E-01;8.505028467816885E-01;
5.900900900900901E+07;-1.255900283319178E-03;1.526812711576280E-04;3.583826212140390E-01;8.511088178957720E-01;-1.255900283319178E-03;1.526812711576280E-04;3.583826212140390E-01;8.511088178957720E-01;
5.925925925925926E+07;-1.253921136066719E-03;1.264210894192510E-04;3.545957394764801E-01;8.516948404076641E-01;-1.253921136066719E-03;1.264210894192510E-04;3.545957394764801E-01;8.516948404076641E-01;
5.950950950950951E+07;-1.243873472433671E-03;1.065797272436825E-04;3.509474167388380E-01;8.524456993951588E-01;-1.243873472433671E-03;1.065797272436825E-04;3.509474167388380E-01;8.524456993951588E-01;
5.975975975975976E+07;-1.232211396699002E-03;6.414924636085682E-05;3.469143323107948E-01;8.533209548803524E-01;-1.232211396699002E-03;6.414924636085682E-05;3.469143323107948E-01;8.533209548803524E-01;
6.001001001001001E+07;-1.239822961377014E-03;6.653862008853917E-05;3.429431348575788E-01;8.541886910790034E-01;-1.239822961377014E-03;6.653862008853917E-05;3.429431348575788E-01;8.541886910790034E-01;
6.026026026026026E+07;-1.233702375819628E-03;4.670603853084703E-05;3.392803493977757E-01;8.554765334795259E-01;-1.233702375819628E-03;4.670603853084703E-05;3.392803493977757E-01;8.554765334795259E-01;
6.051051051051051E+07;-1.217802500676046E-03;2.356005280571071E-05;3.356678557189840E-01;8.568449202078506E-01;-1.217802500676046E-03;2.356005280571071E-05;3.356678557189840E-01;8.568449202078506E-01;
6.076076076076076E+07;-1.226793938280473E-03;2.724441397545708E-06;3.324812831903392E-01;8.581400167644255E-01;-1.226793938280473E-03;2.724441397545708E-06;3.324812831903392E-01;8.581400167644255E-01;
6.101101101101101E+07;-1.202017918723166E-03;1.110638734415065E-05;3.291989596433042E-01;8.595367521645505E-01;-1.202017918723166E-03;1.110638734415065E-05;3.291989596433042E-01;8.595367521645505E-01;
6.126126126126126E+07;-1.210958048704879E-03;-1.148285557696450E-05;3.262040434197336E-01;8.607926301597492E-01;-1.210958048704879E-03;-1.148285557696450E-05;3.262040434197336E-01;8.607926301597492E-01;
6.151151151151151E+07;-1.179813349743827E-03;-1.781289552305881E-05;3.235053765113479E-01;8.621974197275656E-01;-1.179813349743827E-03;-1.781289552305881E-05;3.235053765113479E-01;8.621974197275656E-01;
6.176176176176176E+07;-1.182262824542474E-03;-4.026497911655651E-05;3.209132753501653E-01;8.633102537470773E-01;-1.182262824542474E-03;-4.026497911655651E-05;3.209132753501653E-01;8.633102537470773E-01;
6.201201201201201E+07;-1.179505301907156E-03;-7.045473488743836E-05;3.183466488431574E-01;8.643638385815153E-01;-1.179505301907156E-03;-7.045473488743836E-05;3.183466488431574E-01;8.643638385815153E-01;
6.226226226226226E+07;-1.177779693101306E-03;-6.647859937816819E-05;3.158770658504237E-01;8.653379037655773E-01;-1.177779693101306E-03;-6.647859937816819E-05;3.158770658504237E-01;8.653379037655773E-01;
6.251251251251251E+07;-1.166940743792416E-03;-7.185811231675940E-05;3.135073776375938E-01;8.662783230243594E-01;-1.166940743792416E-03;-7.185811231675940E-05;3.135073776375938E-01;8.662783230243594E-01;
6.276276276276276E+07;-1.139505046504468E-03;-7.020828124940827E-05;3.112777083462404E-01;8.670384565860135E-01;-1.139505046504468E-03;-7.020828124940827E-05;3.112777083462404E-01;8.670384565860135E-01;
6.301301301301301E+07;-1.145791265617301E-03;-1.018616654856083E-04;3.090668088832340E-01;8.678034129261376E-01;-1.145791265617301E-03;-1.018616654856083E-04;3.090668088832340E-01;8.678034129261376E-01;
6.326326326326326E+07;-1.143036161083773E-03;-1.267753676109062E-04;3.069529934382998E-01;8.685811936849950E-01;-1.143036161083773E-03;-1.267753676109062E-04;3.069529934382998E-01;8.685811936849950E-01;
