# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;4.383399578207881E-01;6.678922726221166E-01;-8.496145779095150E-03;-1.878830802466555E-04;4.383399578207881E-01;6.678922726221166E-01;-8.496145779095150E-03;-1.878830802466555E-04;
5.025025025025025E+07;4.450670827097491E-01;6.899536794417757E-01;-7.326912812041138E-03;5.681906214084550E-04;4.450670827097491E-01;6.899536794417757E-01;-7.326912812041138E-03;5.681906214084550E-04;
5.050050050050050E+07;4.513256784480736E-01;7.029473558896103E-01;-6.439201172913439E-03;8.691445947674644E-04;4.513256784480736E-01;7.029473558896103E-01;-6.439201172913439E-03;8.691445947674644E-04;
5.075075075075075E+07;4.542023799120414E-01;7.105076664707451E-01;-5.754478182003198E-03;9.425757466935657E-04;4.542023799120414E-01;7.105076664707451E-01;-5.754478182003198E-03;9.425757466935657E-04;
5.100100100100100E+07;4.536427868547530E-01;7.152398005108995E-01;-5.226435950436869E-03;9.398704603341099E-04;4.536427868547530E-01;7.152398005108995E-01;-5.226435950436869E-03;9.398704603341099E-04;
5.125125125125125E+07;4.492312208546855E-01;7.212154225659692E-01;-4.939057559738503E-03;9.242435815051058E-04;4.492312208546855E-01;7.212154225659692E-01;-4.939057559738503E-03;9.242435815051058E-04;
5.150150150150150E+07;4.438320898773379E-01;7.266647863978775E-01;-4.705353346935962E-03;9.712442199235166E-04;4.438320898773379E-01;7.266647863978775E-01;-4.705353346935962E-03;9.712442199235166E-04;
5.175175175175175E+07;4.376301671583291E-01;7.349436013130832E-01;-4.525981086709158E-03;1.036748529117882E-03;4.376301671583291E-01;7.349436013130832E-01;-4.525981086709158E-03;1.036748529117882E-03;
5.200200200200200E+07;4.324344534588191E-01;7.446548019097192E-01;-4.282681114600181E-03;1.124647441072344E-03;4.324344534588191E-01;7.446548019097192E-01;-4.282681114600181E-03;1.124647441072344E-03;
5.225225225225225E+07;4.291871583130846E-01;7.549611148747800E-01;-4.131935742064438E-03;1.244981777339088E-03;4.291871583130846E-01;7.549611148747800E-01;-4.131935742064438E-03;1.244981777339088E-03;
