# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.598402044047213E-01;6.211909029098079E-01;-2.973623344081252E-03;-8.233433476667889E-03;5.598402044047213E-01;6.211909029098079E-01;-2.973623344081252E-03;-8.233433476667889E-03;
5.025025025025025E+07;5.254594430149665E-01;6.062397667067547E-01;-4.836682824655385E-03;-8.001009080759314E-03;5.254594430149665E-01;6.062397667067547E-01;-4.836682824655385E-03;-8.001009080759314E-03;
5.050050050050050E+07;4.808355333904961E-01;6.047136906236429E-01;-6.708340550997603E-03;-6.973522704053567E-03;4.808355333904961E-01;6.047136906236429E-01;-6.708340550997603E-03;-6.973522704053567E-03;
5.075075075075075E+07;4.367596150515721E-01;6.228678038553268E-01;-7.979358857581534E-03;-5.169734748632122E-03;4.367596150515721E-01;6.228678038553268E-01;-7.979358857581534E-03;-5.169734748632122E-03;
5.100100100100100E+07;4.052654082346931E-01;6.555623141659324E-01;-8.367954400098878E-03;-3.223422503000259E-03;4.052654082346931E-01;6.555623141659324E-01;-8.367954400098878E-03;-3.223422503000259E-03;
5.125125125125125E+07;3.898724592239627E-01;6.918505047635720E-01;-7.814055829923401E-03;-1.438828674465646E-03;3.898724592239627E-01;6.918505047635720E-01;-7.814055829923401E-03;-1.438828674465646E-03;
5.150150150150150E+07;3.861379650793195E-01;7.232820824013961E-01;-7.097729958090179E-03;-3.157799143940630E-04;3.861379650793195E-01;7.232820824013961E-01;-7.097729958090179E-03;-3.157799143940630E-04;
5.175175175175175E+07;3.888305304633742E-01;7.478849764972668E-01;-6.267127023906722E-03;5.260830194771864E-04;3.888305304633742E-01;7.478849764972668E-01;-6.267127023906722E-03;5.260830194771864E-04;
5.200200200200200E+07;3.936399161596815E-01;7.664562285685066E-01;-5.494738335267736E-03;9.159675602992559E-04;3.936399161596815E-01;7.664562285685066E-01;-5.494738335267736E-03;9.159675602992559E-04;
5.225225225225225E+07;3.987029009725856E-01;7.800611829144234E-01;-4.802016422664594E-03;1.050733417714933E-03;3.987029009725856E-01;7.800611829144234E-01;-4.802016422664594E-03;1.050733417714933E-03;
5.250250250250250E+07;4.032113100582452E-01;7.906629805530931E-01;-4.332782379460047E-03;1.189393641205877E-03;4.032113100582452E-01;7.906629805530931E-01;-4.332782379460047E-03;1.189393641205877E-03;
5.275275275275275E+07;4.066251747422188E-01;7.987130834764093E-01;-3.873035052964637E-03;1.207036010376226E-03;4.066251747422188E-01;7.987130834764093E-01;-3.873035052964637E-03;1.207036010376226E-03;
5.300300300300300E+07;4.092564517194339E-01;8.049183327709056E-01;-3.469090017928065E-03;1.176537828386854E-03;4.092564517194339E-01;8.049183327709056E-01;-3.469090017928065E-03;1.176537828386854E-03;
5.325325325325325E+07;4.111462347577945E-01;8.101023365828199E-01;-3.123220248793684E-03;1.138681050104723E-03;4.111462347577945E-01;8.101023365828199E-01;-3.123220248793684E-03;1.138681050104723E-03;
5.350350350350350E+07;4.123487548975125E-01;8.145357663242033E-01;-2.860187086006564E-03;1.055239029875081E-03;4.123487548975125E-01;8.145357663242033E-01;-2.860187086006564E-03;1.055239029875081E-03;
5.375375375375375E+07;4.124988428513037E-01;8.182958829493630E-01;-2.691275940479485E-03;1.072295381751570E-03;4.124988428513037E-01;8.182958829493630E-01;-2.691275940479485E-03;1.072295381751570E-03;
5.400400400400400E+07;4.119803509527863E-01;8.215414690927405E-01;-2.506032399786505E-03;9.730091999606654E-04;4.119803509527863E-01;8.215414690927405E-01;-2.506032399786505E-03;9.730091999606654E-04;
5.425425425425425E+07;4.117043493487548E-01;8.247145965456992E-01;-2.352889890418788E-03;9.605247570910239E-04;4.117043493487548E-01;8.247145965456992E-01;-2.352889890418788E-03;9.605247570910239E-04;
5.450450450450450E+07;4.106759495997469E-01;8.274444450119762E-01;-2.205868098482021E-03;9.100626368837936E-04;4.106759495997469E-01;8.274444450119762E-01;-2.205868098482021E-03;9.100626368837936E-04;
5.475475475475475E+07;4.091529731395120E-01;8.299602327268267E-01;-2.024271398436586E-03;8.635997760250717E-04;4.091529731395120E-01;8.299602327268267E-01;-2.024271398436586E-03;8.635997760250717E-04;
5.500500500500500E+07;4.074105644331566E-01;8.321091371008285E-01;-1.914193944263009E-03;7.139778799970942E-04;4.074105644331566E-01;8.321091371008285E-01;-1.914193944263009E-03;7.139778799970942E-04;
5.525525525525525E+07;4.053771511922901E-01;8.342638205931288E-01;-1.889605329660157E-03;7.178226938956222E-04;4.053771511922901E-01;8.342638205931288E-01;-1.889605329660157E-03;7.178226938956222E-04;
5.550550550550550E+07;4.035741658951024E-01;8.363602746899428E-01;-1.791593545852282E-03;6.568827980848155E-04;4.035741658951024E-01;8.363602746899428E-01;-1.791593545852282E-03;6.568827980848155E-04;
5.575575575575575E+07;4.012793648491318E-01;8.381714321723785E-01;-1.703959150436369E-03;6.415015816083128E-04;4.012793648491318E-01;8.381714321723785E-01;-1.703959150436369E-03;6.415015816083128E-04;
5.600600600600600E+07;3.988111567110697E-01;8.400081354056038E-01;-1.651312150180829E-03;5.494265625158597E-04;3.988111567110697E-01;8.400081354056038E-01;-1.651312150180829E-03;5.494265625158597E-04;
5.625625625625625E+07;3.960709677792268E-01;8.416645966304245E-01;-1.604879075922106E-03;5.250664871672041E-04;3.960709677792268E-01;8.416645966304245E-01;-1.604879075922106E-03;5.250664871672041E-04;
5.650650650650650E+07;3.937528749790397E-01;8.431853738543933E-01;-1.543429980589679E-03;4.995872691458506E-04;3.937528749790397E-01;8.431853738543933E-01;-1.543429980589679E-03;4.995872691458506E-04;
5.675675675675675E+07;3.908520824587199E-01;8.446311350402006E-01;-1.515066456830417E-03;4.489249128740198E-04;3.908520824587199E-01;8.446311350402006E-01;-1.515066456830417E-03;4.489249128740198E-04;
5.700700700700700E+07;3.879336808405529E-01;8.461054463817707E-01;-1.448949442313125E-03;4.194911351314768E-04;3.879336808405529E-01;8.461054463817707E-01;-1.448949442313125E-03;4.194911351314768E-04;
5.725725725725726E+07;3.849887072840111E-01;8.472434880057175E-01;-1.390870011943976E-03;4.264004864425949E-04;3.849887072840111E-01;8.472434880057175E-01;-1.390870011943976E-03;4.264004864425949E-04;
5.750750750750751E+07;3.816397738983565E-01;8.483325547046663E-01;-1.433803598301096E-03;3.251045218835284E-04;3.816397738983565E-01;8.483325547046663E-01;-1.433803598301096E-03;3.251045218835284E-04;
5.775775775775776E+07;3.784144346707646E-01;8.492300729404386E-01;-1.381849765353605E-03;3.436523278093906E-04;3.784144346707646E-01;8.492300729404386E-01;-1.381849765353605E-03;3.436523278093906E-04;
5.800800800800801E+07;3.753156331763384E-01;8.501213992489564E-01;-1.295186683570830E-03;2.954254583370613E-04;3.753156331763384E-01;8.501213992489564E-01;-1.295186683570830E-03;2.954254583370613E-04;
5.825825825825826E+07;3.718716751745839E-01;8.510908931466478E-01;-1.321098505411578E-03;2.450479181267776E-04;3.718716751745839E-01;8.510908931466478E-01;-1.321098505411578E-03;2.450479181267776E-04;
5.850850850850851E+07;3.682346404414140E-01;8.519883731255811E-01;-1.239750563095395E-03;2.456258904289353E-04;3.682346404414140E-01;8.519883731255811E-01;-1.239750563095395E-03;2.456258904289353E-04;
5.875875875875876E+07;3.647457909389654E-01;8.526281659185279E-01;-1.283134678079182E-03;1.586424641931940E-04;3.647457909389654E-01;8.526281659185279E-01;-1.283134678079182E-03;1.586424641931940E-04;
5.900900900900901E+07;3.610790838591732E-01;8.533955273010567E-01;-1.250505994631523E-03;1.270353473689264E-04;3.610790838591732E-01;8.533955273010567E-01;-1.250505994631523E-03;1.270353473689264E-04;
5.925925925925926E+07;3.571191618389264E-01;8.540773153804131E-01;-1.243036734460536E-03;1.266621540386044E-04;3.571191618389264E-01;8.540773153804131E-01;-1.243036734460536E-03;1.266621540386044E-04;
5.950950950950951E+07;3.532950922710283E-01;8.548949497357918E-01;-1.248749866016581E-03;1.047786236032354E-04;3.532950922710283E-01;8.548949497357918E-01;-1.248749866016581E-03;1.047786236032354E-04;
5.975975975975976E+07;3.494397047800736E-01;8.560009683231464E-01;-1.210401414510936E-03;1.325052709840266E-04;3.494397047800736E-01;8.560009683231464E-01;-1.210401414510936E-03;1.325052709840266E-04;
6.001001001001001E+07;3.455364448335877E-01;8.570239612370116E-01;-1.253148052343234E-03;4.130035613319015E-05;3.455364448335877E-01;8.570239612370116E-01;-1.253148052343234E-03;4.130035613319015E-05;
6.026026026026026E+07;3.417516593990316E-01;8.581982189104415E-01;-1.212801989569116E-03;7.286283112125193E-05;3.417516593990316E-01;8.581982189104415E-01;-1.212801989569116E-03;7.286283112125193E-05;
6.051051051051051E+07;3.383191887094290E-01;8.597689470455547E-01;-1.218403669527928E-03;4.016026541903718E-05;3.383191887094290E-01;8.597689470455547E-01;-1.218403669527928E-03;4.016026541903718E-05;
6.076076076076076E+07;3.347694805719700E-01;8.611037427636062E-01;-1.190012140387292E-03;1.127648794697413E-07;3.347694805719700E-01;8.611037427636062E-01;-1.190012140387292E-03;1.127648794697413E-07;
6.101101101101101E+07;3.318470377926794E-01;8.626417364689478E-01;-1.173601515400844E-03;3.833568669174975E-06;3.318470377926794E-01;8.626417364689478E-01;-1.173601515400844E-03;3.833568669174975E-06;
