# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-8.581363641932084E-03;-8.750647130084872E-05;4.351205376114067E-01;6.699737549233199E-01;-8.581363641932084E-03;-8.750647130084872E-05;4.351205376114067E-01;6.699737549233199E-01;
5.025025025025025E+07;-7.358464511866803E-03;6.936800228099740E-04;4.411859797242608E-01;6.924114973098076E-01;-7.358464511866803E-03;6.936800228099740E-04;4.411859797242608E-01;6.924114973098076E-01;
5.050050050050050E+07;-6.387673253508513E-03;9.909879701037344E-04;4.470379838744206E-01;7.053991449437230E-01;-6.387673253508513E-03;9.909879701037344E-04;4.470379838744206E-01;7.053991449437230E-01;
5.075075075075075E+07;-5.686942700949696E-03;1.051301150256849E-03;4.498830370861641E-01;7.128515539190525E-01;-5.686942700949696E-03;1.051301150256849E-03;4.498830370861641E-01;7.128515539190525E-01;
5.100100100100100E+07;-5.186568281954009E-03;1.027715252921528E-03;4.490478746800919E-01;7.177043475977988E-01;-5.186568281954009E-03;1.027715252921528E-03;4.490478746800919E-01;7.177043475977988E-01;
5.125125125125125E+07;-4.868333790961825E-03;1.010078393961815E-03;4.449445332997956E-01;7.226395233522493E-01;-4.868333790961825E-03;1.010078393961815E-03;4.449445332997956E-01;7.226395233522493E-01;
5.150150150150150E+07;-4.634104544801154E-03;1.020733801253464E-03;4.388039465732055E-01;7.289915137906091E-01;-4.634104544801154E-03;1.020733801253464E-03;4.388039465732055E-01;7.289915137906091E-01;
5.175175175175175E+07;-4.435148823472348E-03;1.093317572524592E-03;4.324690540370659E-01;7.373327589797567E-01;-4.435148823472348E-03;1.093317572524592E-03;4.324690540370659E-01;7.373327589797567E-01;
5.200200200200200E+07;-4.234378838519895E-03;1.130248279904149E-03;4.270301180555669E-01;7.472041793613166E-01;-4.234378838519895E-03;1.130248279904149E-03;4.270301180555669E-01;7.472041793613166E-01;
5.225225225225225E+07;-4.017383289448956E-03;1.241514957185908E-03;4.232063135088053E-01;7.574533284256367E-01;-4.017383289448956E-03;1.241514957185908E-03;4.232063135088053E-01;7.574533284256367E-01;
5.250250250250250E+07;-3.821422753101719E-03;1.295840037738637E-03;4.210578535353531E-01;7.674399406786617E-01;-3.821422753101719E-03;1.295840037738637E-03;4.210578535353531E-01;7.674399406786617E-01;
5.275275275275275E+07;-3.615405555145285E-03;1.323352385546943E-03;4.199633730266680E-01;7.762402583994568E-01;-3.615405555145285E-03;1.323352385546943E-03;4.199633730266680E-01;7.762402583994568E-01;
5.300300300300300E+07;-3.398269384929077E-03;1.344591385924420E-03;4.196339569966400E-01;7.842259134127495E-01;-3.398269384929077E-03;1.344591385924420E-03;4.196339569966400E-01;7.842259134127495E-01;
5.325325325325325E+07;-3.230022025012823E-03;1.330581655328791E-03;4.196262003813772E-01;7.910120071875283E-01;-3.230022025012823E-03;1.330581655328791E-03;4.196262003813772E-01;7.910120071875283E-01;
5.350350350350350E+07;-3.050738778631411E-03;1.313796674810091E-03;4.197387840761117E-01;7.968773432024991E-01;-3.050738778631411E-03;1.313796674810091E-03;4.197387840761117E-01;7.968773432024991E-01;
5.375375375375375E+07;-2.913556204046007E-03;1.295799588093018E-03;4.197143065154397E-01;8.020257502896931E-01;-2.913556204046007E-03;1.295799588093018E-03;4.197143065154397E-01;8.020257502896931E-01;
5.400400400400400E+07;-2.781208067720439E-03;1.260596742056373E-03;4.195816164193364E-01;8.064986096027872E-01;-2.781208067720439E-03;1.260596742056373E-03;4.195816164193364E-01;8.064986096027872E-01;
5.425425425425425E+07;-2.641597519332434E-03;1.221904055684295E-03;4.195033048368291E-01;8.102948764346704E-01;-2.641597519332434E-03;1.221904055684295E-03;4.195033048368291E-01;8.102948764346704E-01;
5.450450450450450E+07;-2.551883588838553E-03;1.175885235797873E-03;4.192159454055454E-01;8.137624942570942E-01;-2.551883588838553E-03;1.175885235797873E-03;4.192159454055454E-01;8.137624942570942E-01;
5.475475475475475E+07;-2.444115197027700E-03;1.137264290819570E-03;4.187455758632160E-01;8.167159096368958E-01;-2.444115197027700E-03;1.137264290819570E-03;4.187455758632160E-01;8.167159096368958E-01;
