# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.050000000000000E+08;5.878081950696659E-01;6.038883967863494E-01;2.710525571718866E+01;1.129643255928495E+02;5.878081950696659E-01;6.038883967863494E-01;
1.055000000000000E+08;6.180799980632138E-01;5.594333421990569E-01;3.323806355760161E+01;1.219264449572191E+02;6.180799980632138E-01;5.594333421990569E-01;
1.060000000000000E+08;6.439126467879244E-01;5.121151430476962E-01;4.152501947457537E+01;1.316287928168853E+02;6.439126467879244E-01;5.121151430476962E-01;
1.065000000000000E+08;6.642533191706302E-01;4.622206955327786E-01;5.287182231451104E+01;1.416230985321427E+02;6.642533191706302E-01;4.622206955327786E-01;
1.070000000000000E+08;6.778116496448586E-01;4.102145797942045E-01;6.841619008967683E+01;1.507691001394777E+02;6.778116496448586E-01;4.102145797942045E-01;
1.075000000000000E+08;6.826873356161692E-01;3.587820645664599E-01;8.831569712136815E+01;1.563920919182902E+02;6.826873356161692E-01;3.587820645664599E-01;
1.080000000000000E+08;6.796129669548416E-01;3.111222849253811E-01;1.106393492531980E+02;1.559940828864220E+02;6.796129669548416E-01;3.111222849253811E-01;
1.085000000000000E+08;6.712063810558654E-01;2.692673496004506E-01;1.320460367268393E+02;1.490876069070889E+02;6.712063810558654E-01;2.692673496004506E-01;
1.090000000000000E+08;6.582964344011571E-01;2.320768332705591E-01;1.502705405995508E+02;1.360189285068557E+02;6.582964344011571E-01;2.320768332705591E-01;
1.095000000000000E+08;6.388235434554336E-01;2.022194287945164E-01;1.607937867813039E+02;1.180215331978278E+02;6.388235434554336E-01;2.022194287945164E-01;
1.100000000000000E+08;6.161126894130873E-01;1.875624360241626E-01;1.602925940187753E+02;1.027462750766589E+02;6.161126894130873E-01;1.875624360241626E-01;
1.105000000000000E+08;6.028276206453498E-01;1.891918962432982E-01;1.552151812600072E+02;9.775364878992394E+01;6.028276206453498E-01;1.891918962432982E-01;
1.110000000000000E+08;6.073081710846657E-01;1.972713297426192E-01;1.533378385020590E+02;1.021481040211294E+02;6.073081710846657E-01;1.972713297426192E-01;
1.115000000000000E+08;6.289794872269187E-01;2.000792089570849E-01;1.588045895728048E+02;1.126014753094984E+02;6.289794872269187E-01;2.000792089570849E-01;
1.120000000000000E+08;6.599576062040190E-01;1.894712016888627E-01;1.744087044102782E+02;1.250402528326123E+02;6.599576062040190E-01;1.894712016888627E-01;
