# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.552604925119792E-01;8.088759130613934E-01;1.084702681248131E-01;3.068721744423888E-03;3.552604925119792E-01;8.088759130613934E-01;1.084702681248131E-01;3.068721744423888E-03;
5.025025025025025E+07;3.476373799300983E-01;8.105681227946842E-01;1.127068206734208E-01;4.388769786948219E-03;3.476373799300983E-01;8.105681227946842E-01;1.127068206734208E-01;4.388769786948219E-03;
5.050050050050050E+07;3.392120420186034E-01;8.147433184669083E-01;1.166765185309183E-01;1.351561761034731E-03;3.392120420186034E-01;8.147433184669083E-01;1.166765185309183E-01;1.351561761034731E-03;
5.075075075075075E+07;3.316023252326816E-01;8.151569237841654E-01;1.217191687812112E-01;4.461314530919778E-03;3.316023252326816E-01;8.151569237841654E-01;1.217191687812112E-01;4.461314530919778E-03;
5.100100100100100E+07;3.233128893491595E-01;8.188084325785162E-01;1.257031066660679E-01;3.228106711923729E-03;3.233128893491595E-01;8.188084325785162E-01;1.257031066660679E-01;3.228106711923729E-03;
5.125125125125125E+07;3.159357190375694E-01;8.227575933970936E-01;1.290475255691435E-01;1.376208980539130E-03;3.159357190375694E-01;8.227575933970936E-01;1.290475255691435E-01;1.376208980539130E-03;
5.150150150150150E+07;3.087352748149958E-01;8.273959608364304E-01;1.313925789675056E-01;-7.805246159320428E-04;3.087352748149958E-01;8.273959608364304E-01;1.313925789675056E-01;-7.805246159320428E-04;
5.175175175175175E+07;3.027187443931469E-01;8.323529633354561E-01;1.329425497845892E-01;-2.852505948269747E-03;3.027187443931469E-01;8.323529633354561E-01;1.329425497845892E-01;-2.852505948269747E-03;
5.200200200200200E+07;2.968109335660248E-01;8.370021568698798E-01;1.338039629420165E-01;-4.803084446176388E-03;2.968109335660248E-01;8.370021568698798E-01;1.338039629420165E-01;-4.803084446176388E-03;
5.225225225225225E+07;2.916657023649101E-01;8.415436477603322E-01;1.341941956108370E-01;-6.477364954255062E-03;2.916657023649101E-01;8.415436477603322E-01;1.341941956108370E-01;-6.477364954255062E-03;
5.250250250250250E+07;2.869695870943605E-01;8.455963492972114E-01;1.342005188798739E-01;-7.794359173769202E-03;2.869695870943605E-01;8.455963492972114E-01;1.342005188798739E-01;-7.794359173769202E-03;
5.275275275275275E+07;2.825183375225388E-01;8.496384317044426E-01;1.339159755978933E-01;-8.668745084260828E-03;2.825183375225388E-01;8.496384317044426E-01;1.339159755978933E-01;-8.668745084260828E-03;
5.300300300300300E+07;2.781883941071113E-01;8.533233553022798E-01;1.336010160428212E-01;-9.275799681652132E-03;2.781883941071113E-01;8.533233553022798E-01;1.336010160428212E-01;-9.275799681652132E-03;
5.325325325325325E+07;2.741444049535452E-01;8.568761663377924E-01;1.330997766951850E-01;-9.555436255973453E-03;2.741444049535452E-01;8.568761663377924E-01;1.330997766951850E-01;-9.555436255973453E-03;
5.350350350350350E+07;2.705396693138371E-01;8.601167345951918E-01;1.323511487817617E-01;-9.516783779161828E-03;2.705396693138371E-01;8.601167345951918E-01;1.323511487817617E-01;-9.516783779161828E-03;
5.375375375375375E+07;2.667619524480755E-01;8.625773414437150E-01;1.316465363216871E-01;-9.230780193898476E-03;2.667619524480755E-01;8.625773414437150E-01;1.316465363216871E-01;-9.230780193898476E-03;
5.400400400400400E+07;2.630406526473557E-01;8.649577905571987E-01;1.308935495209457E-01;-8.666336510663444E-03;2.630406526473557E-01;8.649577905571987E-01;1.308935495209457E-01;-8.666336510663444E-03;
5.425425425425425E+07;2.601665170213233E-01;8.680927409881208E-01;1.295661739275996E-01;-7.909727578968830E-03;2.601665170213233E-01;8.680927409881208E-01;1.295661739275996E-01;-7.909727578968830E-03;
5.450450450450450E+07;2.558567688181891E-01;8.700501993214886E-01;1.293690676008714E-01;-6.823415509215518E-03;2.558567688181891E-01;8.700501993214886E-01;1.293690676008714E-01;-6.823415509215518E-03;
5.475475475475475E+07;2.520816065809535E-01;8.718704119188001E-01;1.288059350200627E-01;-5.490152015517244E-03;2.520816065809535E-01;8.718704119188001E-01;1.288059350200627E-01;-5.490152015517244E-03;
5.500500500500500E+07;2.484620443664236E-01;8.740772134871675E-01;1.281874794379075E-01;-3.740200132462870E-03;2.484620443664236E-01;8.740772134871675E-01;1.281874794379075E-01;-3.740200132462870E-03;
5.525525525525525E+07;2.447005826033492E-01;8.757777189545320E-01;1.277512021565615E-01;-2.138787226047396E-03;2.447005826033492E-01;8.757777189545320E-01;1.277512021565615E-01;-2.138787226047396E-03;
5.550550550550550E+07;2.412799195228307E-01;8.775098617411928E-01;1.272677269029046E-01;-5.493531614933272E-04;2.412799195228307E-01;8.775098617411928E-01;1.272677269029046E-01;-5.493531614933272E-04;
5.575575575575575E+07;2.375688466623379E-01;8.789592103531592E-01;1.268317609926379E-01;1.112397652038105E-03;2.375688466623379E-01;8.789592103531592E-01;1.268317609926379E-01;1.112397652038105E-03;
5.600600600600600E+07;2.338895623314370E-01;8.804959190220397E-01;1.262886767816388E-01;2.827959224311426E-03;2.338895623314370E-01;8.804959190220397E-01;1.262886767816388E-01;2.827959224311426E-03;
5.625625625625625E+07;2.301880977619129E-01;8.818716397472876E-01;1.259159419986835E-01;4.758066534939307E-03;2.301880977619129E-01;8.818716397472876E-01;1.259159419986835E-01;4.758066534939307E-03;
5.650650650650650E+07;2.267547560341044E-01;8.828395120488431E-01;1.254332298884394E-01;6.811602593185483E-03;2.267547560341044E-01;8.828395120488431E-01;1.254332298884394E-01;6.811602593185483E-03;
5.675675675675675E+07;2.231246151971348E-01;8.838041629351665E-01;1.249828591125282E-01;9.042967488143571E-03;2.231246151971348E-01;8.838041629351665E-01;1.249828591125282E-01;9.042967488143571E-03;
5.700700700700700E+07;2.194738708635422E-01;8.846101719377966E-01;1.246491521796389E-01;1.139948433471819E-02;2.194738708635422E-01;8.846101719377966E-01;1.246491521796389E-01;1.139948433471819E-02;
5.725725725725726E+07;2.159126234674895E-01;8.853248316038206E-01;1.243647046775753E-01;1.384709894921292E-02;2.159126234674895E-01;8.853248316038206E-01;1.243647046775753E-01;1.384709894921292E-02;
5.750750750750751E+07;2.121499361258466E-01;8.858394676665282E-01;1.241116566521876E-01;1.639155451695340E-02;2.121499361258466E-01;8.858394676665282E-01;1.241116566521876E-01;1.639155451695340E-02;
5.775775775775776E+07;2.085304930336820E-01;8.865139076359690E-01;1.238765917512378E-01;1.895820531818339E-02;2.085304930336820E-01;8.865139076359690E-01;1.238765917512378E-01;1.895820531818339E-02;
5.800800800800801E+07;2.049423790313536E-01;8.866404102363085E-01;1.235704615371154E-01;2.239883214946094E-02;2.049423790313536E-01;8.866404102363085E-01;1.235704615371154E-01;2.239883214946094E-02;
5.825825825825826E+07;2.011528710356966E-01;8.867330707202739E-01;1.228862876096308E-01;2.516953611522825E-02;2.011528710356966E-01;8.867330707202739E-01;1.228862876096308E-01;2.516953611522825E-02;
5.850850850850851E+07;1.976106706631257E-01;8.865097998079698E-01;1.228284598988949E-01;2.869960029718724E-02;1.976106706631257E-01;8.865097998079698E-01;1.228284598988949E-01;2.869960029718724E-02;
5.875875875875876E+07;1.936251348331125E-01;8.861239926805476E-01;1.226941926001883E-01;3.241616079190348E-02;1.936251348331125E-01;8.861239926805476E-01;1.226941926001883E-01;3.241616079190348E-02;
5.900900900900901E+07;1.897441337106157E-01;8.853277123811830E-01;1.228483367395045E-01;3.641076751214769E-02;1.897441337106157E-01;8.853277123811830E-01;1.228483367395045E-01;3.641076751214769E-02;
5.925925925925926E+07;1.852182052070916E-01;8.844517324966701E-01;1.234492823306811E-01;4.066972239717008E-02;1.852182052070916E-01;8.844517324966701E-01;1.234492823306811E-01;4.066972239717008E-02;
5.950950950950951E+07;1.802857568442653E-01;8.837076298402764E-01;1.246960016484791E-01;4.489333442249321E-02;1.802857568442653E-01;8.837076298402764E-01;1.246960016484791E-01;4.489333442249321E-02;
