# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.068250399755916E-01;-6.092750476353580E-03;3.579286605093238E-01;8.166475747445145E-01;1.068250399755916E-01;-6.092750476353580E-03;3.579286605093238E-01;8.166475747445145E-01;
5.025025025025025E+07;1.101305038918646E-01;1.835795814995374E-04;3.520807585259647E-01;8.160364813698335E-01;1.101305038918646E-01;1.835795814995374E-04;3.520807585259647E-01;8.160364813698335E-01;
5.050050050050050E+07;1.150003265225253E-01;2.418890562095897E-03;3.450112821433076E-01;8.165787395507622E-01;1.150003265225253E-01;2.418890562095897E-03;3.450112821433076E-01;8.165787395507622E-01;
5.075075075075075E+07;1.204759710566085E-01;3.467932142083404E-03;3.369907776073557E-01;8.180507351906510E-01;1.204759710566085E-01;3.467932142083404E-03;3.369907776073557E-01;8.180507351906510E-01;
5.100100100100100E+07;1.256498217094150E-01;3.184984780720968E-03;3.289224398773238E-01;8.202257475114608E-01;1.256498217094150E-01;3.184984780720968E-03;3.289224398773238E-01;8.202257475114608E-01;
5.125125125125125E+07;1.306543719788451E-01;1.768957476659605E-03;3.209281536886766E-01;8.232651718681796E-01;1.306543719788451E-01;1.768957476659605E-03;3.209281536886766E-01;8.232651718681796E-01;
5.150150150150150E+07;1.343437319782778E-01;-5.533650981625318E-04;3.133255870409484E-01;8.272427381637877E-01;1.343437319782778E-01;-5.533650981625318E-04;3.133255870409484E-01;8.272427381637877E-01;
5.175175175175175E+07;1.369127875105677E-01;-3.185210658998015E-03;3.062826371903252E-01;8.314493018735658E-01;1.369127875105677E-01;-3.185210658998015E-03;3.062826371903252E-01;8.314493018735658E-01;
5.200200200200200E+07;1.384860530625103E-01;-5.693266844661499E-03;3.000065432474084E-01;8.357263953291505E-01;1.384860530625103E-01;-5.693266844661499E-03;3.000065432474084E-01;8.357263953291505E-01;
5.225225225225225E+07;1.392969194719136E-01;-7.849376173780424E-03;2.943776842350900E-01;8.400339171981919E-01;1.392969194719136E-01;-7.849376173780424E-03;2.943776842350900E-01;8.400339171981919E-01;
5.250250250250250E+07;1.395890016916806E-01;-9.612638448962393E-03;2.890766544235724E-01;8.441380317962406E-01;1.395890016916806E-01;-9.612638448962393E-03;2.890766544235724E-01;8.441380317962406E-01;
5.275275275275275E+07;1.395149215967575E-01;-1.089709294257319E-02;2.841735267743816E-01;8.479305974759724E-01;1.395149215967575E-01;-1.089709294257319E-02;2.841735267743816E-01;8.479305974759724E-01;
5.300300300300300E+07;1.392381309688504E-01;-1.181375707152180E-02;2.795301003431442E-01;8.516683771959371E-01;1.392381309688504E-01;-1.181375707152180E-02;2.795301003431442E-01;8.516683771959371E-01;
5.325325325325325E+07;1.387942917774099E-01;-1.234436254271160E-02;2.752275800730615E-01;8.550094332781231E-01;1.387942917774099E-01;-1.234436254271160E-02;2.752275800730615E-01;8.550094332781231E-01;
5.350350350350350E+07;1.382474154177689E-01;-1.255485567550807E-02;2.708856987480276E-01;8.581819396243672E-01;1.382474154177689E-01;-1.255485567550807E-02;2.708856987480276E-01;8.581819396243672E-01;
5.375375375375375E+07;1.365825167728542E-01;-1.277906911261603E-02;2.678688181921479E-01;8.618054874081600E-01;1.365825167728542E-01;-1.277906911261603E-02;2.678688181921479E-01;8.618054874081600E-01;
5.400400400400400E+07;1.368084476130066E-01;-1.217804197354815E-02;2.629632564006862E-01;8.639629731278259E-01;1.368084476130066E-01;-1.217804197354815E-02;2.629632564006862E-01;8.639629731278259E-01;
5.425425425425425E+07;1.360352415962344E-01;-1.154230285285965E-02;2.592914864825475E-01;8.664349446409404E-01;1.360352415962344E-01;-1.154230285285965E-02;2.592914864825475E-01;8.664349446409404E-01;
5.450450450450450E+07;1.353145724014911E-01;-1.062820029382592E-02;2.556748493247053E-01;8.687153767254080E-01;1.353145724014911E-01;-1.062820029382592E-02;2.556748493247053E-01;8.687153767254080E-01;
5.475475475475475E+07;1.345974117497075E-01;-9.450482759208409E-03;2.520149243411233E-01;8.706893395040374E-01;1.345974117497075E-01;-9.450482759208409E-03;2.520149243411233E-01;8.706893395040374E-01;
5.500500500500500E+07;1.339782832062076E-01;-8.047133918578557E-03;2.483108913284216E-01;8.726189981822182E-01;1.339782832062076E-01;-8.047133918578557E-03;2.483108913284216E-01;8.726189981822182E-01;
5.525525525525525E+07;1.334960255241825E-01;-6.462732649919894E-03;2.445876794207466E-01;8.743012998941331E-01;1.334960255241825E-01;-6.462732649919894E-03;2.445876794207466E-01;8.743012998941331E-01;
5.550550550550550E+07;1.330302149254453E-01;-4.771084159871680E-03;2.410841986841557E-01;8.759038975323084E-01;1.330302149254453E-01;-4.771084159871680E-03;2.410841986841557E-01;8.759038975323084E-01;
5.575575575575575E+07;1.326458988650014E-01;-2.894009896786653E-03;2.372188896953885E-01;8.771772385767447E-01;1.326458988650014E-01;-2.894009896786653E-03;2.372188896953885E-01;8.771772385767447E-01;
5.600600600600600E+07;1.323396816356513E-01;-9.685303577201533E-04;2.334398263561742E-01;8.783372940870809E-01;1.323396816356513E-01;-9.685303577201533E-04;2.334398263561742E-01;8.783372940870809E-01;
5.625625625625625E+07;1.321036432400184E-01;1.089997160637794E-03;2.299104779032046E-01;8.794361159102219E-01;1.321036432400184E-01;1.089997160637794E-03;2.299104779032046E-01;8.794361159102219E-01;
5.650650650650650E+07;1.319247582769306E-01;3.049887344879459E-03;2.261011013356712E-01;8.804389228217452E-01;1.319247582769306E-01;3.049887344879459E-03;2.261011013356712E-01;8.804389228217452E-01;
