# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.086485776890955E-01;5.791548126771323E-03;3.468245342653120E-01;8.153096038070663E-01;1.086485776890955E-01;5.791548126771323E-03;3.468245342653120E-01;8.153096038070663E-01;
5.025025025025025E+07;1.124831194221224E-01;7.639932832312991E-03;3.395417670415674E-01;8.165515379704431E-01;1.124831194221224E-01;7.639932832312991E-03;3.395417670415674E-01;8.165515379704431E-01;
5.050050050050050E+07;1.167244883677415E-01;8.749969755731999E-03;3.318288343988645E-01;8.186087338907327E-01;1.167244883677415E-01;8.749969755731999E-03;3.318288343988645E-01;8.186087338907327E-01;
5.075075075075075E+07;1.211292197770135E-01;9.039098320189586E-03;3.249515562441805E-01;8.216072326834394E-01;1.211292197770135E-01;9.039098320189586E-03;3.249515562441805E-01;8.216072326834394E-01;
5.100100100100100E+07;1.253805199163381E-01;8.332994311837075E-03;3.192283724012801E-01;8.235209463891201E-01;1.253805199163381E-01;8.332994311837075E-03;3.192283724012801E-01;8.235209463891201E-01;
5.125125125125125E+07;1.290319454844123E-01;6.791917978624588E-03;3.110831503220877E-01;8.264646790914990E-01;1.290319454844123E-01;6.791917978624588E-03;3.110831503220877E-01;8.264646790914990E-01;
5.150150150150150E+07;1.318811444074496E-01;4.580447978175267E-03;3.030106653374879E-01;8.301321534345036E-01;1.318811444074496E-01;4.580447978175267E-03;3.030106653374879E-01;8.301321534345036E-01;
5.175175175175175E+07;1.317194021673229E-01;4.068223692903900E-03;2.955074715915851E-01;8.345629728205988E-01;1.317194021673229E-01;4.068223692903900E-03;2.955074715915851E-01;8.345629728205988E-01;
5.200200200200200E+07;1.333673502044250E-01;2.648858638527992E-03;2.885105361687156E-01;8.393397858967093E-01;1.333673502044250E-01;2.648858638527992E-03;2.885105361687156E-01;8.393397858967093E-01;
5.225225225225225E+07;1.324654167140097E-01;-1.446645927673078E-03;2.833449316612091E-01;8.458641578821160E-01;1.324654167140097E-01;-1.446645927673078E-03;2.833449316612091E-01;8.458641578821160E-01;
5.250250250250250E+07;1.345256877918336E-01;-1.608061849158722E-03;2.769810451929137E-01;8.489432948319005E-01;1.345256877918336E-01;-1.608061849158722E-03;2.769810451929137E-01;8.489432948319005E-01;
5.275275275275275E+07;1.344030197316265E-01;-3.345463691563147E-03;2.720612043799425E-01;8.534734546904676E-01;1.344030197316265E-01;-3.345463691563147E-03;2.720612043799425E-01;8.534734546904676E-01;
5.300300300300300E+07;1.339010046959604E-01;-4.697656380834140E-03;2.674837349997936E-01;8.577118987182609E-01;1.339010046959604E-01;-4.697656380834140E-03;2.674837349997936E-01;8.577118987182609E-01;
5.325325325325325E+07;1.331324334002406E-01;-5.652866381613249E-03;2.631986402060361E-01;8.615040496047706E-01;1.331324334002406E-01;-5.652866381613249E-03;2.631986402060361E-01;8.615040496047706E-01;
5.350350350350350E+07;1.321641862147811E-01;-6.184835241807247E-03;2.591875024966253E-01;8.648436922210710E-01;1.321641862147811E-01;-6.184835241807247E-03;2.591875024966253E-01;8.648436922210710E-01;
5.375375375375375E+07;1.310836013364780E-01;-6.387790361748950E-03;2.553313900033292E-01;8.681186182605004E-01;1.310836013364780E-01;-6.387790361748950E-03;2.553313900033292E-01;8.681186182605004E-01;
5.400400400400400E+07;1.299707879744082E-01;-6.277053716675006E-03;2.515485532340535E-01;8.709200822485513E-01;1.299707879744082E-01;-6.277053716675006E-03;2.515485532340535E-01;8.709200822485513E-01;
5.425425425425425E+07;1.288138119072654E-01;-5.847783622549381E-03;2.479865727704006E-01;8.735778262971448E-01;1.288138119072654E-01;-5.847783622549381E-03;2.479865727704006E-01;8.735778262971448E-01;
