# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;9.648165027080688E-02;-1.204234294020749E-02;3.513543485354901E-01;8.162543319623821E-01;9.648165027080688E-02;-1.204234294020749E-02;3.513543485354901E-01;8.162543319623821E-01;
5.025025025025025E+07;1.002087788747493E-01;-9.947381215781434E-03;3.432167658533807E-01;8.176224329104848E-01;1.002087788747493E-01;-9.947381215781434E-03;3.432167658533807E-01;8.176224329104848E-01;
5.050050050050050E+07;1.046795161977737E-01;-8.632075851039041E-03;3.345724340866549E-01;8.196348422469275E-01;1.046795161977737E-01;-8.632075851039041E-03;3.345724340866549E-01;8.196348422469275E-01;
5.075075075075075E+07;1.098592144999533E-01;-8.243821133987386E-03;3.257156995785965E-01;8.230403181429292E-01;1.098592144999533E-01;-8.243821133987386E-03;3.257156995785965E-01;8.230403181429292E-01;
5.100100100100100E+07;1.178228859720297E-01;-1.004753257782709E-02;3.173259402521100E-01;8.273998571203128E-01;1.178228859720297E-01;-1.004753257782709E-02;3.173259402521100E-01;8.273998571203128E-01;
5.125125125125125E+07;1.207434620362628E-01;-1.255215049183536E-02;3.100644763642751E-01;8.324676875455307E-01;1.207434620362628E-01;-1.255215049183536E-02;3.100644763642751E-01;8.324676875455307E-01;
5.150150150150150E+07;1.225877740419256E-01;-1.516734031670376E-02;3.034330018108357E-01;8.377899402169577E-01;1.225877740419256E-01;-1.516734031670376E-02;3.034330018108357E-01;8.377899402169577E-01;
5.175175175175175E+07;1.234827173873947E-01;-1.751872251278776E-02;2.977184748021099E-01;8.431785714085981E-01;1.234827173873947E-01;-1.751872251278776E-02;2.977184748021099E-01;8.431785714085981E-01;
5.200200200200200E+07;1.238776152355823E-01;-1.951284517660467E-02;2.927350184272103E-01;8.480992320036612E-01;1.238776152355823E-01;-1.951284517660467E-02;2.927350184272103E-01;8.480992320036612E-01;
5.225225225225225E+07;1.237620254033252E-01;-2.096912561420936E-02;2.883337605877224E-01;8.526182438088158E-01;1.237620254033252E-01;-2.096912561420936E-02;2.883337605877224E-01;8.526182438088158E-01;
5.250250250250250E+07;1.225028021030726E-01;-2.215856066614614E-02;2.857936275621483E-01;8.574180790534880E-01;1.225028021030726E-01;-2.215856066614614E-02;2.857936275621483E-01;8.574180790534880E-01;
5.275275275275275E+07;1.226232815038623E-01;-2.247642058658702E-02;2.805284620169549E-01;8.605223456309493E-01;1.226232815038623E-01;-2.247642058658702E-02;2.805284620169549E-01;8.605223456309493E-01;
5.300300300300300E+07;1.221646405454991E-01;-2.257828853053178E-02;2.768779256963472E-01;8.638932195534553E-01;1.221646405454991E-01;-2.257828853053178E-02;2.768779256963472E-01;8.638932195534553E-01;
5.325325325325325E+07;1.216045609683127E-01;-2.234533254426313E-02;2.732932981148798E-01;8.666849718935588E-01;1.216045609683127E-01;-2.234533254426313E-02;2.732932981148798E-01;8.666849718935588E-01;
5.350350350350350E+07;1.211043557199320E-01;-2.183325165896697E-02;2.697065619889240E-01;8.693964352399014E-01;1.211043557199320E-01;-2.183325165896697E-02;2.697065619889240E-01;8.693964352399014E-01;
5.375375375375375E+07;1.204808621870064E-01;-2.091398527445379E-02;2.660918872645353E-01;8.716580459319820E-01;1.204808621870064E-01;-2.091398527445379E-02;2.660918872645353E-01;8.716580459319820E-01;
5.400400400400400E+07;1.201996361357497E-01;-2.024569379791658E-02;2.624904540650435E-01;8.739054482695502E-01;1.201996361357497E-01;-2.024569379791658E-02;2.624904540650435E-01;8.739054482695502E-01;
5.425425425425425E+07;1.198049394198027E-01;-1.911395697659106E-02;2.590036482405867E-01;8.759726359121068E-01;1.198049394198027E-01;-1.911395697659106E-02;2.590036482405867E-01;8.759726359121068E-01;
5.450450450450450E+07;1.194664305296613E-01;-1.782897316433115E-02;2.553114135823880E-01;8.776891863788331E-01;1.194664305296613E-01;-1.782897316433115E-02;2.553114135823880E-01;8.776891863788331E-01;
5.475475475475475E+07;1.191989024866406E-01;-1.638496006123447E-02;2.517286745122037E-01;8.793665639511903E-01;1.191989024866406E-01;-1.638496006123447E-02;2.517286745122037E-01;8.793665639511903E-01;
5.500500500500500E+07;1.189858685942267E-01;-1.481506126407527E-02;2.483075104768569E-01;8.807575521877774E-01;1.189858685942267E-01;-1.481506126407527E-02;2.483075104768569E-01;8.807575521877774E-01;
5.525525525525525E+07;1.188108916718740E-01;-1.312840849314719E-02;2.446292115609071E-01;8.816839343442540E-01;1.188108916718740E-01;-1.312840849314719E-02;2.446292115609071E-01;8.816839343442540E-01;
5.550550550550550E+07;1.187075864616723E-01;-1.129574747674847E-02;2.411482807347561E-01;8.829527672951021E-01;1.187075864616723E-01;-1.129574747674847E-02;2.411482807347561E-01;8.829527672951021E-01;
5.575575575575575E+07;1.186634439255031E-01;-9.318016156203620E-03;2.375527852467887E-01;8.839161991900044E-01;1.186634439255031E-01;-9.318016156203620E-03;2.375527852467887E-01;8.839161991900044E-01;
5.600600600600600E+07;1.185605298654517E-01;-7.242342261324394E-03;2.338010985242972E-01;8.848468558364736E-01;1.185605298654517E-01;-7.242342261324394E-03;2.338010985242972E-01;8.848468558364736E-01;
5.625625625625625E+07;1.185820645688696E-01;-4.908318296106895E-03;2.303017497685993E-01;8.857312716639789E-01;1.185820645688696E-01;-4.908318296106895E-03;2.303017497685993E-01;8.857312716639789E-01;
5.650650650650650E+07;1.182227844354937E-01;-2.709102365176905E-03;2.266051351984426E-01;8.864880758795887E-01;1.182227844354937E-01;-2.709102365176905E-03;2.266051351984426E-01;8.864880758795887E-01;
5.675675675675675E+07;1.187748449168464E-01;-3.251620235616979E-04;2.227756989716478E-01;8.868971152701548E-01;1.187748449168464E-01;-3.251620235616979E-04;2.227756989716478E-01;8.868971152701548E-01;
5.700700700700700E+07;1.189723608685140E-01;2.063763020659763E-03;2.189678049796379E-01;8.875625396065879E-01;1.189723608685140E-01;2.063763020659763E-03;2.189678049796379E-01;8.875625396065879E-01;
5.725725725725726E+07;1.192324859261763E-01;4.519458849491049E-03;2.153360482306443E-01;8.880448089307178E-01;1.192324859261763E-01;4.519458849491049E-03;2.153360482306443E-01;8.880448089307178E-01;
5.750750750750751E+07;1.195143738587343E-01;7.042211972296824E-03;2.115334890759612E-01;8.884958689501624E-01;1.195143738587343E-01;7.042211972296824E-03;2.115334890759612E-01;8.884958689501624E-01;
5.775775775775776E+07;1.198281801814917E-01;9.626027314866134E-03;2.077784645211933E-01;8.888237625092271E-01;1.198281801814917E-01;9.626027314866134E-03;2.077784645211933E-01;8.888237625092271E-01;
