# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.635378887411371E-01;8.195206409119732E-01;1.020555822049792E-01;-2.106844256869312E-03;3.635378887411371E-01;8.195206409119732E-01;1.020555822049792E-01;-2.106844256869312E-03;
5.025025025025025E+07;3.583652046808567E-01;8.194242412166102E-01;1.062859983828320E-01;2.611099981260788E-03;3.583652046808567E-01;8.194242412166102E-01;1.062859983828320E-01;2.611099981260788E-03;
5.050050050050050E+07;3.516344259323745E-01;8.202534415169286E-01;1.108017344862204E-01;4.859472831413079E-03;3.516344259323745E-01;8.202534415169286E-01;1.108017344862204E-01;4.859472831413079E-03;
5.075075075075075E+07;3.446914102267796E-01;8.215564502487640E-01;1.151702984050679E-01;6.597390315951728E-03;3.446914102267796E-01;8.215564502487640E-01;1.151702984050679E-01;6.597390315951728E-03;
5.100100100100100E+07;3.373087723170739E-01;8.235508639084725E-01;1.197910233031989E-01;7.187928638890596E-03;3.373087723170739E-01;8.235508639084725E-01;1.197910233031989E-01;7.187928638890596E-03;
5.125125125125125E+07;3.296616988210966E-01;8.261924810512675E-01;1.242367382520611E-01;6.745796998028542E-03;3.296616988210966E-01;8.261924810512675E-01;1.242367382520611E-01;6.745796998028542E-03;
5.150150150150150E+07;3.223724470712451E-01;8.291981609750361E-01;1.279822176763415E-01;5.296745759840837E-03;3.223724470712451E-01;8.291981609750361E-01;1.279822176763415E-01;5.296745759840837E-03;
5.175175175175175E+07;3.152314269326703E-01;8.331357914309586E-01;1.309352674631512E-01;3.023300911746747E-03;3.152314269326703E-01;8.331357914309586E-01;1.309352674631512E-01;3.023300911746747E-03;
5.200200200200200E+07;3.087310024389039E-01;8.373413494033105E-01;1.327208932451255E-01;9.977242127302492E-04;3.087310024389039E-01;8.373413494033105E-01;1.327208932451255E-01;9.977242127302492E-04;
5.225225225225225E+07;3.031285320849249E-01;8.415520847214418E-01;1.337908996005884E-01;-1.118118067608389E-03;3.031285320849249E-01;8.415520847214418E-01;1.337908996005884E-01;-1.118118067608389E-03;
5.250250250250250E+07;2.979976729703980E-01;8.453726100125226E-01;1.341593418156804E-01;-3.156954503624398E-03;2.979976729703980E-01;8.453726100125226E-01;1.341593418156804E-01;-3.156954503624398E-03;
5.275275275275275E+07;2.927706056471542E-01;8.493217541944695E-01;1.339971615399758E-01;-4.548451568809539E-03;2.927706056471542E-01;8.493217541944695E-01;1.339971615399758E-01;-4.548451568809539E-03;
5.300300300300300E+07;2.881419364636425E-01;8.530040978875254E-01;1.336318404323558E-01;-5.571521943669260E-03;2.881419364636425E-01;8.530040978875254E-01;1.336318404323558E-01;-5.571521943669260E-03;
5.325325325325325E+07;2.835562109630078E-01;8.565147182268975E-01;1.329793252880651E-01;-6.225533218296953E-03;2.835562109630078E-01;8.565147182268975E-01;1.329793252880651E-01;-6.225533218296953E-03;
