# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.029243708109004E-01;2.240785602418912E-03;3.549096420312409E-01;8.175067782721390E-01;1.029243708109004E-01;2.240785602418912E-03;3.549096420312409E-01;8.175067782721390E-01;
5.025025025025025E+07;1.048175649069395E-01;7.533780655103890E-03;3.494656093457171E-01;8.174793133226084E-01;1.048175649069395E-01;7.533780655103890E-03;3.494656093457171E-01;8.174793133226084E-01;
5.050050050050050E+07;1.081400454028590E-01;1.068744661715494E-02;3.428395748701374E-01;8.178643937224885E-01;1.081400454028590E-01;1.068744661715494E-02;3.428395748701374E-01;8.178643937224885E-01;
5.075075075075075E+07;1.122314392353368E-01;1.329869569377810E-02;3.354679456180342E-01;8.184580474808056E-01;1.122314392353368E-01;1.329869569377810E-02;3.354679456180342E-01;8.184580474808056E-01;
5.100100100100100E+07;1.168033065909838E-01;1.489382470800390E-02;3.276740201666393E-01;8.194027516114233E-01;1.168033065909838E-01;1.489382470800390E-02;3.276740201666393E-01;8.194027516114233E-01;
5.125125125125125E+07;1.214922068882839E-01;1.550034453106019E-02;3.194395106005183E-01;8.211673686585045E-01;1.214922068882839E-01;1.550034453106019E-02;3.194395106005183E-01;8.211673686585045E-01;
5.150150150150150E+07;1.259910300075797E-01;1.502857657201046E-02;3.112039504974716E-01;8.238386503949882E-01;1.259910300075797E-01;1.502857657201046E-02;3.112039504974716E-01;8.238386503949882E-01;
5.175175175175175E+07;1.298365516340805E-01;1.358107158403553E-02;3.030822952035677E-01;8.272507831057715E-01;1.298365516340805E-01;1.358107158403553E-02;3.030822952035677E-01;8.272507831057715E-01;
5.200200200200200E+07;1.328100266249101E-01;1.161785630918155E-02;2.955192147482529E-01;8.312200802152746E-01;1.328100266249101E-01;1.161785630918155E-02;2.955192147482529E-01;8.312200802152746E-01;
5.225225225225225E+07;1.349010708065757E-01;9.444965542205535E-03;2.885891016656347E-01;8.355169335410251E-01;1.349010708065757E-01;9.444965542205535E-03;2.885891016656347E-01;8.355169335410251E-01;
5.250250250250250E+07;1.362687952409104E-01;7.311204840068051E-03;2.821419903719277E-01;8.398901422605792E-01;1.362687952409104E-01;7.311204840068051E-03;2.821419903719277E-01;8.398901422605792E-01;
5.275275275275275E+07;1.368925251279181E-01;5.358419276129877E-03;2.763009007628958E-01;8.445052365305219E-01;1.368925251279181E-01;5.358419276129877E-03;2.763009007628958E-01;8.445052365305219E-01;
5.300300300300300E+07;1.370359052033900E-01;3.656633998308867E-03;2.710282719972411E-01;8.487481048540881E-01;1.370359052033900E-01;3.656633998308867E-03;2.710282719972411E-01;8.487481048540881E-01;
5.325325325325325E+07;1.362676351894070E-01;2.663461028184447E-03;2.659564664242571E-01;8.527388960106888E-01;1.362676351894070E-01;2.663461028184447E-03;2.659564664242571E-01;8.527388960106888E-01;
5.350350350350350E+07;1.362092580290944E-01;1.368984418176798E-03;2.613657141811298E-01;8.565058178142387E-01;1.362092580290944E-01;1.368984418176798E-03;2.613657141811298E-01;8.565058178142387E-01;
5.375375375375375E+07;1.337988046539218E-01;-8.505972111983332E-05;2.582093438183191E-01;8.610311914532957E-01;1.337988046539218E-01;-8.505972111983332E-05;2.582093438183191E-01;8.610311914532957E-01;
