# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.619174477991424E-01;8.154976194854132E-01;1.059270101230546E-01;-3.136237212675296E-03;3.619174477991424E-01;8.154976194854132E-01;1.059270101230546E-01;-3.136237212675296E-03;
5.025025025025025E+07;3.549066590583267E-01;8.164689238921788E-01;1.096409866027257E-01;-2.216618545949919E-04;3.549066590583267E-01;8.164689238921788E-01;1.096409866027257E-01;-2.216618545949919E-04;
5.050050050050050E+07;3.472905647262281E-01;8.174286723585040E-01;1.149845128874520E-01;1.311155418903003E-03;3.472905647262281E-01;8.174286723585040E-01;1.149845128874520E-01;1.311155418903003E-03;
5.075075075075075E+07;3.392218253324796E-01;8.190499457023698E-01;1.204925510703420E-01;1.878200180959825E-03;3.392218253324796E-01;8.190499457023698E-01;1.204925510703420E-01;1.878200180959825E-03;
5.100100100100100E+07;3.281783608044846E-01;8.208988654067325E-01;1.258633198074757E-01;1.669142090374070E-03;3.281783608044846E-01;8.208988654067325E-01;1.258633198074757E-01;1.669142090374070E-03;
5.125125125125125E+07;3.202551438746714E-01;8.252584522373260E-01;1.304001669771232E-01;-2.604151432454854E-04;3.202551438746714E-01;8.252584522373260E-01;1.304001669771232E-01;-2.604151432454854E-04;
5.150150150150150E+07;3.128250518302446E-01;8.298824525928027E-01;1.341094956263319E-01;-3.039927491040336E-03;3.128250518302446E-01;8.298824525928027E-01;1.341094956263319E-01;-3.039927491040336E-03;
5.175175175175175E+07;3.067006430895550E-01;8.349817149385560E-01;1.369797146935995E-01;-6.481228432960636E-03;3.067006430895550E-01;8.349817149385560E-01;1.369797146935995E-01;-6.481228432960636E-03;
5.200200200200200E+07;3.010595293144765E-01;8.399190663253964E-01;1.399366425883409E-01;-1.087514407046764E-02;3.010595293144765E-01;8.399190663253964E-01;1.399366425883409E-01;-1.087514407046764E-02;
5.225225225225225E+07;2.960271626816562E-01;8.447724502026733E-01;1.399562966339997E-01;-1.312346834682019E-02;2.960271626816562E-01;8.447724502026733E-01;1.399562966339997E-01;-1.312346834682019E-02;
5.250250250250250E+07;2.915925160615789E-01;8.491438661308190E-01;1.395684235965897E-01;-1.483974556380490E-02;2.915925160615789E-01;8.491438661308190E-01;1.395684235965897E-01;-1.483974556380490E-02;
5.275275275275275E+07;2.870213487688006E-01;8.530468344926738E-01;1.387731954293010E-01;-1.590337836823819E-02;2.870213487688006E-01;8.530468344926738E-01;1.387731954293010E-01;-1.590337836823819E-02;
5.300300300300300E+07;2.829155183261952E-01;8.568145182970487E-01;1.379532152617666E-01;-1.662278753114184E-02;2.829155183261952E-01;8.568145182970487E-01;1.379532152617666E-01;-1.662278753114184E-02;
5.325325325325325E+07;2.792133770315334E-01;8.601387726525267E-01;1.371302346422854E-01;-1.684506435429192E-02;2.792133770315334E-01;8.601387726525267E-01;1.371302346422854E-01;-1.684506435429192E-02;
5.350350350350350E+07;2.761567627579457E-01;8.636963236478719E-01;1.342642835678118E-01;-1.709615359069719E-02;2.761567627579457E-01;8.636963236478719E-01;1.342642835678118E-01;-1.709615359069719E-02;
5.375375375375375E+07;2.714728472442088E-01;8.662721933929109E-01;1.354584579881570E-01;-1.640228617170859E-02;2.714728472442088E-01;8.662721933929109E-01;1.354584579881570E-01;-1.640228617170859E-02;
5.400400400400400E+07;2.677219158664539E-01;8.690209233037525E-01;1.347105923641420E-01;-1.581071074437995E-02;2.677219158664539E-01;8.690209233037525E-01;1.347105923641420E-01;-1.581071074437995E-02;
5.425425425425425E+07;2.642228338889955E-01;8.714178709363170E-01;1.339229607883879E-01;-1.497801193337499E-02;2.642228338889955E-01;8.714178709363170E-01;1.339229607883879E-01;-1.497801193337499E-02;
5.450450450450450E+07;2.606033107078542E-01;8.737496559241513E-01;1.331642882961678E-01;-1.384008209879241E-02;2.606033107078542E-01;8.737496559241513E-01;1.331642882961678E-01;-1.384008209879241E-02;
5.475475475475475E+07;2.570243699461466E-01;8.758966755282860E-01;1.324676904559692E-01;-1.271414855116735E-02;2.570243699461466E-01;8.758966755282860E-01;1.324676904559692E-01;-1.271414855116735E-02;
5.500500500500500E+07;2.534919455358908E-01;8.776291049799996E-01;1.318680616637961E-01;-1.117248233646793E-02;2.534919455358908E-01;8.776291049799996E-01;1.318680616637961E-01;-1.117248233646793E-02;
5.525525525525525E+07;2.499678661871414E-01;8.794318207092059E-01;1.313365825374594E-01;-9.564341026274098E-03;2.499678661871414E-01;8.794318207092059E-01;1.313365825374594E-01;-9.564341026274098E-03;
