# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.070742131344367E-01;2.647310571054159E-03;3.501964158599156E-01;8.077363757836774E-01;1.070742131344367E-01;2.647310571054159E-03;3.501964158599156E-01;8.077363757836774E-01;
5.025025025025025E+07;1.109364594932949E-01;4.457038575688715E-03;3.415115899289926E-01;8.108083324624896E-01;1.109364594932949E-01;4.457038575688715E-03;3.415115899289926E-01;8.108083324624896E-01;
5.050050050050050E+07;1.151179474281884E-01;6.231634252007787E-03;3.337226764379340E-01;8.107380549961936E-01;1.151179474281884E-01;6.231634252007787E-03;3.337226764379340E-01;8.107380549961936E-01;
5.075075075075075E+07;1.200216395089470E-01;6.940316677699349E-03;3.252172546262656E-01;8.132402600715014E-01;1.200216395089470E-01;6.940316677699349E-03;3.252172546262656E-01;8.132402600715014E-01;
5.100100100100100E+07;1.265014448138233E-01;6.343381174725450E-03;3.163391496228580E-01;8.168278496307378E-01;1.265014448138233E-01;6.343381174725450E-03;3.163391496228580E-01;8.168278496307378E-01;
5.125125125125125E+07;1.323884068754022E-01;3.890759409489153E-03;3.083162300249400E-01;8.211085309660034E-01;1.323884068754022E-01;3.890759409489153E-03;3.083162300249400E-01;8.211085309660034E-01;
5.150150150150150E+07;1.348846110883162E-01;1.252554428800294E-03;3.007387054951045E-01;8.259026101894553E-01;1.348846110883162E-01;1.252554428800294E-03;3.007387054951045E-01;8.259026101894553E-01;
5.175175175175175E+07;1.364899695790772E-01;-1.241686990314446E-03;2.941988789057364E-01;8.309947671388636E-01;1.364899695790772E-01;-1.241686990314446E-03;2.941988789057364E-01;8.309947671388636E-01;
5.200200200200200E+07;1.372351762465550E-01;-3.624420459212921E-03;2.881230064485065E-01;8.359174843472671E-01;1.372351762465550E-01;-3.624420459212921E-03;2.881230064485065E-01;8.359174843472671E-01;
5.225225225225225E+07;1.374505368930502E-01;-5.534863188417958E-03;2.826956018881108E-01;8.408646061745915E-01;1.374505368930502E-01;-5.534863188417958E-03;2.826956018881108E-01;8.408646061745915E-01;
5.250250250250250E+07;1.372299368310566E-01;-7.048354870890246E-03;2.780058147453581E-01;8.452252172867831E-01;1.372299368310566E-01;-7.048354870890246E-03;2.780058147453581E-01;8.452252172867831E-01;
5.275275275275275E+07;1.367628262722293E-01;-8.111924438465081E-03;2.734298312730461E-01;8.494922298122086E-01;1.367628262722293E-01;-8.111924438465081E-03;2.734298312730461E-01;8.494922298122086E-01;
5.300300300300300E+07;1.361734998346080E-01;-8.798014973585214E-03;2.689844559641966E-01;8.533852552698735E-01;1.361734998346080E-01;-8.798014973585214E-03;2.689844559641966E-01;8.533852552698735E-01;
5.325325325325325E+07;1.354223448419401E-01;-9.175416610227862E-03;2.650706584971977E-01;8.567793189000101E-01;1.354223448419401E-01;-9.175416610227862E-03;2.650706584971977E-01;8.567793189000101E-01;
5.350350350350350E+07;1.345993105961155E-01;-9.179467829738306E-03;2.612125526569447E-01;8.601453891365193E-01;1.345993105961155E-01;-9.179467829738306E-03;2.612125526569447E-01;8.601453891365193E-01;
5.375375375375375E+07;1.337136191378624E-01;-8.960583044285420E-03;2.573730525486244E-01;8.632603229260520E-01;1.337136191378624E-01;-8.960583044285420E-03;2.573730525486244E-01;8.632603229260520E-01;
5.400400400400400E+07;1.327998346920287E-01;-8.364456798716068E-03;2.541784314324284E-01;8.661210505328377E-01;1.327998346920287E-01;-8.364456798716068E-03;2.541784314324284E-01;8.661210505328377E-01;
5.425425425425425E+07;1.310873011527124E-01;-7.708139626219168E-03;2.500454852869839E-01;8.682937810661258E-01;1.310873011527124E-01;-7.708139626219168E-03;2.500454852869839E-01;8.682937810661258E-01;
5.450450450450450E+07;1.311326732915541E-01;-6.390096735444685E-03;2.464278524036428E-01;8.704226680097871E-01;1.311326732915541E-01;-6.390096735444685E-03;2.464278524036428E-01;8.704226680097871E-01;
5.475475475475475E+07;1.304145869238267E-01;-5.098344585718249E-03;2.428571308766108E-01;8.724702050254793E-01;1.304145869238267E-01;-5.098344585718249E-03;2.428571308766108E-01;8.724702050254793E-01;
