# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.577727504792491E-01;8.164920029122003E-01;1.022341552332247E-01;-6.271673646383640E-03;3.577727504792491E-01;8.164920029122003E-01;1.022341552332247E-01;-6.271673646383640E-03;
5.025025025025025E+07;3.498715261794066E-01;8.177679304875890E-01;1.072631081927768E-01;-5.230048526020510E-03;3.498715261794066E-01;8.177679304875890E-01;1.072631081927768E-01;-5.230048526020510E-03;
5.050050050050050E+07;3.416099095244253E-01;8.198401922982040E-01;1.127802111736999E-01;-5.153492130816913E-03;3.416099095244253E-01;8.198401922982040E-01;1.127802111736999E-01;-5.153492130816913E-03;
5.075075075075075E+07;3.331773053252906E-01;8.230948691813578E-01;1.178597920635539E-01;-6.685418674014101E-03;3.331773053252906E-01;8.230948691813578E-01;1.178597920635539E-01;-6.685418674014101E-03;
5.100100100100100E+07;3.253291467822040E-01;8.276116965866045E-01;1.220143813198604E-01;-9.249120705012730E-03;3.253291467822040E-01;8.276116965866045E-01;1.220143813198604E-01;-9.249120705012730E-03;
5.125125125125125E+07;3.181576358818052E-01;8.321378211357342E-01;1.249872710300549E-01;-1.238881033637967E-02;3.181576358818052E-01;8.321378211357342E-01;1.249872710300549E-01;-1.238881033637967E-02;
5.150150150150150E+07;3.116924206775896E-01;8.372769064407709E-01;1.266547249063053E-01;-1.553361244076732E-02;3.116924206775896E-01;8.372769064407709E-01;1.266547249063053E-01;-1.553361244076732E-02;
5.175175175175175E+07;3.061826343760511E-01;8.423626163691993E-01;1.273896865024055E-01;-1.837588329093400E-02;3.061826343760511E-01;8.423626163691993E-01;1.273896865024055E-01;-1.837588329093400E-02;
5.200200200200200E+07;3.012514471804053E-01;8.471318783916870E-01;1.269782511274624E-01;-2.034228828068435E-02;3.012514471804053E-01;8.471318783916870E-01;1.269782511274624E-01;-2.034228828068435E-02;
5.225225225225225E+07;2.968505067249961E-01;8.518169161854857E-01;1.269242050779492E-01;-2.230500511610299E-02;2.968505067249961E-01;8.518169161854857E-01;1.269242050779492E-01;-2.230500511610299E-02;
5.250250250250250E+07;2.928175469520311E-01;8.557324454668752E-01;1.261216208490418E-01;-2.348919259757427E-02;2.928175469520311E-01;8.557324454668752E-01;1.261216208490418E-01;-2.348919259757427E-02;
5.275275275275275E+07;2.890903176924764E-01;8.595716509361137E-01;1.253301881874697E-01;-2.399016951092791E-02;2.890903176924764E-01;8.595716509361137E-01;1.253301881874697E-01;-2.399016951092791E-02;
5.300300300300300E+07;2.858404363657879E-01;8.629358282130596E-01;1.231553728475292E-01;-2.421521681538307E-02;2.858404363657879E-01;8.629358282130596E-01;1.231553728475292E-01;-2.421521681538307E-02;
5.325325325325325E+07;2.818308308139085E-01;8.657796409334467E-01;1.236325351226115E-01;-2.384627702246046E-02;2.818308308139085E-01;8.657796409334467E-01;1.236325351226115E-01;-2.384627702246046E-02;
5.350350350350350E+07;2.785125094779577E-01;8.685002701120492E-01;1.229502637558045E-01;-2.328581378062287E-02;2.785125094779577E-01;8.685002701120492E-01;1.229502637558045E-01;-2.328581378062287E-02;
5.375375375375375E+07;2.745931185181673E-01;8.704002395666121E-01;1.223564570264769E-01;-2.252107760140867E-02;2.745931185181673E-01;8.704002395666121E-01;1.223564570264769E-01;-2.252107760140867E-02;
5.400400400400400E+07;2.710901966937085E-01;8.725739036131914E-01;1.217698862595983E-01;-2.150528189274447E-02;2.710901966937085E-01;8.725739036131914E-01;1.217698862595983E-01;-2.150528189274447E-02;
5.425425425425425E+07;2.676137219830174E-01;8.746964878156847E-01;1.212836736139320E-01;-2.031450900048191E-02;2.676137219830174E-01;8.746964878156847E-01;1.212836736139320E-01;-2.031450900048191E-02;
5.450450450450450E+07;2.638669714703689E-01;8.766861819872226E-01;1.207234116368462E-01;-1.887225778271743E-02;2.638669714703689E-01;8.766861819872226E-01;1.207234116368462E-01;-1.887225778271743E-02;
5.475475475475475E+07;2.605341990675842E-01;8.784299081919383E-01;1.204954407751411E-01;-1.691649287628380E-02;2.605341990675842E-01;8.784299081919383E-01;1.204954407751411E-01;-1.691649287628380E-02;
5.500500500500500E+07;2.571918100221389E-01;8.799256560304684E-01;1.202783251185138E-01;-1.529597522313472E-02;2.571918100221389E-01;8.799256560304684E-01;1.202783251185138E-01;-1.529597522313472E-02;
5.525525525525525E+07;2.536107591462228E-01;8.815545628567977E-01;1.200272641461138E-01;-1.352219891877911E-02;2.536107591462228E-01;8.815545628567977E-01;1.200272641461138E-01;-1.352219891877911E-02;
5.550550550550550E+07;2.500185041834070E-01;8.828685701138960E-01;1.198906051535273E-01;-1.166158253919516E-02;2.500185041834070E-01;8.828685701138960E-01;1.198906051535273E-01;-1.166158253919516E-02;
5.575575575575575E+07;2.464467548658419E-01;8.840079258645754E-01;1.196958657409442E-01;-9.691199889079018E-03;2.464467548658419E-01;8.840079258645754E-01;1.196958657409442E-01;-9.691199889079018E-03;
5.600600600600600E+07;2.426595148360364E-01;8.851529874600087E-01;1.197046179163093E-01;-7.662088964890517E-03;2.426595148360364E-01;8.851529874600087E-01;1.197046179163093E-01;-7.662088964890517E-03;
5.625625625625625E+07;2.391218809138756E-01;8.860703919255282E-01;1.196573617228528E-01;-5.490028627667217E-03;2.391218809138756E-01;8.860703919255282E-01;1.196573617228528E-01;-5.490028627667217E-03;
5.650650650650650E+07;2.354760787133743E-01;8.868541477320308E-01;1.197386920359734E-01;-3.273900422316823E-03;2.354760787133743E-01;8.868541477320308E-01;1.197386920359734E-01;-3.273900422316823E-03;
5.675675675675675E+07;2.321819847729832E-01;8.878156139875859E-01;1.193357623798974E-01;-1.042332824407495E-03;2.321819847729832E-01;8.878156139875859E-01;1.193357623798974E-01;-1.042332824407495E-03;
5.700700700700700E+07;2.278987188354532E-01;8.882695709255692E-01;1.200617079959440E-01;1.448512094818417E-03;2.278987188354532E-01;8.882695709255692E-01;1.200617079959440E-01;1.448512094818417E-03;
5.725725725725726E+07;2.242566196196275E-01;8.888013563074129E-01;1.202900525180328E-01;3.987178343996317E-03;2.242566196196275E-01;8.888013563074129E-01;1.202900525180328E-01;3.987178343996317E-03;
5.750750750750751E+07;2.206085464415483E-01;8.894315795038672E-01;1.205856243252767E-01;6.487591538973506E-03;2.206085464415483E-01;8.894315795038672E-01;1.205856243252767E-01;6.487591538973506E-03;
5.775775775775776E+07;2.168950912214193E-01;8.898510618220401E-01;1.209101936359557E-01;9.125271978342432E-03;2.168950912214193E-01;8.898510618220401E-01;1.209101936359557E-01;9.125271978342432E-03;
5.800800800800801E+07;2.130069209409748E-01;8.898196417545681E-01;1.212331842378574E-01;1.208002383110220E-02;2.130069209409748E-01;8.898196417545681E-01;1.212331842378574E-01;1.208002383110220E-02;
5.825825825825826E+07;2.094192367304083E-01;8.899483351377622E-01;1.215095548036327E-01;1.508133841793330E-02;2.094192367304083E-01;8.899483351377622E-01;1.215095548036327E-01;1.508133841793330E-02;
5.850850850850851E+07;2.054007133269837E-01;8.898632768214242E-01;1.218878120403973E-01;1.825474705662717E-02;2.054007133269837E-01;8.898632768214242E-01;1.218878120403973E-01;1.825474705662717E-02;
5.875875875875876E+07;2.014218006335374E-01;8.891090752731386E-01;1.224289777797807E-01;2.168289476042950E-02;2.014218006335374E-01;8.891090752731386E-01;1.224289777797807E-01;2.168289476042950E-02;
5.900900900900901E+07;1.972803298169410E-01;8.886676750201679E-01;1.232541820568425E-01;2.539687673480255E-02;1.972803298169410E-01;8.886676750201679E-01;1.232541820568425E-01;2.539687673480255E-02;
