# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;9.668326594917050E-02;2.787961090058382E-03;3.542067682544996E-01;8.248683919655772E-01;9.668326594917050E-02;2.787961090058382E-03;3.542067682544996E-01;8.248683919655772E-01;
5.025025025025025E+07;9.852643523602872E-02;6.582069783777045E-03;3.486634764796093E-01;8.252677620768457E-01;9.852643523602872E-02;6.582069783777045E-03;3.486634764796093E-01;8.252677620768457E-01;
5.050050050050050E+07;1.012050254432987E-01;1.031468586183802E-02;3.426449706423201E-01;8.254842335762987E-01;1.012050254432987E-01;1.031468586183802E-02;3.426449706423201E-01;8.254842335762987E-01;
5.075075075075075E+07;1.047956666929155E-01;1.376891193485880E-02;3.359198781279096E-01;8.258589379454847E-01;1.047956666929155E-01;1.376891193485880E-02;3.359198781279096E-01;8.258589379454847E-01;
5.100100100100100E+07;1.092854275461756E-01;1.628787937562766E-02;3.284880173394187E-01;8.263470309948540E-01;1.092854275461756E-01;1.628787937562766E-02;3.284880173394187E-01;8.263470309948540E-01;
5.125125125125125E+07;1.141541649486163E-01;1.762862607539751E-02;3.204181520655411E-01;8.276824869263322E-01;1.141541649486163E-01;1.762862607539751E-02;3.204181520655411E-01;8.276824869263322E-01;
5.150150150150150E+07;1.189329748186765E-01;1.767302304127150E-02;3.121861682042022E-01;8.298456593307266E-01;1.189329748186765E-01;1.767302304127150E-02;3.121861682042022E-01;8.298456593307266E-01;
5.175175175175175E+07;1.231837040124089E-01;1.667731898231022E-02;3.039822659011637E-01;8.327990187511731E-01;1.231837040124089E-01;1.667731898231022E-02;3.039822659011637E-01;8.327990187511731E-01;
5.200200200200200E+07;1.265890504080545E-01;1.495270700562070E-02;2.962811818019210E-01;8.364470706433879E-01;1.265890504080545E-01;1.495270700562070E-02;2.962811818019210E-01;8.364470706433879E-01;
5.225225225225225E+07;1.291694034790459E-01;1.288468229052260E-02;2.892375940496263E-01;8.404129046980002E-01;1.291694034790459E-01;1.288468229052260E-02;2.892375940496263E-01;8.404129046980002E-01;
5.250250250250250E+07;1.309369290521998E-01;1.065120972841232E-02;2.825311974621528E-01;8.447043213100132E-01;1.309369290521998E-01;1.065120972841232E-02;2.825311974621528E-01;8.447043213100132E-01;
5.275275275275275E+07;1.319114284768430E-01;8.483038170299445E-03;2.765301009765465E-01;8.489454998181154E-01;1.319114284768430E-01;8.483038170299445E-03;2.765301009765465E-01;8.489454998181154E-01;
