# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.559458275712321E-01;8.177391493078525E-01;1.048606948273287E-01;1.378231938291528E-03;3.559458275712321E-01;8.177391493078525E-01;1.048606948273287E-01;1.378231938291528E-03;
5.025025025025025E+07;3.496061645603453E-01;8.185002472157770E-01;1.085454895963319E-01;4.148962838960876E-03;3.496061645603453E-01;8.185002472157770E-01;1.085454895963319E-01;4.148962838960876E-03;
5.050050050050050E+07;3.425518951321239E-01;8.194487070298365E-01;1.130002279738268E-01;6.537781857098730E-03;3.425518951321239E-01;8.194487070298365E-01;1.130002279738268E-01;6.537781857098730E-03;
5.075075075075075E+07;3.350451165935986E-01;8.210847233396729E-01;1.179082397073776E-01;7.990952031622095E-03;3.350451165935986E-01;8.210847233396729E-01;1.179082397073776E-01;7.990952031622095E-03;
5.100100100100100E+07;3.275132701485366E-01;8.234383281740502E-01;1.230109452637182E-01;8.128763145016213E-03;3.275132701485366E-01;8.234383281740502E-01;1.230109452637182E-01;8.128763145016213E-03;
5.125125125125125E+07;3.193331324243032E-01;8.261283809962714E-01;1.277365347339530E-01;7.120244276779260E-03;3.193331324243032E-01;8.261283809962714E-01;1.277365347339530E-01;7.120244276779260E-03;
5.150150150150150E+07;3.120209412048130E-01;8.295940703338183E-01;1.316707662237658E-01;5.251585651513024E-03;3.120209412048130E-01;8.295940703338183E-01;1.316707662237658E-01;5.251585651513024E-03;
5.175175175175175E+07;3.049039020024280E-01;8.335984004849913E-01;1.347035449908889E-01;2.835022321485210E-03;3.049039020024280E-01;8.335984004849913E-01;1.347035449908889E-01;2.835022321485210E-03;
5.200200200200200E+07;2.985334311628894E-01;8.378939595908067E-01;1.365369614224778E-01;4.366022847990024E-04;2.985334311628894E-01;8.378939595908067E-01;1.365369614224778E-01;4.366022847990024E-04;
5.225225225225225E+07;2.927432980446167E-01;8.419995055328062E-01;1.377738964067672E-01;-1.933561279603125E-03;2.927432980446167E-01;8.419995055328062E-01;1.377738964067672E-01;-1.933561279603125E-03;
5.250250250250250E+07;2.872693752980766E-01;8.465987669372029E-01;1.382871666432831E-01;-3.955707933126203E-03;2.872693752980766E-01;8.465987669372029E-01;1.382871666432831E-01;-3.955707933126203E-03;
5.275275275275275E+07;2.825457865559539E-01;8.507651654324302E-01;1.383255984089030E-01;-5.607434641570902E-03;2.825457865559539E-01;8.507651654324302E-01;1.383255984089030E-01;-5.607434641570902E-03;
5.300300300300300E+07;2.787299524152597E-01;8.554339994585515E-01;1.355635834847741E-01;-8.191317539657820E-03;2.787299524152597E-01;8.554339994585515E-01;1.355635834847741E-01;-8.191317539657820E-03;
5.325325325325325E+07;2.734752597974926E-01;8.583334074906636E-01;1.374255110724751E-01;-7.655101948869075E-03;2.734752597974926E-01;8.583334074906636E-01;1.374255110724751E-01;-7.655101948869075E-03;
