# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.612146717899333E-01;8.133238661452309E-01;1.013033440851443E-01;4.389745587323890E-03;3.612146717899333E-01;8.133238661452309E-01;1.013033440851443E-01;4.389745587323890E-03;
5.025025025025025E+07;3.553872154312538E-01;8.144007212346245E-01;1.046524819097410E-01;7.576504967632418E-03;3.553872154312538E-01;8.144007212346245E-01;1.046524819097410E-01;7.576504967632418E-03;
5.050050050050050E+07;3.489394512459001E-01;8.149222175087107E-01;1.089731737063970E-01;1.028579380433341E-02;3.489394512459001E-01;8.149222175087107E-01;1.089731737063970E-01;1.028579380433341E-02;
5.075075075075075E+07;3.408543347337488E-01;8.156918319330551E-01;1.140015980339227E-01;1.213163461449793E-02;3.408543347337488E-01;8.156918319330551E-01;1.140015980339227E-01;1.213163461449793E-02;
5.100100100100100E+07;3.313421355091940E-01;8.207336687635826E-01;1.187364642428040E-01;9.142527212892559E-03;3.313421355091940E-01;8.207336687635826E-01;1.187364642428040E-01;9.142527212892559E-03;
5.125125125125125E+07;3.236878731232841E-01;8.197050957130220E-01;1.225392183189205E-01;1.184930348464835E-02;3.236878731232841E-01;8.197050957130220E-01;1.225392183189205E-01;1.184930348464835E-02;
5.150150150150150E+07;3.148241832651009E-01;8.235336121448616E-01;1.263880875976614E-01;1.052101219596018E-02;3.148241832651009E-01;8.235336121448616E-01;1.263880875976614E-01;1.052101219596018E-02;
5.175175175175175E+07;3.068680686819620E-01;8.281117904509503E-01;1.297109767484182E-01;8.378873384918863E-03;3.068680686819620E-01;8.281117904509503E-01;1.297109767484182E-01;8.378873384918863E-03;
5.200200200200200E+07;2.996809172626042E-01;8.330622804424319E-01;1.320179740858323E-01;5.787168718501153E-03;2.996809172626042E-01;8.330622804424319E-01;1.320179740858323E-01;5.787168718501153E-03;
5.225225225225225E+07;2.935405632175614E-01;8.383572693507704E-01;1.333694330694707E-01;3.182966110941203E-03;2.935405632175614E-01;8.383572693507704E-01;1.333694330694707E-01;3.182966110941203E-03;
5.250250250250250E+07;2.879789232713483E-01;8.430518155985618E-01;1.338793264124011E-01;9.407019989495427E-04;2.879789232713483E-01;8.430518155985618E-01;1.338793264124011E-01;9.407019989495427E-04;
5.275275275275275E+07;2.830663159739844E-01;8.478488301995084E-01;1.337922464021439E-01;-8.557382043662921E-04;2.830663159739844E-01;8.478488301995084E-01;1.337922464021439E-01;-8.557382043662921E-04;
5.300300300300300E+07;2.785079977856457E-01;8.523344266302930E-01;1.333403120539177E-01;-2.215661877007545E-03;2.785079977856457E-01;8.523344266302930E-01;1.333403120539177E-01;-2.215661877007545E-03;
5.325325325325325E+07;2.743430237935987E-01;8.563653253969782E-01;1.326229324481906E-01;-3.121278175057580E-03;2.743430237935987E-01;8.563653253969782E-01;1.326229324481906E-01;-3.121278175057580E-03;
5.350350350350350E+07;2.705942909407885E-01;8.599728453216084E-01;1.318097098387019E-01;-3.631733802725954E-03;2.705942909407885E-01;8.599728453216084E-01;1.318097098387019E-01;-3.631733802725954E-03;
5.375375375375375E+07;2.668312033407246E-01;8.633823647732858E-01;1.308411442567887E-01;-3.807479256964969E-03;2.668312033407246E-01;8.633823647732858E-01;1.308411442567887E-01;-3.807479256964969E-03;
5.400400400400400E+07;2.629668351171726E-01;8.662485254293577E-01;1.297564361835433E-01;-3.710515176075629E-03;2.629668351171726E-01;8.662485254293577E-01;1.297564361835433E-01;-3.710515176075629E-03;
5.425425425425425E+07;2.594618146275086E-01;8.690442381410224E-01;1.287285508147008E-01;-3.315695037705604E-03;2.594618146275086E-01;8.690442381410224E-01;1.287285508147008E-01;-3.315695037705604E-03;
5.450450450450450E+07;2.559505591073082E-01;8.714649055364428E-01;1.275014717765794E-01;-2.321618834546588E-03;2.559505591073082E-01;8.714649055364428E-01;1.275014717765794E-01;-2.321618834546588E-03;
5.475475475475475E+07;2.524706725859466E-01;8.736762782014841E-01;1.265136586690540E-01;-1.629842762733359E-03;2.524706725859466E-01;8.736762782014841E-01;1.265136586690540E-01;-1.629842762733359E-03;
5.500500500500500E+07;2.492925189145756E-01;8.757187562049259E-01;1.245945436603368E-01;-8.621419341341403E-04;2.492925189145756E-01;8.757187562049259E-01;1.245945436603368E-01;-8.621419341341403E-04;
5.525525525525525E+07;2.452922519605002E-01;8.772566794811834E-01;1.245760053017769E-01;9.581500782684295E-04;2.452922519605002E-01;8.772566794811834E-01;1.245760053017769E-01;9.581500782684295E-04;
5.550550550550550E+07;2.417134367411437E-01;8.788789876414671E-01;1.237106873170994E-01;2.583634467191188E-03;2.417134367411437E-01;8.788789876414671E-01;1.237106873170994E-01;2.583634467191188E-03;
5.575575575575575E+07;2.380276013293219E-01;8.803087516714890E-01;1.229979582176370E-01;4.308238907111820E-03;2.380276013293219E-01;8.803087516714890E-01;1.229979582176370E-01;4.308238907111820E-03;
5.600600600600600E+07;2.342550433709646E-01;8.815720064048599E-01;1.222683438699903E-01;6.211898049718501E-03;2.342550433709646E-01;8.815720064048599E-01;1.222683438699903E-01;6.211898049718501E-03;
5.625625625625625E+07;2.304578302644536E-01;8.828973422722366E-01;1.216735386420126E-01;8.147744398997743E-03;2.304578302644536E-01;8.828973422722366E-01;1.216735386420126E-01;8.147744398997743E-03;
5.650650650650650E+07;2.265557029869862E-01;8.840794964160695E-01;1.211700440433021E-01;1.018856077787727E-02;2.265557029869862E-01;8.840794964160695E-01;1.211700440433021E-01;1.018856077787727E-02;
5.675675675675675E+07;2.225618219678556E-01;8.850593227554785E-01;1.206902986589836E-01;1.236086333539828E-02;2.225618219678556E-01;8.850593227554785E-01;1.206902986589836E-01;1.236086333539828E-02;
5.700700700700700E+07;2.190574113046764E-01;8.859391451413605E-01;1.201562282349942E-01;1.456890291641548E-02;2.190574113046764E-01;8.859391451413605E-01;1.201562282349942E-01;1.456890291641548E-02;
5.725725725725726E+07;2.150862510036389E-01;8.866507256766650E-01;1.197241623917097E-01;1.685527138745539E-02;2.150862510036389E-01;8.866507256766650E-01;1.197241623917097E-01;1.685527138745539E-02;
5.750750750750751E+07;2.111649180547611E-01;8.875780563199144E-01;1.192791392328039E-01;1.928436227562143E-02;2.111649180547611E-01;8.875780563199144E-01;1.192791392328039E-01;1.928436227562143E-02;
5.775775775775776E+07;2.076166461180074E-01;8.881923418852153E-01;1.187588867762671E-01;2.176797074691581E-02;2.076166461180074E-01;8.881923418852153E-01;1.187588867762671E-01;2.176797074691581E-02;
5.800800800800801E+07;2.037448771333985E-01;8.882010158467645E-01;1.182511029695810E-01;2.506931813994986E-02;2.037448771333985E-01;8.882010158467645E-01;1.182511029695810E-01;2.506931813994986E-02;
5.825825825825826E+07;1.998534758552225E-01;8.884341150189240E-01;1.176526761717540E-01;2.799354931050931E-02;1.998534758552225E-01;8.884341150189240E-01;1.176526761717540E-01;2.799354931050931E-02;
5.850850850850851E+07;1.959055245626986E-01;8.883987528994582E-01;1.171410630488890E-01;3.120183865817652E-02;1.959055245626986E-01;8.883987528994582E-01;1.171410630488890E-01;3.120183865817652E-02;
5.875875875875876E+07;1.923444123039165E-01;8.883555537220366E-01;1.162350208140826E-01;3.409213869461770E-02;1.923444123039165E-01;8.883555537220366E-01;1.162350208140826E-01;3.409213869461770E-02;
5.900900900900901E+07;1.878329469188641E-01;8.874279702195446E-01;1.167580361849480E-01;3.849560444954921E-02;1.878329469188641E-01;8.874279702195446E-01;1.167580361849480E-01;3.849560444954921E-02;
5.925925925925926E+07;1.832441459252952E-01;8.868402513263614E-01;1.171364409157190E-01;4.265613078535021E-02;1.832441459252952E-01;8.868402513263614E-01;1.171364409157190E-01;4.265613078535021E-02;
5.950950950950951E+07;1.783615263294763E-01;8.863251975422206E-01;1.180847103890715E-01;4.678604828095828E-02;1.783615263294763E-01;8.863251975422206E-01;1.180847103890715E-01;4.678604828095828E-02;
5.975975975975976E+07;1.730964781185294E-01;8.856882537235673E-01;1.195929292426183E-01;5.076399425045913E-02;1.730964781185294E-01;8.856882537235673E-01;1.195929292426183E-01;5.076399425045913E-02;
6.001001001001001E+07;1.673008265850069E-01;8.859419397250026E-01;1.217233258831788E-01;5.455637534853578E-02;1.673008265850069E-01;8.859419397250026E-01;1.217233258831788E-01;5.455637534853578E-02;
6.026026026026026E+07;1.619381243285729E-01;8.865844339876492E-01;1.241229281902568E-01;5.771528653451938E-02;1.619381243285729E-01;8.865844339876492E-01;1.241229281902568E-01;5.771528653451938E-02;
6.051051051051051E+07;1.565105934073131E-01;8.877514521163233E-01;1.267006931638463E-01;6.016351520282763E-02;1.565105934073131E-01;8.877514521163233E-01;1.267006931638463E-01;6.016351520282763E-02;
6.076076076076076E+07;1.515318780384157E-01;8.895519472192083E-01;1.291468461545605E-01;6.204079824125357E-02;1.515318780384157E-01;8.895519472192083E-01;1.291468461545605E-01;6.204079824125357E-02;
6.101101101101101E+07;1.472126338702294E-01;8.914881734521561E-01;1.311823696658539E-01;6.334739769123111E-02;1.472126338702294E-01;8.914881734521561E-01;1.311823696658539E-01;6.334739769123111E-02;
6.126126126126126E+07;1.431873990325120E-01;8.931662657405494E-01;1.328546239588856E-01;6.448053288701196E-02;1.431873990325120E-01;8.931662657405494E-01;1.328546239588856E-01;6.448053288701196E-02;
6.151151151151151E+07;1.393811146291642E-01;8.946573543714476E-01;1.340292410557148E-01;6.533898130130526E-02;1.393811146291642E-01;8.946573543714476E-01;1.340292410557148E-01;6.533898130130526E-02;
6.176176176176176E+07;1.358580037213208E-01;8.961707502707861E-01;1.346160656026638E-01;6.610290449272786E-02;1.358580037213208E-01;8.961707502707861E-01;1.346160656026638E-01;6.610290449272786E-02;
6.201201201201201E+07;1.326684520943820E-01;8.973926954356439E-01;1.353240031279243E-01;6.740775791492865E-02;1.326684520943820E-01;8.973926954356439E-01;1.353240031279243E-01;6.740775791492865E-02;
6.226226226226226E+07;1.296777548798906E-01;8.986610588662207E-01;1.356414849859909E-01;6.859178155658484E-02;1.296777548798906E-01;8.986610588662207E-01;1.356414849859909E-01;6.859178155658484E-02;
6.251251251251251E+07;1.270862710933282E-01;8.996219428256171E-01;1.349724216644206E-01;6.969377398386518E-02;1.270862710933282E-01;8.996219428256171E-01;1.349724216644206E-01;6.969377398386518E-02;
6.276276276276276E+07;1.240497282356531E-01;9.005080723239273E-01;1.357683282535661E-01;7.126852054855336E-02;1.240497282356531E-01;9.005080723239273E-01;1.357683282535661E-01;7.126852054855336E-02;
6.301301301301301E+07;1.215188488582538E-01;9.012320302194221E-01;1.355754673100318E-01;7.287089173202324E-02;1.215188488582538E-01;9.012320302194221E-01;1.355754673100318E-01;7.287089173202324E-02;
6.326326326326326E+07;1.189687385764038E-01;9.018110659058973E-01;1.353392344748459E-01;7.464133166445509E-02;1.189687385764038E-01;9.018110659058973E-01;1.353392344748459E-01;7.464133166445509E-02;
6.351351351351351E+07;1.163243729160708E-01;9.021376885793141E-01;1.350018591796411E-01;7.652631445629920E-02;1.163243729160708E-01;9.021376885793141E-01;1.350018591796411E-01;7.652631445629920E-02;
6.376376376376376E+07;1.136778038977579E-01;9.025004833454113E-01;1.347228210893892E-01;7.856959806736821E-02;1.136778038977579E-01;9.025004833454113E-01;1.347228210893892E-01;7.856959806736821E-02;
6.401401401401401E+07;1.114034814228496E-01;9.028415192862849E-01;1.343333211502742E-01;8.059306951819332E-02;1.114034814228496E-01;9.028415192862849E-01;1.343333211502742E-01;8.059306951819332E-02;
6.426426426426426E+07;1.088694230027908E-01;9.031694182634182E-01;1.340027286119565E-01;8.272289786698669E-02;1.088694230027908E-01;9.031694182634182E-01;1.340027286119565E-01;8.272289786698669E-02;
6.451451451451451E+07;1.065882963850850E-01;9.032525721169206E-01;1.335439692272934E-01;8.485161350175452E-02;1.065882963850850E-01;9.032525721169206E-01;1.335439692272934E-01;8.485161350175452E-02;
6.476476476476476E+07;1.042106719572799E-01;9.033728087588472E-01;1.330705804201448E-01;8.704602046403459E-02;1.042106719572799E-01;9.033728087588472E-01;1.330705804201448E-01;8.704602046403459E-02;
6.501501501501501E+07;1.019903097798347E-01;9.035261912132075E-01;1.324805894924495E-01;8.945512205298839E-02;1.019903097798347E-01;9.035261912132075E-01;1.324805894924495E-01;8.945512205298839E-02;
6.526526526526526E+07;1.000515513193295E-01;9.033524686544216E-01;1.319021372822212E-01;9.189399230730835E-02;1.000515513193295E-01;9.033524686544216E-01;1.319021372822212E-01;9.189399230730835E-02;
6.551551551551551E+07;9.802373672875504E-02;9.031721168477281E-01;1.313354084948530E-01;9.441545166495055E-02;9.802373672875504E-02;9.031721168477281E-01;1.313354084948530E-01;9.441545166495055E-02;
6.576576576576576E+07;9.805042315750763E-02;9.038601753434446E-01;1.314955150205549E-01;9.623927316010890E-02;9.805042315750763E-02;9.038601753434446E-01;1.314955150205549E-01;9.623927316010890E-02;
6.601601601601601E+07;9.618161369613341E-02;9.035364120905102E-01;1.310799488138513E-01;9.877107979967022E-02;9.618161369613341E-02;9.035364120905102E-01;1.310799488138513E-01;9.877107979967022E-02;
6.626626626626626E+07;9.386754587968299E-02;9.033818017137246E-01;1.304666446734323E-01;1.014285258693978E-01;9.386754587968299E-02;9.033818017137246E-01;1.304666446734323E-01;1.014285258693978E-01;
6.651651651651651E+07;9.170497972348382E-02;9.030132433045563E-01;1.299847707511259E-01;1.041167567979254E-01;9.170497972348382E-02;9.030132433045563E-01;1.299847707511259E-01;1.041167567979254E-01;
6.676676676676676E+07;8.932516029002713E-02;9.027461376516428E-01;1.295395278312521E-01;1.066453225536339E-01;8.932516029002713E-02;9.027461376516428E-01;1.295395278312521E-01;1.066453225536339E-01;
6.701701701701702E+07;8.825369339151275E-02;9.021275789565920E-01;1.288411690658834E-01;1.098834875968984E-01;8.825369339151275E-02;9.021275789565920E-01;1.288411690658834E-01;1.098834875968984E-01;
