# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.572474783738186E-01;8.216747494007750E-01;9.940514743755734E-02;1.489152345432647E-03;3.572474783738186E-01;8.216747494007750E-01;9.940514743755734E-02;1.489152345432647E-03;
5.025025025025025E+07;3.516719225939641E-01;8.221124091528421E-01;1.011276558398790E-01;5.258763677546892E-03;3.516719225939641E-01;8.221124091528421E-01;1.011276558398790E-01;5.258763677546892E-03;
5.050050050050050E+07;3.456211637765821E-01;8.222211713301497E-01;1.038631182084700E-01;8.836136638368288E-03;3.456211637765821E-01;8.222211713301497E-01;1.038631182084700E-01;8.836136638368288E-03;
5.075075075075075E+07;3.387531781907014E-01;8.226954854350212E-01;1.074939408324512E-01;1.219123540697190E-02;3.387531781907014E-01;8.226954854350212E-01;1.074939408324512E-01;1.219123540697190E-02;
5.100100100100100E+07;3.312624201849237E-01;8.235845040129859E-01;1.118623355183554E-01;1.357313467493166E-02;3.312624201849237E-01;8.235845040129859E-01;1.118623355183554E-01;1.357313467493166E-02;
5.125125125125125E+07;3.232624215166178E-01;8.252406003290833E-01;1.163217409963934E-01;1.577558879179984E-02;3.232624215166178E-01;8.252406003290833E-01;1.163217409963934E-01;1.577558879179984E-02;
5.150150150150150E+07;3.151028926630126E-01;8.273636377144911E-01;1.208516422865630E-01;1.601268992542237E-02;3.151028926630126E-01;8.273636377144911E-01;1.208516422865630E-01;1.601268992542237E-02;
5.175175175175175E+07;3.070293188187172E-01;8.307306212525990E-01;1.248988582421294E-01;1.518361207032614E-02;3.070293188187172E-01;8.307306212525990E-01;1.248988582421294E-01;1.518361207032614E-02;
5.200200200200200E+07;2.994980017919210E-01;8.348078699298436E-01;1.281242678038632E-01;1.367104071267186E-02;2.994980017919210E-01;8.348078699298436E-01;1.281242678038632E-01;1.367104071267186E-02;
5.225225225225225E+07;2.925853664836939E-01;8.387126830107782E-01;1.306250721162177E-01;1.200039055363461E-02;2.925853664836939E-01;8.387126830107782E-01;1.306250721162177E-01;1.200039055363461E-02;
5.250250250250250E+07;2.862034727889489E-01;8.432059223380167E-01;1.323330610578097E-01;1.003877649265631E-02;2.862034727889489E-01;8.432059223380167E-01;1.323330610578097E-01;1.003877649265631E-02;
5.275275275275275E+07;2.801933730808648E-01;8.474375213688509E-01;1.335427743264438E-01;8.175034727107648E-03;2.801933730808648E-01;8.474375213688509E-01;1.335427743264438E-01;8.175034727107648E-03;
5.300300300300300E+07;2.750604515804951E-01;8.517596520110277E-01;1.340379481765485E-01;6.460647866185563E-03;2.750604515804951E-01;8.517596520110277E-01;1.340379481765485E-01;6.460647866185563E-03;
5.325325325325325E+07;2.701250876373728E-01;8.560465530858565E-01;1.341548452560213E-01;4.936633355566927E-03;2.701250876373728E-01;8.560465530858565E-01;1.341548452560213E-01;4.936633355566927E-03;
5.350350350350350E+07;2.660436294910775E-01;8.598423205449037E-01;1.337829235934473E-01;3.628823692816639E-03;2.660436294910775E-01;8.598423205449037E-01;1.337829235934473E-01;3.628823692816639E-03;
5.375375375375375E+07;2.614141672248075E-01;8.636735922264953E-01;1.330951811436040E-01;2.701601054459703E-03;2.614141672248075E-01;8.636735922264953E-01;1.330951811436040E-01;2.701601054459703E-03;
5.400400400400400E+07;2.571780630977998E-01;8.671384133543140E-01;1.321171002841323E-01;2.098195585761564E-03;2.571780630977998E-01;8.671384133543140E-01;1.321171002841323E-01;2.098195585761564E-03;
5.425425425425425E+07;2.535464668525445E-01;8.702781466464409E-01;1.308599533664282E-01;1.900020770411639E-03;2.535464668525445E-01;8.702781466464409E-01;1.308599533664282E-01;1.900020770411639E-03;
5.450450450450450E+07;2.497290531117879E-01;8.732375887643352E-01;1.296815819843954E-01;2.104289917248581E-03;2.497290531117879E-01;8.732375887643352E-01;1.296815819843954E-01;2.104289917248581E-03;
5.475475475475475E+07;2.469933840197267E-01;8.760688368755919E-01;1.272939841288377E-01;2.110546199458907E-03;2.469933840197267E-01;8.760688368755919E-01;1.272939841288377E-01;2.110546199458907E-03;
5.500500500500500E+07;2.424502943144576E-01;8.779676719968540E-01;1.270765248602269E-01;3.426177759527380E-03;2.424502943144576E-01;8.779676719968540E-01;1.270765248602269E-01;3.426177759527380E-03;
5.525525525525525E+07;2.388438310111310E-01;8.801141749049741E-01;1.259206173876140E-01;4.355191482839313E-03;2.388438310111310E-01;8.801141749049741E-01;1.259206173876140E-01;4.355191482839313E-03;
5.550550550550550E+07;2.350607648541383E-01;8.819166884428140E-01;1.248355116985890E-01;5.549322763525229E-03;2.350607648541383E-01;8.819166884428140E-01;1.248355116985890E-01;5.549322763525229E-03;
5.575575575575575E+07;2.314469878373808E-01;8.835945672912959E-01;1.237244975792363E-01;6.959272097022288E-03;2.314469878373808E-01;8.835945672912959E-01;1.237244975792363E-01;6.959272097022288E-03;
5.600600600600600E+07;2.279528799536663E-01;8.851539757871378E-01;1.226747302010497E-01;8.453161499377576E-03;2.279528799536663E-01;8.851539757871378E-01;1.226747302010497E-01;8.453161499377576E-03;
5.625625625625625E+07;2.241242344676605E-01;8.866602071725947E-01;1.216646221561184E-01;1.015162464261757E-02;2.241242344676605E-01;8.866602071725947E-01;1.216646221561184E-01;1.015162464261757E-02;
5.650650650650650E+07;2.204059229351020E-01;8.878674368514052E-01;1.207320429127795E-01;1.204625042453584E-02;2.204059229351020E-01;8.878674368514052E-01;1.207320429127795E-01;1.204625042453584E-02;
5.675675675675675E+07;2.167973372704107E-01;8.890825863534650E-01;1.197873787876974E-01;1.402168212776588E-02;2.167973372704107E-01;8.890825863534650E-01;1.197873787876974E-01;1.402168212776588E-02;
5.700700700700700E+07;2.130812169597949E-01;8.899559988158325E-01;1.188994460860936E-01;1.609386308603523E-02;2.130812169597949E-01;8.899559988158325E-01;1.188994460860936E-01;1.609386308603523E-02;
5.725725725725726E+07;2.094502647923463E-01;8.906999900489178E-01;1.180538727825330E-01;1.830474431814259E-02;2.094502647923463E-01;8.906999900489178E-01;1.180538727825330E-01;1.830474431814259E-02;
5.750750750750751E+07;2.056725036425643E-01;8.915736649787005E-01;1.172986583195371E-01;2.065842067850862E-02;2.056725036425643E-01;8.915736649787005E-01;1.172986583195371E-01;2.065842067850862E-02;
5.775775775775776E+07;2.018346349608024E-01;8.922947013312470E-01;1.165250127751604E-01;2.304419067479407E-02;2.018346349608024E-01;8.922947013312470E-01;1.165250127751604E-01;2.304419067479407E-02;
5.800800800800801E+07;1.981261543208916E-01;8.928602461775271E-01;1.156816251019223E-01;2.635352787340081E-02;1.981261543208916E-01;8.928602461775271E-01;1.156816251019223E-01;2.635352787340081E-02;
5.825825825825826E+07;1.942748089052515E-01;8.930800305491789E-01;1.146377677792037E-01;2.926015491131898E-02;1.942748089052515E-01;8.930800305491789E-01;1.146377677792037E-01;2.926015491131898E-02;
5.850850850850851E+07;1.909444687593012E-01;8.932137798677330E-01;1.136957055179654E-01;3.204284916761122E-02;1.909444687593012E-01;8.932137798677330E-01;1.136957055179654E-01;3.204284916761122E-02;
5.875875875875876E+07;1.869341998244720E-01;8.926178872291910E-01;1.130608196410747E-01;3.561041745690788E-02;1.869341998244720E-01;8.926178872291910E-01;1.130608196410747E-01;3.561041745690788E-02;
5.900900900900901E+07;1.828921618227703E-01;8.923711524759471E-01;1.125364272694540E-01;3.946297105422292E-02;1.828921618227703E-01;8.923711524759471E-01;1.125364272694540E-01;3.946297105422292E-02;
5.925925925925926E+07;1.785632216997943E-01;8.918600287542399E-01;1.124657171479705E-01;4.360595341027169E-02;1.785632216997943E-01;8.918600287542399E-01;1.124657171479705E-01;4.360595341027169E-02;
