# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.058531623962657E-01;-3.323847718084500E-03;3.539712916134678E-01;8.127323892502555E-01;1.058531623962657E-01;-3.323847718084500E-03;3.539712916134678E-01;8.127323892502555E-01;
5.025025025025025E+07;1.130271810054026E-01;1.555451375275499E-03;3.457571007935240E-01;8.136942009397404E-01;1.130271810054026E-01;1.555451375275499E-03;3.457571007935240E-01;8.136942009397404E-01;
5.050050050050050E+07;1.200021168060789E-01;3.493189019661090E-03;3.370172480987417E-01;8.155500475791714E-01;1.200021168060789E-01;3.493189019661090E-03;3.370172480987417E-01;8.155500475791714E-01;
5.075075075075075E+07;1.244921335722536E-01;-7.399329602679696E-04;3.282507669792054E-01;8.213655304982808E-01;1.244921335722536E-01;-7.399329602679696E-04;3.282507669792054E-01;8.213655304982808E-01;
5.100100100100100E+07;1.302667362837171E-01;4.511357581984083E-04;3.196394361573116E-01;8.223456536094870E-01;1.302667362837171E-01;4.511357581984083E-04;3.196394361573116E-01;8.223456536094870E-01;
5.125125125125125E+07;1.338538738991025E-01;-2.272597504909078E-03;3.115298998773339E-01;8.268103456485408E-01;1.338538738991025E-01;-2.272597504909078E-03;3.115298998773339E-01;8.268103456485408E-01;
5.150150150150150E+07;1.365009297291532E-01;-5.180894342724305E-03;3.043434103648916E-01;8.318699920552582E-01;1.365009297291532E-01;-5.180894342724305E-03;3.043434103648916E-01;8.318699920552582E-01;
5.175175175175175E+07;1.380603861359912E-01;-7.974870579666917E-03;2.981181079931694E-01;8.369685483664777E-01;1.380603861359912E-01;-7.974870579666917E-03;2.981181079931694E-01;8.369685483664777E-01;
5.200200200200200E+07;1.388037159180366E-01;-1.047872910623334E-02;2.924789520354686E-01;8.418308829409406E-01;1.388037159180366E-01;-1.047872910623334E-02;2.924789520354686E-01;8.418308829409406E-01;
5.225225225225225E+07;1.390412462613571E-01;-1.240044379338059E-02;2.871668553833794E-01;8.464158549638270E-01;1.390412462613571E-01;-1.240044379338059E-02;2.871668553833794E-01;8.464158549638270E-01;
5.250250250250250E+07;1.388698734503081E-01;-1.393048417374919E-02;2.823045405086161E-01;8.508990310978435E-01;1.388698734503081E-01;-1.393048417374919E-02;2.823045405086161E-01;8.508990310978435E-01;
5.275275275275275E+07;1.384148883377012E-01;-1.497496775643177E-02;2.779345104603408E-01;8.547693507625953E-01;1.384148883377012E-01;-1.497496775643177E-02;2.779345104603408E-01;8.547693507625953E-01;
