# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.579289869652435E-01;8.144083724901232E-01;1.083972416425742E-01;1.588503400111830E-02;3.579289869652435E-01;8.144083724901232E-01;1.083972416425742E-01;1.588503400111830E-02;
5.025025025025025E+07;3.509044114283680E-01;8.153945816058349E-01;1.127398711117830E-01;1.840726660538062E-02;3.509044114283680E-01;8.153945816058349E-01;1.127398711117830E-01;1.840726660538062E-02;
5.050050050050050E+07;3.430665087636586E-01;8.175481316180296E-01;1.174144443899174E-01;1.704133051510527E-02;3.430665087636586E-01;8.175481316180296E-01;1.174144443899174E-01;1.704133051510527E-02;
5.075075075075075E+07;3.342740401047941E-01;8.181114559815444E-01;1.226661376651913E-01;2.058590854971433E-02;3.342740401047941E-01;8.181114559815444E-01;1.226661376651913E-01;2.058590854971433E-02;
5.100100100100100E+07;3.243925069509823E-01;8.201573651448235E-01;1.276601926640896E-01;1.996086807455361E-02;3.243925069509823E-01;8.201573651448235E-01;1.276601926640896E-01;1.996086807455361E-02;
5.125125125125125E+07;3.168034397134019E-01;8.240481396773240E-01;1.322450947633425E-01;1.807033645787319E-02;3.168034397134019E-01;8.240481396773240E-01;1.322450947633425E-01;1.807033645787319E-02;
5.150150150150150E+07;3.091231033612900E-01;8.288366612763909E-01;1.359690297742082E-01;1.530962497460120E-02;3.091231033612900E-01;8.288366612763909E-01;1.359690297742082E-01;1.530962497460120E-02;
5.175175175175175E+07;3.024846450356292E-01;8.336099161587095E-01;1.413428389352878E-01;1.068167923573251E-02;3.024846450356292E-01;8.336099161587095E-01;1.413428389352878E-01;1.068167923573251E-02;
5.200200200200200E+07;2.964470958305689E-01;8.384048044910737E-01;1.418183561635399E-01;7.488741079795662E-03;2.964470958305689E-01;8.384048044910737E-01;1.418183561635399E-01;7.488741079795662E-03;
5.225225225225225E+07;2.908852803394527E-01;8.433006021162266E-01;1.417170483624687E-01;4.755005572395585E-03;2.908852803394527E-01;8.433006021162266E-01;1.417170483624687E-01;4.755005572395585E-03;
5.250250250250250E+07;2.858733816939763E-01;8.477178544907674E-01;1.409148536898582E-01;2.495328512580994E-03;2.858733816939763E-01;8.477178544907674E-01;1.409148536898582E-01;2.495328512580994E-03;
5.275275275275275E+07;2.811413949746951E-01;8.520676727467699E-01;1.400549892721562E-01;6.671414511359910E-04;2.811413949746951E-01;8.520676727467699E-01;1.400549892721562E-01;6.671414511359910E-04;
