# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.609331794116739E-01;8.179789099775121E-01;1.022030043744168E-01;3.748325122374100E-03;3.609331794116739E-01;8.179789099775121E-01;1.022030043744168E-01;3.748325122374100E-03;
5.025025025025025E+07;3.543032453565979E-01;8.199262305400948E-01;1.057774424892224E-01;4.151110067437324E-03;3.543032453565979E-01;8.199262305400948E-01;1.057774424892224E-01;4.151110067437324E-03;
5.050050050050050E+07;3.487400344922589E-01;8.195273682665903E-01;1.081694019398042E-01;1.011993189838879E-02;3.487400344922589E-01;8.195273682665903E-01;1.081694019398042E-01;1.011993189838879E-02;
5.075075075075075E+07;3.417340093802282E-01;8.204643406583175E-01;1.123298089207897E-01;1.265085372083555E-02;3.417340093802282E-01;8.204643406583175E-01;1.123298089207897E-01;1.265085372083555E-02;
5.100100100100100E+07;3.343442150562769E-01;8.217377297313794E-01;1.168673724926615E-01;1.420395043413546E-02;3.343442150562769E-01;8.217377297313794E-01;1.168673724926615E-01;1.420395043413546E-02;
5.125125125125125E+07;3.268104543866343E-01;8.235456026873208E-01;1.215950923628108E-01;1.470040578313763E-02;3.268104543866343E-01;8.235456026873208E-01;1.215950923628108E-01;1.470040578313763E-02;
5.150150150150150E+07;3.189946952701685E-01;8.261445435468415E-01;1.262074837230321E-01;1.468189664401665E-02;3.189946952701685E-01;8.261445435468415E-01;1.262074837230321E-01;1.468189664401665E-02;
5.175175175175175E+07;3.115338129496112E-01;8.293633158035809E-01;1.297458905260803E-01;1.278944018548121E-02;3.115338129496112E-01;8.293633158035809E-01;1.297458905260803E-01;1.278944018548121E-02;
5.200200200200200E+07;3.043809936324848E-01;8.328619551831755E-01;1.327047589068971E-01;1.086641686561146E-02;3.043809936324848E-01;8.328619551831755E-01;1.327047589068971E-01;1.086641686561146E-02;
5.225225225225225E+07;2.975298458491952E-01;8.371985987143087E-01;1.347942365302282E-01;8.662345055264146E-03;2.975298458491952E-01;8.371985987143087E-01;1.347942365302282E-01;8.662345055264146E-03;
5.250250250250250E+07;2.914197865919441E-01;8.411955223309909E-01;1.360487431619531E-01;6.558939010170579E-03;2.914197865919441E-01;8.411955223309909E-01;1.360487431619531E-01;6.558939010170579E-03;
