# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;3.599139630288228E-01;8.248282715654315E-01;9.494968178308665E-02;3.664641335211573E-04;3.599139630288228E-01;8.248282715654315E-01;9.494968178308665E-02;3.664641335211573E-04;
5.025025025025025E+07;3.545749992032594E-01;8.255455286948872E-01;9.675583445959210E-02;3.982896482039523E-03;3.545749992032594E-01;8.255455286948872E-01;9.675583445959210E-02;3.982896482039523E-03;
5.050050050050050E+07;3.484796419061746E-01;8.261097325931374E-01;9.918943088014581E-02;7.639150475737900E-03;3.484796419061746E-01;8.261097325931374E-01;9.918943088014581E-02;7.639150475737900E-03;
5.075075075075075E+07;3.423321066546245E-01;8.265248364821948E-01;1.024667575023446E-01;1.086044254644721E-02;3.423321066546245E-01;8.265248364821948E-01;1.024667575023446E-01;1.086044254644721E-02;
5.100100100100100E+07;3.349787749048542E-01;8.272446582450911E-01;1.065542217923427E-01;1.339223306294910E-02;3.349787749048542E-01;8.272446582450911E-01;1.065542217923427E-01;1.339223306294910E-02;
5.125125125125125E+07;3.275670092354084E-01;8.286547746085936E-01;1.110613429368848E-01;1.487545059766087E-02;3.275670092354084E-01;8.286547746085936E-01;1.110613429368848E-01;1.487545059766087E-02;
5.150150150150150E+07;3.197264774777852E-01;8.310164448356125E-01;1.154985883200478E-01;1.518244651931378E-02;3.197264774777852E-01;8.310164448356125E-01;1.154985883200478E-01;1.518244651931378E-02;
5.175175175175175E+07;3.119587765194519E-01;8.339348983443090E-01;1.194688319420788E-01;1.458673445521518E-02;3.119587765194519E-01;8.339348983443090E-01;1.194688319420788E-01;1.458673445521518E-02;
5.200200200200200E+07;3.045492441902286E-01;8.371611549917878E-01;1.227795430932514E-01;1.335687202252695E-02;3.045492441902286E-01;8.371611549917878E-01;1.227795430932514E-01;1.335687202252695E-02;
5.225225225225225E+07;2.977890623760554E-01;8.410421220111657E-01;1.253615391969024E-01;1.160873111819008E-02;2.977890623760554E-01;8.410421220111657E-01;1.253615391969024E-01;1.160873111819008E-02;
5.250250250250250E+07;2.914087437662026E-01;8.450149708428942E-01;1.271512145935133E-01;9.818215165545223E-03;2.914087437662026E-01;8.450149708428942E-01;1.271512145935133E-01;9.818215165545223E-03;
5.275275275275275E+07;2.855260976529396E-01;8.493157078515974E-01;1.283515991792508E-01;7.973706380070771E-03;2.855260976529396E-01;8.493157078515974E-01;1.283515991792508E-01;7.973706380070771E-03;
