# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;8.653015221197861E-02;2.948655889880846E-02;3.714473214220176E-01;8.083463565606738E-01;8.653015221197861E-02;2.948655889880846E-02;3.714473214220176E-01;8.083463565606738E-01;
5.025025025025025E+07;8.931949235567385E-02;3.629812217801648E-02;3.658743678172471E-01;8.067344862648189E-01;8.931949235567385E-02;3.629812217801648E-02;3.658743678172471E-01;8.067344862648189E-01;
5.050050050050050E+07;9.431389150259316E-02;4.240580473661427E-02;3.589798129648422E-01;8.044799071203100E-01;9.431389150259316E-02;4.240580473661427E-02;3.589798129648422E-01;8.044799071203100E-01;
5.075075075075075E+07;1.015146764036793E-01;4.967996348730665E-02;3.503829113387871E-01;8.022214281129274E-01;1.015146764036793E-01;4.967996348730665E-02;3.503829113387871E-01;8.022214281129274E-01;
5.100100100100100E+07;1.122794922922900E-01;5.177671497512863E-02;3.376916714601036E-01;8.029688596657547E-01;1.122794922922900E-01;5.177671497512863E-02;3.376916714601036E-01;8.029688596657547E-01;
5.125125125125125E+07;1.221253690853698E-01;5.483783037576211E-02;3.277834482412356E-01;8.012041137899248E-01;1.221253690853698E-01;5.483783037576211E-02;3.277834482412356E-01;8.012041137899248E-01;
5.150150150150150E+07;1.326089427400270E-01;5.297189610673001E-02;3.153112431844862E-01;8.039510566791457E-01;1.326089427400270E-01;5.297189610673001E-02;3.153112431844862E-01;8.039510566791457E-01;
5.175175175175175E+07;1.415030848221027E-01;4.781211480200618E-02;3.034921132879937E-01;8.088043651537158E-01;1.415030848221027E-01;4.781211480200618E-02;3.034921132879937E-01;8.088043651537158E-01;
5.200200200200200E+07;1.476748266769606E-01;4.091656987517482E-02;2.931614057814546E-01;8.153364171568966E-01;1.476748266769606E-01;4.091656987517482E-02;2.931614057814546E-01;8.153364171568966E-01;
5.225225225225225E+07;1.511573503143938E-01;3.372705205779115E-02;2.845538168798318E-01;8.224749245485372E-01;1.511573503143938E-01;3.372705205779115E-02;2.845538168798318E-01;8.224749245485372E-01;
