# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;9.770874764312308E-02;5.948618117217162E-03;3.580826819721470E-01;8.164260879892333E-01;9.770874764312308E-02;5.948618117217162E-03;3.580826819721470E-01;8.164260879892333E-01;
5.025025025025025E+07;1.000385912161016E-01;1.010234168443545E-02;3.527171894218534E-01;8.163361695596837E-01;1.000385912161016E-01;1.010234168443545E-02;3.527171894218534E-01;8.163361695596837E-01;
5.050050050050050E+07;1.031603068555678E-01;1.437769352947627E-02;3.460876839915494E-01;8.160375467981219E-01;1.031603068555678E-01;1.437769352947627E-02;3.460876839915494E-01;8.160375467981219E-01;
5.075075075075075E+07;1.076321533361936E-01;1.751150326541196E-02;3.389536412369897E-01;8.157269763260496E-01;1.076321533361936E-01;1.751150326541196E-02;3.389536412369897E-01;8.157269763260496E-01;
5.100100100100100E+07;1.135623597545805E-01;2.120813621048274E-02;3.307511762706825E-01;8.156289575139465E-01;1.135623597545805E-01;2.120813621048274E-02;3.307511762706825E-01;8.156289575139465E-01;
5.125125125125125E+07;1.198894285172812E-01;2.252017863110327E-02;3.215061745617158E-01;8.165052083258826E-01;1.198894285172812E-01;2.252017863110327E-02;3.215061745617158E-01;8.165052083258826E-01;
5.150150150150150E+07;1.261088681980001E-01;2.207693607142576E-02;3.121564037913382E-01;8.185544722350027E-01;1.261088681980001E-01;2.207693607142576E-02;3.121564037913382E-01;8.185544722350027E-01;
5.175175175175175E+07;1.314369427177210E-01;2.021883568434113E-02;3.027653238908464E-01;8.222106472378715E-01;1.314369427177210E-01;2.021883568434113E-02;3.027653238908464E-01;8.222106472378715E-01;
5.200200200200200E+07;1.356133815945182E-01;1.721833070375524E-02;2.940156425274535E-01;8.267915247379251E-01;1.356133815945182E-01;1.721833070375524E-02;2.940156425274535E-01;8.267915247379251E-01;
5.225225225225225E+07;1.383696404237814E-01;1.412806343789988E-02;2.862480505540387E-01;8.320943610546688E-01;1.383696404237814E-01;1.412806343789988E-02;2.862480505540387E-01;8.320943610546688E-01;
5.250250250250250E+07;1.399771187092639E-01;1.092870263989326E-02;2.794397711958024E-01;8.375426035251096E-01;1.399771187092639E-01;1.092870263989326E-02;2.794397711958024E-01;8.375426035251096E-01;
5.275275275275275E+07;1.406021825273069E-01;7.938512159556202E-03;2.735370979811826E-01;8.424738249814940E-01;1.406021825273069E-01;7.938512159556202E-03;2.735370979811826E-01;8.424738249814940E-01;
5.300300300300300E+07;1.405586220939849E-01;5.449986744403061E-03;2.682541843633944E-01;8.474859508670660E-01;1.405586220939849E-01;5.449986744403061E-03;2.682541843633944E-01;8.474859508670660E-01;
5.325325325325325E+07;1.380385363716051E-01;2.301859460711832E-03;2.647772899772598E-01;8.534187327021528E-01;1.380385363716051E-01;2.301859460711832E-03;2.647772899772598E-01;8.534187327021528E-01;
5.350350350350350E+07;1.390175738771670E-01;2.208943812932074E-03;2.591849370959948E-01;8.561234111968327E-01;1.390175738771670E-01;2.208943812932074E-03;2.591849370959948E-01;8.561234111968327E-01;
5.375375375375375E+07;1.379209757837856E-01;1.306505643120559E-03;2.553659307238427E-01;8.597528111501587E-01;1.379209757837856E-01;1.306505643120559E-03;2.553659307238427E-01;8.597528111501587E-01;
5.400400400400400E+07;1.366212517030413E-01;8.791266846062910E-04;2.512596526786950E-01;8.633549412792544E-01;1.366212517030413E-01;8.791266846062910E-04;2.512596526786950E-01;8.633549412792544E-01;
5.425425425425425E+07;1.353099393906449E-01;9.022493594367739E-04;2.477986850365351E-01;8.662910360433541E-01;1.353099393906449E-01;9.022493594367739E-04;2.477986850365351E-01;8.662910360433541E-01;
5.450450450450450E+07;1.340117625088759E-01;1.270059044662374E-03;2.439744481639864E-01;8.691590171790394E-01;1.340117625088759E-01;1.270059044662374E-03;2.439744481639864E-01;8.691590171790394E-01;
5.475475475475475E+07;1.328314756850818E-01;1.936047217496090E-03;2.402513417238589E-01;8.714844613641182E-01;1.328314756850818E-01;1.936047217496090E-03;2.402513417238589E-01;8.714844613641182E-01;
5.500500500500500E+07;1.316526278655393E-01;2.908035424254686E-03;2.366159105419358E-01;8.737561358329444E-01;1.316526278655393E-01;2.908035424254686E-03;2.366159105419358E-01;8.737561358329444E-01;
5.525525525525525E+07;1.305281897538881E-01;4.004559862518264E-03;2.329966768715545E-01;8.757808558648696E-01;1.305281897538881E-01;4.004559862518264E-03;2.329966768715545E-01;8.757808558648696E-01;
5.550550550550550E+07;1.294547150197472E-01;5.226379184235368E-03;2.293450169245610E-01;8.774661941181784E-01;1.294547150197472E-01;5.226379184235368E-03;2.293450169245610E-01;8.774661941181784E-01;
5.575575575575575E+07;1.284250320210239E-01;6.666125607484142E-03;2.256928836278792E-01;8.791152493554818E-01;1.284250320210239E-01;6.666125607484142E-03;2.256928836278792E-01;8.791152493554818E-01;
5.600600600600600E+07;1.274388162627243E-01;8.311746253844395E-03;2.222452262151371E-01;8.804135361467604E-01;1.274388162627243E-01;8.311746253844395E-03;2.222452262151371E-01;8.804135361467604E-01;
5.625625625625625E+07;1.264928770916690E-01;1.018043626712166E-02;2.188108551078910E-01;8.816258171060833E-01;1.264928770916690E-01;1.018043626712166E-02;2.188108551078910E-01;8.816258171060833E-01;
5.650650650650650E+07;1.255827162918367E-01;1.223324501090885E-02;2.152173616622262E-01;8.826712304022876E-01;1.255827162918367E-01;1.223324501090885E-02;2.152173616622262E-01;8.826712304022876E-01;
5.675675675675675E+07;1.248428436439693E-01;1.438282610910931E-02;2.114534476015056E-01;8.836112590253270E-01;1.248428436439693E-01;1.438282610910931E-02;2.114534476015056E-01;8.836112590253270E-01;
5.700700700700700E+07;1.239503053654932E-01;1.652894900161797E-02;2.079802374394658E-01;8.846343191823276E-01;1.239503053654932E-01;1.652894900161797E-02;2.079802374394658E-01;8.846343191823276E-01;
5.725725725725726E+07;1.232726623949735E-01;1.883241994606690E-02;2.040090456131173E-01;8.853303128242073E-01;1.232726623949735E-01;1.883241994606690E-02;2.040090456131173E-01;8.853303128242073E-01;
5.750750750750751E+07;1.227313811723604E-01;2.124624498020307E-02;2.003838012983268E-01;8.858601426966113E-01;1.227313811723604E-01;2.124624498020307E-02;2.003838012983268E-01;8.858601426966113E-01;
5.775775775775776E+07;1.220562517146960E-01;2.365153592715421E-02;1.967581521462257E-01;8.865030786069792E-01;1.220562517146960E-01;2.365153592715421E-02;1.967581521462257E-01;8.865030786069792E-01;
5.800800800800801E+07;1.215638729337550E-01;2.643049094959255E-02;1.989533861737106E-01;8.853687681666790E-01;1.215638729337550E-01;2.643049094959255E-02;1.989533861737106E-01;8.853687681666790E-01;
5.825825825825826E+07;1.206757164878892E-01;2.926955567379456E-02;1.953847973203271E-01;8.854111579792069E-01;1.206757164878892E-01;2.926955567379456E-02;1.953847973203271E-01;8.854111579792069E-01;
5.850850850850851E+07;1.197905389812155E-01;3.254635719179870E-02;1.918084931646113E-01;8.852276434945975E-01;1.197905389812155E-01;3.254635719179870E-02;1.918084931646113E-01;8.852276434945975E-01;
5.875875875875876E+07;1.190171941467698E-01;3.593057329059155E-02;1.882149224476291E-01;8.849294894691054E-01;1.190171941467698E-01;3.593057329059155E-02;1.882149224476291E-01;8.849294894691054E-01;
5.900900900900901E+07;1.185152209545701E-01;3.988825935361402E-02;1.843790814560222E-01;8.840154114330935E-01;1.185152209545701E-01;3.988825935361402E-02;1.843790814560222E-01;8.840154114330935E-01;
5.925925925925926E+07;1.184344622680139E-01;4.419292716087741E-02;1.800685897508923E-01;8.831717093097654E-01;1.184344622680139E-01;4.419292716087741E-02;1.800685897508923E-01;8.831717093097654E-01;
5.950950950950951E+07;1.189612007100849E-01;4.872657022236834E-02;1.753953126449173E-01;8.821941298690157E-01;1.189612007100849E-01;4.872657022236834E-02;1.753953126449173E-01;8.821941298690157E-01;
