# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;9.751141432602857E-02;2.359963792504776E-03;3.554427969145771E-01;8.223066019945942E-01;9.751141432602857E-02;2.359963792504776E-03;3.554427969145771E-01;8.223066019945942E-01;
5.025025025025025E+07;9.987319369835346E-02;6.309528400582767E-03;3.499135401360069E-01;8.224464582212550E-01;9.987319369835346E-02;6.309528400582767E-03;3.499135401360069E-01;8.224464582212550E-01;
5.050050050050050E+07;1.032289249655832E-01;1.056091275504595E-02;3.435158678108795E-01;8.220881448310453E-01;1.032289249655832E-01;1.056091275504595E-02;3.435158678108795E-01;8.220881448310453E-01;
5.075075075075075E+07;1.077322617404761E-01;1.440489801375114E-02;3.362504639862319E-01;8.218530481295998E-01;1.077322617404761E-01;1.440489801375114E-02;3.362504639862319E-01;8.218530481295998E-01;
5.100100100100100E+07;1.133228782610177E-01;1.716988596047397E-02;3.280762959315476E-01;8.220801107926861E-01;1.133228782610177E-01;1.716988596047397E-02;3.280762959315476E-01;8.220801107926861E-01;
5.125125125125125E+07;1.201176566253800E-01;1.805210857918210E-02;3.188376495955708E-01;8.236056771358710E-01;1.201176566253800E-01;1.805210857918210E-02;3.188376495955708E-01;8.236056771358710E-01;
5.150150150150150E+07;1.260201299143207E-01;1.371321403603597E-02;3.093902635702732E-01;8.268751712749519E-01;1.260201299143207E-01;1.371321403603597E-02;3.093902635702732E-01;8.268751712749519E-01;
5.175175175175175E+07;1.316580781715370E-01;1.464668056773036E-02;3.007098424687848E-01;8.295577286400290E-01;1.316580781715370E-01;1.464668056773036E-02;3.007098424687848E-01;8.295577286400290E-01;
5.200200200200200E+07;1.355250603551777E-01;1.130260810682649E-02;2.923387549291800E-01;8.342336460352345E-01;1.355250603551777E-01;1.130260810682649E-02;2.923387549291800E-01;8.342336460352345E-01;
5.225225225225225E+07;1.384089615477332E-01;8.092260289269066E-03;2.851205186204720E-01;8.392637959603806E-01;1.384089615477332E-01;8.092260289269066E-03;2.851205186204720E-01;8.392637959603806E-01;
5.250250250250250E+07;1.390162412731696E-01;4.345452495685700E-03;2.786387424959904E-01;8.445557512574190E-01;1.390162412731696E-01;4.345452495685700E-03;2.786387424959904E-01;8.445557512574190E-01;
5.275275275275275E+07;1.391581039944694E-01;1.423282396765590E-03;2.731006580188380E-01;8.496019450326137E-01;1.391581039944694E-01;1.423282396765590E-03;2.731006580188380E-01;8.496019450326137E-01;
5.300300300300300E+07;1.387101619701761E-01;-8.054850067446918E-04;2.681563711065154E-01;8.541829716767931E-01;1.387101619701761E-01;-8.054850067446918E-04;2.681563711065154E-01;8.541829716767931E-01;
5.325325325325325E+07;1.377921035967702E-01;-2.514250431201312E-03;2.636603041516987E-01;8.585062169522281E-01;1.377921035967702E-01;-2.514250431201312E-03;2.636603041516987E-01;8.585062169522281E-01;
5.350350350350350E+07;1.366148519129925E-01;-3.705292399988636E-03;2.595728495396924E-01;8.624793471546397E-01;1.366148519129925E-01;-3.705292399988636E-03;2.595728495396924E-01;8.624793471546397E-01;
5.375375375375375E+07;1.352773038361727E-01;-4.500216232136683E-03;2.554907029541633E-01;8.659663303035450E-01;1.352773038361727E-01;-4.500216232136683E-03;2.554907029541633E-01;8.659663303035450E-01;
5.400400400400400E+07;1.338970437493367E-01;-4.732825496003176E-03;2.518279266967565E-01;8.689592399664967E-01;1.338970437493367E-01;-4.732825496003176E-03;2.518279266967565E-01;8.689592399664967E-01;
5.425425425425425E+07;1.325247423141814E-01;-4.451282245380490E-03;2.480400049361657E-01;8.717042437166055E-01;1.325247423141814E-01;-4.451282245380490E-03;2.480400049361657E-01;8.717042437166055E-01;
5.450450450450450E+07;1.311524872481414E-01;-3.816794464684604E-03;2.445220086122100E-01;8.742641647702730E-01;1.311524872481414E-01;-3.816794464684604E-03;2.445220086122100E-01;8.742641647702730E-01;
5.475475475475475E+07;1.298303161853117E-01;-2.849820605378485E-03;2.410064608077839E-01;8.762410409168508E-01;1.298303161853117E-01;-2.849820605378485E-03;2.410064608077839E-01;8.762410409168508E-01;
5.500500500500500E+07;1.285970713689094E-01;-1.658516453477812E-03;2.372685788945791E-01;8.782079051343349E-01;1.285970713689094E-01;-1.658516453477812E-03;2.372685788945791E-01;8.782079051343349E-01;
5.525525525525525E+07;1.270166361748830E-01;-3.846331109322842E-04;2.341832765112737E-01;8.801273053158556E-01;1.270166361748830E-01;-3.846331109322842E-04;2.341832765112737E-01;8.801273053158556E-01;
5.550550550550550E+07;1.263662614382895E-01;1.343309256109354E-03;2.301149276567901E-01;8.814085419238976E-01;1.263662614382895E-01;1.343309256109354E-03;2.301149276567901E-01;8.814085419238976E-01;
5.575575575575575E+07;1.254707799532445E-01;3.237141540712721E-03;2.263113553936196E-01;8.827846217388126E-01;1.254707799532445E-01;3.237141540712721E-03;2.263113553936196E-01;8.827846217388126E-01;
5.600600600600600E+07;1.246007223009925E-01;5.169896565096407E-03;2.225718806435344E-01;8.840634666014123E-01;1.246007223009925E-01;5.169896565096407E-03;2.225718806435344E-01;8.840634666014123E-01;
5.625625625625625E+07;1.238464268750771E-01;7.191425306583346E-03;2.186231584250530E-01;8.851267863755170E-01;1.238464268750771E-01;7.191425306583346E-03;2.186231584250530E-01;8.851267863755170E-01;
5.650650650650650E+07;1.232128833484656E-01;9.315640699243663E-03;2.149093604247827E-01;8.862057789160698E-01;1.232128833484656E-01;9.315640699243663E-03;2.149093604247827E-01;8.862057789160698E-01;
5.675675675675675E+07;1.226354215987095E-01;1.152334140836034E-02;2.111853007583077E-01;8.870971275053189E-01;1.226354215987095E-01;1.152334140836034E-02;2.111853007583077E-01;8.870971275053189E-01;
5.700700700700700E+07;1.221174238779652E-01;1.379182809074436E-02;2.072573690655273E-01;8.879033981219747E-01;1.221174238779652E-01;1.379182809074436E-02;2.072573690655273E-01;8.879033981219747E-01;
5.725725725725726E+07;1.216710121383152E-01;1.611488144552362E-02;2.034849893245639E-01;8.886565013070932E-01;1.216710121383152E-01;1.611488144552362E-02;2.034849893245639E-01;8.886565013070932E-01;
5.750750750750751E+07;1.212368322203471E-01;1.849748443707059E-02;1.994975979868797E-01;8.894231562383562E-01;1.212368322203471E-01;1.849748443707059E-02;1.994975979868797E-01;8.894231562383562E-01;
5.775775775775776E+07;1.207535376390342E-01;2.090452184989055E-02;1.958431155183409E-01;8.901856808819528E-01;1.207535376390342E-01;2.090452184989055E-02;1.958431155183409E-01;8.901856808819528E-01;
5.800800800800801E+07;1.204707246930543E-01;2.375031860533980E-02;1.980176009581837E-01;8.888600254786314E-01;1.204707246930543E-01;2.375031860533980E-02;1.980176009581837E-01;8.888600254786314E-01;
5.825825825825826E+07;1.198201183700531E-01;2.656455054916595E-02;1.943515817879026E-01;8.890914579685397E-01;1.198201183700531E-01;2.656455054916595E-02;1.943515817879026E-01;8.890914579685397E-01;
5.850850850850851E+07;1.191556290165403E-01;2.966949503234428E-02;1.907261537228706E-01;8.892159657924058E-01;1.191556290165403E-01;2.966949503234428E-02;1.907261537228706E-01;8.892159657924058E-01;
5.875875875875876E+07;1.186130607560158E-01;3.313471046071755E-02;1.869139999463587E-01;8.887401919395074E-01;1.186130607560158E-01;3.313471046071755E-02;1.869139999463587E-01;8.887401919395074E-01;
5.900900900900901E+07;1.182286568770493E-01;3.694984418647769E-02;1.831970010879742E-01;8.885000098354169E-01;1.182286568770493E-01;3.694984418647769E-02;1.831970010879742E-01;8.885000098354169E-01;
5.925925925925926E+07;1.182505004123102E-01;4.098508047610776E-02;1.789422290443928E-01;8.876529754545475E-01;1.182505004123102E-01;4.098508047610776E-02;1.789422290443928E-01;8.876529754545475E-01;
5.950950950950951E+07;1.190744445465472E-01;4.556715106592512E-02;1.744917101047529E-01;8.867963474651144E-01;1.190744445465472E-01;4.556715106592512E-02;1.744917101047529E-01;8.867963474651144E-01;
5.975975975975976E+07;1.204362402029375E-01;4.997585117107089E-02;1.693866072702579E-01;8.862242361935458E-01;1.204362402029375E-01;4.997585117107089E-02;1.693866072702579E-01;8.862242361935458E-01;
6.001001001001001E+07;1.225144604315538E-01;5.409577750011321E-02;1.640627714114494E-01;8.857931256774183E-01;1.225144604315538E-01;5.409577750011321E-02;1.640627714114494E-01;8.857931256774183E-01;
