# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.018253249784823E-01;4.241223836696693E-02;3.642253513324811E-01;7.981763830172327E-01;1.018253249784823E-01;4.241223836696693E-02;3.642253513324811E-01;7.981763830172327E-01;
5.025025025025025E+07;1.086693620414973E-01;4.730228465516535E-02;3.554269932765990E-01;7.968380434941903E-01;1.086693620414973E-01;4.730228465516535E-02;3.554269932765990E-01;7.968380434941903E-01;
5.050050050050050E+07;1.170918826238231E-01;5.070311411513616E-02;3.492692962233725E-01;8.005985010790148E-01;1.170918826238231E-01;5.070311411513616E-02;3.492692962233725E-01;8.005985010790148E-01;
5.075075075075075E+07;1.267649571354008E-01;5.148057940106516E-02;3.412417132030103E-01;8.007617592831878E-01;1.267649571354008E-01;5.148057940106516E-02;3.412417132030103E-01;8.007617592831878E-01;
5.100100100100100E+07;1.361730661312448E-01;4.919000982123577E-02;3.313178180593673E-01;8.013556103399511E-01;1.361730661312448E-01;4.919000982123577E-02;3.313178180593673E-01;8.013556103399511E-01;
5.125125125125125E+07;1.427967702905240E-01;4.362428712899808E-02;3.197767068192782E-01;8.036472847995769E-01;1.427967702905240E-01;4.362428712899808E-02;3.197767068192782E-01;8.036472847995769E-01;
5.150150150150150E+07;1.431885185722002E-01;4.187331205908568E-02;3.084427088735107E-01;8.078227299479338E-01;1.431885185722002E-01;4.187331205908568E-02;3.084427088735107E-01;8.078227299479338E-01;
5.175175175175175E+07;1.469863202479413E-01;3.779849046986820E-02;2.978376616048647E-01;8.134654855206102E-01;1.469863202479413E-01;3.779849046986820E-02;2.978376616048647E-01;8.134654855206102E-01;
5.200200200200200E+07;1.500228042651579E-01;3.181396009504433E-02;2.887387122256584E-01;8.200998293751551E-01;1.500228042651579E-01;3.181396009504433E-02;2.887387122256584E-01;8.200998293751551E-01;
5.225225225225225E+07;1.514418772009879E-01;2.581935965433500E-02;2.823684817507161E-01;8.297010711403120E-01;1.514418772009879E-01;2.581935965433500E-02;2.823684817507161E-01;8.297010711403120E-01;
5.250250250250250E+07;1.513047026133690E-01;2.038280968235648E-02;2.747290277735179E-01;8.339127713370127E-01;1.513047026133690E-01;2.038280968235648E-02;2.747290277735179E-01;8.339127713370127E-01;
5.275275275275275E+07;1.461981413955120E-01;1.296992224151222E-02;2.691413947829731E-01;8.403395714828829E-01;1.461981413955120E-01;1.296992224151222E-02;2.691413947829731E-01;8.403395714828829E-01;
5.300300300300300E+07;1.485357751329218E-01;1.204457243565964E-02;2.645647753625473E-01;8.460760429579406E-01;1.485357751329218E-01;1.204457243565964E-02;2.645647753625473E-01;8.460760429579406E-01;
5.325325325325325E+07;1.463813881099152E-01;9.400596478125616E-03;2.603212355210717E-01;8.511897201449137E-01;1.463813881099152E-01;9.400596478125616E-03;2.603212355210717E-01;8.511897201449137E-01;
5.350350350350350E+07;1.441441618064505E-01;7.347330441934105E-03;2.564343250598784E-01;8.558974479029721E-01;1.441441618064505E-01;7.347330441934105E-03;2.564343250598784E-01;8.558974479029721E-01;
5.375375375375375E+07;1.417824749553935E-01;5.872298344141704E-03;2.528218209621748E-01;8.600544569085177E-01;1.417824749553935E-01;5.872298344141704E-03;2.528218209621748E-01;8.600544569085177E-01;
5.400400400400400E+07;1.393656052767621E-01;4.993286579658987E-03;2.492906225029776E-01;8.637488731746090E-01;1.393656052767621E-01;4.993286579658987E-03;2.492906225029776E-01;8.637488731746090E-01;
5.425425425425425E+07;1.369866392002448E-01;4.687971393712444E-03;2.459765883359475E-01;8.670393349067326E-01;1.369866392002448E-01;4.687971393712444E-03;2.459765883359475E-01;8.670393349067326E-01;
5.450450450450450E+07;1.346045658869482E-01;4.856764276226377E-03;2.429156528067271E-01;8.700205665297910E-01;1.346045658869482E-01;4.856764276226377E-03;2.429156528067271E-01;8.700205665297910E-01;
5.475475475475475E+07;1.324090953921254E-01;5.369853530194789E-03;2.395242650088052E-01;8.725208768692443E-01;1.324090953921254E-01;5.369853530194789E-03;2.395242650088052E-01;8.725208768692443E-01;
5.500500500500500E+07;1.302894844469137E-01;6.303966185234556E-03;2.362600039179149E-01;8.748927876754626E-01;1.302894844469137E-01;6.303966185234556E-03;2.362600039179149E-01;8.748927876754626E-01;
5.525525525525525E+07;1.284081615967693E-01;7.449970738743847E-03;2.329044239191498E-01;8.768624657666357E-01;1.284081615967693E-01;7.449970738743847E-03;2.329044239191498E-01;8.768624657666357E-01;
5.550550550550550E+07;1.266514169589083E-01;8.827279347304089E-03;2.296262713353026E-01;8.786284674001296E-01;1.266514169589083E-01;8.827279347304089E-03;2.296262713353026E-01;8.786284674001296E-01;
5.575575575575575E+07;1.250374687495966E-01;1.036811053161344E-02;2.260842001132771E-01;8.801877479730006E-01;1.250374687495966E-01;1.036811053161344E-02;2.260842001132771E-01;8.801877479730006E-01;
5.600600600600600E+07;1.235306663183189E-01;1.211974577476477E-02;2.232808096718410E-01;8.816552821931496E-01;1.235306663183189E-01;1.211974577476477E-02;2.232808096718410E-01;8.816552821931496E-01;
5.625625625625625E+07;1.221283708516273E-01;1.401947236268606E-02;2.189835254231812E-01;8.827435535123324E-01;1.221283708516273E-01;1.401947236268606E-02;2.189835254231812E-01;8.827435535123324E-01;
5.650650650650650E+07;1.206439708012585E-01;1.606843586615779E-02;2.154786232778000E-01;8.839034515253125E-01;1.206439708012585E-01;1.606843586615779E-02;2.154786232778000E-01;8.839034515253125E-01;
5.675675675675675E+07;1.192690042056606E-01;1.802943969966389E-02;2.119802816806431E-01;8.848587368024836E-01;1.192690042056606E-01;1.802943969966389E-02;2.119802816806431E-01;8.848587368024836E-01;
5.700700700700700E+07;1.184992318582598E-01;2.043791838837514E-02;2.082190500553445E-01;8.855711362907432E-01;1.184992318582598E-01;2.043791838837514E-02;2.082190500553445E-01;8.855711362907432E-01;
5.725725725725726E+07;1.174964818468722E-01;2.288067841380527E-02;2.045643478838656E-01;8.862566587377013E-01;1.174964818468722E-01;2.288067841380527E-02;2.045643478838656E-01;8.862566587377013E-01;
5.750750750750751E+07;1.165798351520686E-01;2.540745548672770E-02;2.008547830488538E-01;8.866751967374118E-01;1.165798351520686E-01;2.540745548672770E-02;2.008547830488538E-01;8.866751967374118E-01;
5.775775775775776E+07;1.157279767540274E-01;2.798938131071500E-02;1.970812193995176E-01;8.870903845499685E-01;1.157279767540274E-01;2.798938131071500E-02;1.970812193995176E-01;8.870903845499685E-01;
5.800800800800801E+07;1.152481435627239E-01;3.053558768039540E-02;1.988913353641027E-01;8.859251122227314E-01;1.152481435627239E-01;3.053558768039540E-02;1.988913353641027E-01;8.859251122227314E-01;
5.825825825825826E+07;1.143978899787038E-01;3.358656871107020E-02;1.950936804010001E-01;8.858876990924184E-01;1.143978899787038E-01;3.358656871107020E-02;1.950936804010001E-01;8.858876990924184E-01;
5.850850850850851E+07;1.136770666860858E-01;3.697566557329010E-02;1.911164092504003E-01;8.856424891286849E-01;1.136770666860858E-01;3.697566557329010E-02;1.911164092504003E-01;8.856424891286849E-01;
5.875875875875876E+07;1.132274101837940E-01;4.073611581563852E-02;1.871836188990332E-01;8.850578461145044E-01;1.132274101837940E-01;4.073611581563852E-02;1.871836188990332E-01;8.850578461145044E-01;
5.900900900900901E+07;1.132784942103471E-01;4.481079177435030E-02;1.825312778970494E-01;8.844170186675815E-01;1.132784942103471E-01;4.481079177435030E-02;1.825312778970494E-01;8.844170186675815E-01;
5.925925925925926E+07;1.139754551180666E-01;4.902693337908946E-02;1.776173582425929E-01;8.836041896381928E-01;1.139754551180666E-01;4.902693337908946E-02;1.776173582425929E-01;8.836041896381928E-01;
5.950950950950951E+07;1.154181981422826E-01;5.321820198755148E-02;1.722858278148514E-01;8.831217881201161E-01;1.154181981422826E-01;5.321820198755148E-02;1.722858278148514E-01;8.831217881201161E-01;
5.975975975975976E+07;1.176112110180768E-01;5.689389603722110E-02;1.665189152493621E-01;8.831879905651168E-01;1.176112110180768E-01;5.689389603722110E-02;1.665189152493621E-01;8.831879905651168E-01;
6.001001001001001E+07;1.203294587833250E-01;5.986116636386564E-02;1.606176813398363E-01;8.849460183490576E-01;1.203294587833250E-01;5.986116636386564E-02;1.606176813398363E-01;8.849460183490576E-01;
6.026026026026026E+07;1.232143574821658E-01;6.192181326503226E-02;1.552164196351217E-01;8.865338396574136E-01;1.232143574821658E-01;6.192181326503226E-02;1.552164196351217E-01;8.865338396574136E-01;
6.051051051051051E+07;1.243782280547064E-01;6.243355310551067E-02;1.502568624204320E-01;8.880994308575786E-01;1.243782280547064E-01;6.243355310551067E-02;1.502568624204320E-01;8.880994308575786E-01;
6.076076076076076E+07;1.279640612641883E-01;6.323220670483039E-02;1.455832562730619E-01;8.898386851047274E-01;1.279640612641883E-01;6.323220670483039E-02;1.455832562730619E-01;8.898386851047274E-01;
6.101101101101101E+07;1.281634404379208E-01;6.220952840162288E-02;1.415349349979343E-01;8.916399500758017E-01;1.281634404379208E-01;6.220952840162288E-02;1.415349349979343E-01;8.916399500758017E-01;
6.126126126126126E+07;1.288803875687618E-01;6.280408053201690E-02;1.377366023904566E-01;8.933722047157961E-01;1.288803875687618E-01;6.280408053201690E-02;1.377366023904566E-01;8.933722047157961E-01;
6.151151151151151E+07;1.292923907734485E-01;6.349167335119013E-02;1.342209300554588E-01;8.950220200351838E-01;1.292923907734485E-01;6.349167335119013E-02;1.342209300554588E-01;8.950220200351838E-01;
6.176176176176176E+07;1.294659356632658E-01;6.432919516579025E-02;1.309716599083070E-01;8.963667872300151E-01;1.294659356632658E-01;6.432919516579025E-02;1.309716599083070E-01;8.963667872300151E-01;
6.201201201201201E+07;1.295143768132749E-01;6.528609929170275E-02;1.279621632847122E-01;8.976218268478022E-01;1.295143768132749E-01;6.528609929170275E-02;1.279621632847122E-01;8.976218268478022E-01;
6.226226226226226E+07;1.293196379603642E-01;6.623327203910964E-02;1.251038118043609E-01;8.988954534158503E-01;1.293196379603642E-01;6.623327203910964E-02;1.251038118043609E-01;8.988954534158503E-01;
6.251251251251251E+07;1.289676975441841E-01;6.731780026013974E-02;1.222084275985190E-01;8.997902148410001E-01;1.289676975441841E-01;6.731780026013974E-02;1.222084275985190E-01;8.997902148410001E-01;
6.276276276276276E+07;1.283993561717396E-01;6.853149246105664E-02;1.199006129354374E-01;9.006308662371098E-01;1.283993561717396E-01;6.853149246105664E-02;1.199006129354374E-01;9.006308662371098E-01;
6.301301301301301E+07;1.276610499811933E-01;6.994604401557965E-02;1.171945001366785E-01;9.013949539032730E-01;1.276610499811933E-01;6.994604401557965E-02;1.171945001366785E-01;9.013949539032730E-01;
6.326326326326326E+07;1.269493227668105E-01;7.148832732993819E-02;1.147299299090152E-01;9.019548290576164E-01;1.269493227668105E-01;7.148832732993819E-02;1.147299299090152E-01;9.019548290576164E-01;
6.351351351351351E+07;1.262376766518330E-01;7.325715865217826E-02;1.124932390226479E-01;9.022817214703407E-01;1.262376766518330E-01;7.325715865217826E-02;1.124932390226479E-01;9.022817214703407E-01;
6.376376376376376E+07;1.254860873675505E-01;7.507732689162004E-02;1.099487697214634E-01;9.027361218239460E-01;1.254860873675505E-01;7.507732689162004E-02;1.099487697214634E-01;9.027361218239460E-01;
6.401401401401401E+07;1.248105051464048E-01;7.699918320781536E-02;1.074584435995284E-01;9.030455036124626E-01;1.248105051464048E-01;7.699918320781536E-02;1.074584435995284E-01;9.030455036124626E-01;
6.426426426426426E+07;1.230996231197965E-01;7.899526902323412E-02;1.051808826053022E-01;9.034043230900302E-01;1.230996231197965E-01;7.899526902323412E-02;1.051808826053022E-01;9.034043230900302E-01;
6.451451451451451E+07;1.232327986531538E-01;8.094885765142631E-02;1.030690407038578E-01;9.038604419479446E-01;1.232327986531538E-01;8.094885765142631E-02;1.030690407038578E-01;9.038604419479446E-01;
6.476476476476476E+07;1.224415372601165E-01;8.301995918689321E-02;1.008813605039982E-01;9.040772452292739E-01;1.224415372601165E-01;8.301995918689321E-02;1.008813605039982E-01;9.040772452292739E-01;
6.501501501501501E+07;1.216098092933872E-01;8.512684711254166E-02;9.877720296626977E-02;9.040445942527737E-01;1.216098092933872E-01;8.512684711254166E-02;9.877720296626977E-02;9.040445942527737E-01;
