# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;1.029024368029980E-01;-3.387042029397790E-03;3.505641478195937E-01;8.180094086208843E-01;1.029024368029980E-01;-3.387042029397790E-03;3.505641478195937E-01;8.180094086208843E-01;
5.025025025025025E+07;1.063291464729907E-01;-3.653847889445407E-04;3.439696685822136E-01;8.187565994363682E-01;1.063291464729907E-01;-3.653847889445407E-04;3.439696685822136E-01;8.187565994363682E-01;
5.050050050050050E+07;1.100845701262691E-01;1.713598111024979E-03;3.367816250837670E-01;8.195518727093168E-01;1.100845701262691E-01;1.713598111024979E-03;3.367816250837670E-01;8.195518727093168E-01;
5.075075075075075E+07;1.143555520891362E-01;3.081978275622931E-03;3.290490261042397E-01;8.208937263523394E-01;1.143555520891362E-01;3.081978275622931E-03;3.290490261042397E-01;8.208937263523394E-01;
5.100100100100100E+07;1.186967860548432E-01;3.457781828163703E-03;3.209130243245008E-01;8.229334036326674E-01;1.186967860548432E-01;3.457781828163703E-03;3.209130243245008E-01;8.229334036326674E-01;
5.125125125125125E+07;1.227944570503857E-01;2.942447415745961E-03;3.127949242693639E-01;8.258817194082994E-01;1.227944570503857E-01;2.942447415745961E-03;3.127949242693639E-01;8.258817194082994E-01;
5.150150150150150E+07;1.262670658678295E-01;1.661197135861760E-03;3.051301161417863E-01;8.295923817617895E-01;1.262670658678295E-01;1.661197135861760E-03;3.051301161417863E-01;8.295923817617895E-01;
5.175175175175175E+07;1.288566016564406E-01;-4.079719237951913E-05;2.978409084926528E-01;8.336368195032167E-01;1.288566016564406E-01;-4.079719237951913E-05;2.978409084926528E-01;8.336368195032167E-01;
5.200200200200200E+07;1.308340666995317E-01;-1.733578576983317E-03;2.911866194338518E-01;8.380370916791630E-01;1.308340666995317E-01;-1.733578576983317E-03;2.911866194338518E-01;8.380370916791630E-01;
5.225225225225225E+07;1.320915786691395E-01;-3.385740999973531E-03;2.852221500564600E-01;8.425409498656865E-01;1.320915786691395E-01;-3.385740999973531E-03;2.852221500564600E-01;8.425409498656865E-01;
5.250250250250250E+07;1.328559697720998E-01;-4.827076532363747E-03;2.797591944618195E-01;8.467400092552178E-01;1.328559697720998E-01;-4.827076532363747E-03;2.797591944618195E-01;8.467400092552178E-01;
5.275275275275275E+07;1.317866275000461E-01;-7.041927864025389E-03;2.752432007630195E-01;8.513559831248754E-01;1.317866275000461E-01;-7.041927864025389E-03;2.752432007630195E-01;8.513559831248754E-01;
5.300300300300300E+07;1.331276850593341E-01;-6.928340558740821E-03;2.698948728517931E-01;8.545903059568600E-01;1.331276850593341E-01;-6.928340558740821E-03;2.698948728517931E-01;8.545903059568600E-01;
5.325325325325325E+07;1.329031301597723E-01;-7.526618217866493E-03;2.654593166930719E-01;8.583320494229638E-01;1.329031301597723E-01;-7.526618217866493E-03;2.654593166930719E-01;8.583320494229638E-01;
5.350350350350350E+07;1.324914027554293E-01;-7.776689681328447E-03;2.613327871174685E-01;8.616571538197736E-01;1.324914027554293E-01;-7.776689681328447E-03;2.613327871174685E-01;8.616571538197736E-01;
5.375375375375375E+07;1.319461211513098E-01;-7.755182366228215E-03;2.573875432716645E-01;8.647245939346111E-01;1.319461211513098E-01;-7.755182366228215E-03;2.573875432716645E-01;8.647245939346111E-01;
5.400400400400400E+07;1.313820613432698E-01;-7.457282768306861E-03;2.534896225398226E-01;8.676262269526230E-01;1.313820613432698E-01;-7.457282768306861E-03;2.534896225398226E-01;8.676262269526230E-01;
5.425425425425425E+07;1.307064422379880E-01;-6.866340548605579E-03;2.496165125944691E-01;8.700002514935784E-01;1.307064422379880E-01;-6.866340548605579E-03;2.496165125944691E-01;8.700002514935784E-01;
5.450450450450450E+07;1.300726817158309E-01;-5.965343294125378E-03;2.459655249619989E-01;8.723895682836780E-01;1.300726817158309E-01;-5.965343294125378E-03;2.459655249619989E-01;8.723895682836780E-01;
5.475475475475475E+07;1.294706076332315E-01;-4.898526245811934E-03;2.423881298185614E-01;8.745700360946144E-01;1.294706076332315E-01;-4.898526245811934E-03;2.423881298185614E-01;8.745700360946144E-01;
5.500500500500500E+07;1.289352870832912E-01;-3.638268938073856E-03;2.385755030283076E-01;8.762578951871742E-01;1.289352870832912E-01;-3.638268938073856E-03;2.385755030283076E-01;8.762578951871742E-01;
5.525525525525525E+07;1.284814720008910E-01;-2.271826065801242E-03;2.346605485271681E-01;8.781646078470360E-01;1.284814720008910E-01;-2.271826065801242E-03;2.346605485271681E-01;8.781646078470360E-01;
5.550550550550550E+07;1.280066601995966E-01;-8.337489038986611E-04;2.307940990758008E-01;8.796143247872673E-01;1.280066601995966E-01;-8.337489038986611E-04;2.307940990758008E-01;8.796143247872673E-01;
5.575575575575575E+07;1.275305263692777E-01;7.397260958735918E-04;2.270172796083093E-01;8.810521752368667E-01;1.275305263692777E-01;7.397260958735918E-04;2.270172796083093E-01;8.810521752368667E-01;
5.600600600600600E+07;1.270862529177648E-01;2.323461628256807E-03;2.234991697797575E-01;8.822690399347228E-01;1.270862529177648E-01;2.323461628256807E-03;2.234991697797575E-01;8.822690399347228E-01;
5.625625625625625E+07;1.266430679044063E-01;4.268268728750477E-03;2.199098318825588E-01;8.835653556021166E-01;1.266430679044063E-01;4.268268728750477E-03;2.199098318825588E-01;8.835653556021166E-01;
5.650650650650650E+07;1.256030743174511E-01;6.099643694104014E-03;2.165708831852888E-01;8.846577803307366E-01;1.256030743174511E-01;6.099643694104014E-03;2.165708831852888E-01;8.846577803307366E-01;
5.675675675675675E+07;1.258145289308186E-01;8.605250243077915E-03;2.123461670596378E-01;8.853278487788195E-01;1.258145289308186E-01;8.605250243077915E-03;2.123461670596378E-01;8.853278487788195E-01;
5.700700700700700E+07;1.255159518526401E-01;1.093940240170463E-02;2.086058976294913E-01;8.860056531416600E-01;1.255159518526401E-01;1.093940240170463E-02;2.086058976294913E-01;8.860056531416600E-01;
