# Version 1.00
#
# Ref Impedances: Z01: 50
# 
freq[Hz];mag:Smith_S11[U];ang:Smith_S11[°];Magnitude_S11[dB];Phase_S11[°];
1.263500000000000E+08;8.771278569648033E-01;-1.150142879507563E+02;-1.138741917695718E+00;-1.150142879507563E+02;
1.267000000000000E+08;8.767541465275522E-01;-1.175792015964417E+02;-1.142443429721290E+00;-1.175792015964417E+02;
1.270500000000000E+08;8.764640525526638E-01;-1.201417008388528E+02;-1.145317828669312E+00;-1.201417008388528E+02;
1.274000000000000E+08;8.761123898631845E-01;-1.226968771574254E+02;-1.148803557768152E+00;-1.226968771574254E+02;
1.277500000000000E+08;8.756216371298036E-01;-1.252539515670252E+02;-1.153670305947454E+00;-1.252539515670252E+02;
1.281000000000000E+08;8.750434602472983E-01;-1.278101016012440E+02;-1.159407532082631E+00;-1.278101016012440E+02;
1.284500000000000E+08;8.745691152542595E-01;-1.303582449427330E+02;-1.164117270019522E+00;-1.303582449427330E+02;
1.288000000000000E+08;8.739340803232549E-01;-1.328869797322909E+02;-1.170426487621750E+00;-1.328869797322909E+02;
1.291500000000000E+08;8.734459038900391E-01;-1.354107498256301E+02;-1.175279749959014E+00;-1.354107498256301E+02;
1.295000000000000E+08;8.732440796630232E-01;-1.379275019485093E+02;-1.177287001373354E+00;-1.379275019485093E+02;
1.298500000000000E+08;8.731719438962240E-01;-1.404622476031761E+02;-1.178004543243421E+00;-1.404622476031761E+02;
1.302000000000000E+08;8.732120019143056E-01;-1.429886300854914E+02;-1.177606074710689E+00;-1.429886300854914E+02;
1.305500000000000E+08;8.730978703509354E-01;-1.455290576458138E+02;-1.178741422086100E+00;-1.455290576458138E+02;
1.309000000000000E+08;8.729816926938160E-01;-1.480700773220823E+02;-1.179897275840986E+00;-1.480700773220823E+02;
1.312500000000000E+08;8.727367505202447E-01;-1.506189897001196E+02;-1.182334714374765E+00;-1.506189897001196E+02;
1.316000000000000E+08;8.724473513681061E-01;-1.531473372342707E+02;-1.185215429500633E+00;-1.531473372342707E+02;
1.319500000000000E+08;8.721355626222481E-01;-1.556751956003025E+02;-1.188320082932726E+00;-1.556751956003025E+02;
1.323000000000000E+08;8.717649543204767E-01;-1.582021200383381E+02;-1.192011879368731E+00;-1.582021200383381E+02;
1.326500000000000E+08;8.717242088479549E-01;-1.607127045674683E+02;-1.192417859153540E+00;-1.607127045674683E+02;
1.330000000000000E+08;8.712861815556016E-01;-1.632320811294224E+02;-1.196783474896145E+00;-1.632320811294224E+02;
1.333500000000000E+08;8.708930121728776E-01;-1.657363111578126E+02;-1.200703882093838E+00;-1.657363111578126E+02;
1.337000000000000E+08;8.708594720233114E-01;-1.682390731593866E+02;-1.201038402687615E+00;-1.682390731593866E+02;
1.340500000000000E+08;8.707142270950133E-01;-1.707564581452458E+02;-1.202487185959031E+00;-1.707564581452458E+02;
1.344000000000000E+08;8.707683809531683E-01;-1.732594882190013E+02;-1.201946985978408E+00;-1.732594882190013E+02;
1.347500000000000E+08;8.706001112415066E-01;-1.757734556807376E+02;-1.203625633727030E+00;-1.757734556807376E+02;
1.351000000000000E+08;8.705876086354617E-01;-1.782844378184200E+02;-1.203750371864172E+00;-1.782844378184200E+02;
1.354500000000000E+08;8.702970347727705E-01;1.792225262025074E+02;-1.206649923578912E+00;1.792225262025074E+02;
1.358000000000000E+08;8.701528699806443E-01;1.767270616331382E+02;-1.208088861262263E+00;1.767270616331382E+02;
1.361500000000000E+08;8.700091619528990E-01;1.742258650285350E+02;-1.209523477176219E+00;1.742258650285350E+02;
1.365000000000000E+08;8.698574114279353E-01;1.717179701238562E+02;-1.211038637402712E+00;1.717179701238562E+02;
1.368500000000000E+08;8.696779464980514E-01;1.692180103888765E+02;-1.212830854586804E+00;1.692180103888765E+02;
1.372000000000000E+08;8.692572932015913E-01;1.667224817344545E+02;-1.217033136646302E+00;1.667224817344545E+02;
1.375500000000000E+08;8.690270532944347E-01;1.642259739898467E+02;-1.219334070253127E+00;1.642259739898467E+02;
1.379000000000000E+08;8.683173866690624E-01;1.617440670152341E+02;-1.226430056735538E+00;1.617440670152341E+02;
1.382500000000000E+08;8.678345238693554E-01;1.592463893975066E+02;-1.231261538440870E+00;1.592463893975066E+02;
1.386000000000000E+08;8.672546945160174E-01;1.567745620129235E+02;-1.237066812205605E+00;1.567745620129235E+02;
1.389500000000000E+08;8.667357675609770E-01;1.542716738967039E+02;-1.242265620958981E+00;1.542716738967039E+02;
1.393000000000000E+08;8.660732451295394E-01;1.518027319053707E+02;-1.248907549712207E+00;1.518027319053707E+02;
1.396500000000000E+08;8.652366400613556E-01;1.493228703708900E+02;-1.257301956653035E+00;1.493228703708900E+02;
1.400000000000000E+08;8.643460315453182E-01;1.468479790845691E+02;-1.266247152614723E+00;1.468479790845691E+02;
1.403500000000000E+08;8.634884810456167E-01;1.443775046588118E+02;-1.274869031106901E+00;1.443775046588118E+02;
1.407000000000000E+08;8.626664805783929E-01;1.419070711361170E+02;-1.283141528118088E+00;1.419070711361170E+02;
1.410500000000000E+08;8.616961340134315E-01;1.394341744829134E+02;-1.292917110112564E+00;1.394341744829134E+02;
1.414000000000000E+08;8.607908478068982E-01;1.369870096390220E+02;-1.302047184113473E+00;1.369870096390220E+02;
1.417500000000000E+08;8.597811734764674E-01;1.345205813549136E+02;-1.312241376164378E+00;1.345205813549136E+02;
1.421000000000000E+08;8.588502704804799E-01;1.320545774562600E+02;-1.321650864750282E+00;1.320545774562600E+02;
1.424500000000000E+08;8.580524301327466E-01;1.296020331827924E+02;-1.329723487276368E+00;1.296020331827924E+02;
1.428000000000000E+08;8.571976140960162E-01;1.271263208307221E+02;-1.338380928674560E+00;1.271263208307221E+02;
1.431500000000000E+08;8.562088096809132E-01;1.246500934405949E+02;-1.348406158949752E+00;1.246500934405949E+02;
1.435000000000000E+08;8.552523925150300E-01;1.221494589914455E+02;-1.358114044591477E+00;1.221494589914455E+02;
1.438500000000000E+08;8.540555684125340E-01;1.196588109730082E+02;-1.370277427676196E+00;1.196588109730082E+02;
1.442000000000000E+08;8.529498491089235E-01;1.171546267948932E+02;-1.381530065877004E+00;1.171546267948932E+02;
1.445500000000000E+08;8.514480460757788E-01;1.146365762672181E+02;-1.396836936199671E+00;1.146365762672181E+02;
1.449000000000000E+08;8.498035886149358E-01;1.121099209696435E+02;-1.413628785420237E+00;1.121099209696435E+02;
1.452500000000000E+08;8.477987494985636E-01;1.096004476081771E+02;-1.434144567016110E+00;1.096004476081771E+02;
1.456000000000000E+08;8.458147186365398E-01;1.070670335992601E+02;-1.454495232989931E+00;1.070670335992601E+02;
1.459500000000000E+08;8.433153375488565E-01;1.045376040966329E+02;-1.480200019966622E+00;1.045376040966329E+02;
1.463000000000000E+08;8.406537670824920E-01;1.019973015256806E+02;-1.507656731044726E+00;1.019973015256806E+02;
1.466500000000000E+08;8.379049366692032E-01;9.945080822902031E+01;-1.536105016938647E+00;9.945080822902031E+01;
1.470000000000000E+08;8.346765730281647E-01;9.693554699291910E+01;-1.569635514505517E+00;9.693554699291910E+01;
1.473500000000000E+08;8.316009024777061E-01;9.441288087206112E+01;-1.601700960623895E+00;9.441288087206112E+01;
1.477000000000000E+08;8.280940230353531E-01;9.189071200219368E+01;-1.638406999394692E+00;9.189071200219368E+01;
1.480500000000000E+08;8.242728563626310E-01;8.939517430610881E+01;-1.678580028262989E+00;8.939517430610881E+01;
1.484000000000000E+08;8.205889520475921E-01;8.689116682486853E+01;-1.717486688573109E+00;8.689116682486853E+01;
1.487500000000000E+08;8.165502009870425E-01;8.438058172027455E+01;-1.760342199159660E+00;8.438058172027455E+01;
1.491000000000000E+08;8.124129636337646E-01;8.186923682302896E+01;-1.804463103924379E+00;8.186923682302896E+01;
1.494500000000000E+08;8.080198070588559E-01;7.937124038558041E+01;-1.851559863940678E+00;7.937124038558041E+01;
1.498000000000000E+08;8.034387511597815E-01;7.687143505214303E+01;-1.900944507376993E+00;7.687143505214303E+01;
1.501500000000000E+08;7.989489189823450E-01;7.433563621464164E+01;-1.949619730697870E+00;7.433563621464164E+01;
1.505000000000000E+08;7.941991347613101E-01;7.179230931376841E+01;-2.001411808262995E+00;7.179230931376841E+01;
