# Version 1.00
#
# Ref Impedances: Z01: 50
# 
freq[Hz];mag:Smith_S11[U];ang:Smith_S11[°];Magnitude_S11[dB];Phase_S11[°];
9.704000000000000E+07;9.150928021544888E-01;1.081029304425369E+02;-7.706972133182493E-01;1.081029304425369E+02;
9.762500000000000E+07;9.142900342316915E-01;1.045105337766963E+02;-7.783202803890359E-01;1.045105337766963E+02;
9.821000000000000E+07;9.137083259765491E-01;1.009036427558026E+02;-7.838483530462736E-01;1.009036427558026E+02;
9.879500000000000E+07;9.135203956065091E-01;9.729063157913525E+01;-7.856350395626164E-01;9.729063157913525E+01;
9.938000000000000E+07;9.132095449217543E-01;9.365598607224847E+01;-7.885911577143533E-01;9.365598607224847E+01;
9.996500000000000E+07;9.129146210403134E-01;9.002767774186852E+01;-7.913967460263045E-01;9.002767774186852E+01;
1.005500000000000E+08;9.133599271832381E-01;8.637054187761406E+01;-7.871609315448367E-01;8.637054187761406E+01;
1.011350000000000E+08;9.137319355702977E-01;8.271331031094185E+01;-7.836239185407772E-01;8.271331031094185E+01;
1.017200000000000E+08;9.140166870689118E-01;7.904755056402780E+01;-7.809175068596413E-01;7.904755056402780E+01;
1.023050000000000E+08;9.137570378322003E-01;7.537570694324278E+01;-7.833853009844048E-01;7.537570694324278E+01;
1.028900000000000E+08;9.140254017784103E-01;7.167250371508395E+01;-7.808346914743785E-01;7.167250371508395E+01;
1.034750000000000E+08;9.142063042058352E-01;6.799374153517437E+01;-7.791157643604292E-01;6.799374153517437E+01;
1.040600000000000E+08;9.140586386588367E-01;6.427457036568153E+01;-7.805188505513749E-01;6.427457036568153E+01;
1.046450000000000E+08;9.138598210760457E-01;6.055979336782082E+01;-7.824083304456696E-01;6.055979336782082E+01;
1.052300000000000E+08;9.134953130809168E-01;5.682555500652910E+01;-7.858735312713814E-01;5.682555500652910E+01;
1.058150000000000E+08;9.124280467862473E-01;5.307661818720015E+01;-7.960274714743419E-01;5.307661818720015E+01;
1.064000000000000E+08;9.117796558543417E-01;4.934337364055966E+01;-8.022020450230332E-01;4.934337364055966E+01;
1.069850000000000E+08;9.110482599108932E-01;4.562015379897790E+01;-8.091723407185332E-01;4.562015379897790E+01;
1.075700000000000E+08;9.108092280901072E-01;4.183236819526504E+01;-8.114515574420369E-01;4.183236819526504E+01;
1.081550000000000E+08;9.095316486242890E-01;3.802585373942082E+01;-8.236436871776462E-01;3.802585373942082E+01;
1.087400000000000E+08;9.081369781174531E-01;3.420545586854350E+01;-8.369728015199313E-01;3.420545586854350E+01;
1.093250000000000E+08;9.062428065457200E-01;3.037558561909708E+01;-8.551085538512416E-01;3.037558561909708E+01;
1.099100000000000E+08;9.038829765807972E-01;2.652989017340650E+01;-8.777558576389499E-01;2.652989017340650E+01;
1.104950000000000E+08;9.013730288442159E-01;2.268160906794648E+01;-9.019088232234382E-01;2.268160906794648E+01;
1.110800000000000E+08;8.979812661532089E-01;1.879716898433479E+01;-9.346544713566522E-01;1.879716898433479E+01;
1.116650000000000E+08;8.939197646716825E-01;1.491811082719845E+01;-9.740292062766400E-01;1.491811082719845E+01;
1.122500000000000E+08;8.891798573582559E-01;1.104884938806890E+01;-1.020207679182989E+00;1.104884938806890E+01;
1.128350000000000E+08;8.835627393193388E-01;7.202283752302824E+00;-1.075252140511957E+00;7.202283752302824E+00;
1.134200000000000E+08;8.774835330291344E-01;3.360293007735812E+00;-1.135220496255491E+00;3.360293007735812E+00;
1.140050000000000E+08;8.699538546015712E-01;-4.674436898411498E-01;-1.210075665407117E+00;-4.674436898411498E-01;
1.145900000000000E+08;8.613394159437746E-01;-4.206824170921384E+00;-1.296513569662440E+00;-4.206824170921384E+00;
1.151750000000000E+08;8.521414270108327E-01;-7.845578949562936E+00;-1.389766417501676E+00;-7.845578949562936E+00;
1.157600000000000E+08;8.426177239608298E-01;-1.138847408451939E+01;-1.487388199758308E+00;-1.138847408451939E+01;
1.163450000000000E+08;8.323292623481716E-01;-1.482938448072320E+01;-1.594096730603347E+00;-1.482938448072320E+01;
1.169300000000000E+08;8.206257428925530E-01;-1.806350471459320E+01;-1.717097268200431E+00;-1.806350471459320E+01;
1.175150000000000E+08;8.099878518668269E-01;-2.086622410187515E+01;-1.830429891729866E+00;-2.086622410187515E+01;
1.181000000000000E+08;8.056910054797689E-01;-2.331457950220785E+01;-1.876629693540969E+00;-2.331457950220785E+01;
1.186850000000000E+08;8.094699776598877E-01;-2.582013043715708E+01;-1.835985082212989E+00;-2.582013043715708E+01;
1.192700000000000E+08;8.181605137226995E-01;-2.855868959230098E+01;-1.743229687321288E+00;-2.855868959230098E+01;
1.198550000000000E+08;8.292408060372464E-01;-3.166108424333377E+01;-1.626386697874169E+00;-3.166108424333377E+01;
1.204400000000000E+08;8.408627970750221E-01;-3.504368641297392E+01;-1.505497238246123E+00;-3.504368641297392E+01;
1.210250000000000E+08;8.519002838233924E-01;-3.864915912979947E+01;-1.392224741278310E+00;-3.864915912979947E+01;
1.216100000000000E+08;8.615251435369219E-01;-4.240572971160498E+01;-1.294640863680774E+00;-4.240572971160498E+01;
1.221950000000000E+08;8.700198819844923E-01;-4.625068646480312E+01;-1.209416452512853E+00;-4.625068646480312E+01;
1.227800000000000E+08;8.772322306113476E-01;-5.017218985694453E+01;-1.137708403558575E+00;-5.017218985694453E+01;
1.233650000000000E+08;8.834088252087090E-01;-5.413296173284782E+01;-1.076765329528567E+00;-5.413296173284782E+01;
1.239500000000000E+08;8.883025614523072E-01;-5.813377068859847E+01;-1.028781711710246E+00;-5.813377068859847E+01;
1.245350000000000E+08;8.923974928493186E-01;-6.212311863780895E+01;-9.888331703466016E-01;-6.212311863780895E+01;
1.251200000000000E+08;8.956727799079014E-01;-6.609643272084583E+01;-9.570124816686729E-01;-6.609643272084583E+01;
1.257050000000000E+08;8.979385087871541E-01;-7.008075346741616E+01;-9.350680597229245E-01;-7.008075346741616E+01;
1.262900000000000E+08;8.997342515108293E-01;-7.405274510492050E+01;-9.177149255499741E-01;-7.405274510492050E+01;
1.268750000000000E+08;9.013169404853817E-01;-7.801632491618753E+01;-9.024493235904010E-01;-7.801632491618753E+01;
1.274600000000000E+08;9.027458761684775E-01;-8.197036455273077E+01;-8.886897359261259E-01;-8.197036455273077E+01;
1.280450000000000E+08;9.039490205933883E-01;-8.591989226644013E+01;-8.771212289723771E-01;-8.591989226644013E+01;
1.286300000000000E+08;9.049026896860701E-01;-8.988810991633531E+01;-8.679624182078494E-01;-8.988810991633531E+01;
1.292150000000000E+08;9.057151513523342E-01;-9.383534281521028E+01;-8.601673410998936E-01;-9.383534281521028E+01;
1.298000000000000E+08;9.064702725182375E-01;-9.778495083994127E+01;-8.529286784292658E-01;-9.778495083994127E+01;
1.303850000000000E+08;9.069538594884274E-01;-1.017302366827304E+02;-8.482961348572383E-01;-1.017302366827304E+02;
1.309700000000000E+08;9.074849056263257E-01;-1.056747177680845E+02;-8.432117987342509E-01;-1.056747177680845E+02;
1.315550000000000E+08;9.077526897954393E-01;-1.096050407080589E+02;-8.406491107836700E-01;-1.096050407080589E+02;
1.321400000000000E+08;9.079902875131965E-01;-1.135411091057652E+02;-8.383759393136270E-01;-1.135411091057652E+02;
1.327250000000000E+08;9.081043926451656E-01;-1.174659888833087E+02;-8.372844713460671E-01;-1.174659888833087E+02;
1.333100000000000E+08;9.079479261418069E-01;-1.213741777191466E+02;-8.387811801903357E-01;-1.213741777191466E+02;
1.338950000000000E+08;9.077463906438524E-01;-1.252754287465406E+02;-8.407093848274162E-01;-1.252754287465406E+02;
1.344800000000000E+08;9.078519530316045E-01;-1.291481681868190E+02;-8.396993560904186E-01;-1.291481681868190E+02;
1.350650000000000E+08;9.078340589197591E-01;-1.330119096275481E+02;-8.398705600096450E-01;-1.330119096275481E+02;
1.356500000000000E+08;9.078653577353383E-01;-1.368764384250855E+02;-8.395711072968709E-01;-1.368764384250855E+02;
1.362350000000000E+08;9.079695609043804E-01;-1.407150873471571E+02;-8.385742135617208E-01;-1.407150873471571E+02;
1.368200000000000E+08;9.077968878742066E-01;-1.445630785424240E+02;-8.402262089371053E-01;-1.445630785424240E+02;
1.374050000000000E+08;9.078530497007985E-01;-1.483876833335794E+02;-8.396888636948209E-01;-1.483876833335794E+02;
1.379900000000000E+08;9.076056269816091E-01;-1.521894643035735E+02;-8.420564047176358E-01;-1.521894643035735E+02;
1.385750000000000E+08;9.075476687262722E-01;-1.559749883053243E+02;-8.426110895597725E-01;-1.559749883053243E+02;
1.391600000000000E+08;9.074899945353377E-01;-1.597716988403454E+02;-8.431630909509608E-01;-1.597716988403454E+02;
1.397450000000000E+08;9.073161889136954E-01;-1.635390425318921E+02;-8.448268018931483E-01;-1.635390425318921E+02;
1.403300000000000E+08;9.069791312370625E-01;-1.673015193749306E+02;-8.480541109007400E-01;-1.673015193749306E+02;
1.409150000000000E+08;9.065695166985929E-01;-1.710541819965470E+02;-8.519777627309176E-01;-1.710541819965470E+02;
1.415000000000000E+08;9.062246396198880E-01;-1.747774672198885E+02;-8.552826766065817E-01;-1.747774672198885E+02;
1.420850000000000E+08;9.055754903303110E-01;-1.785019480425763E+02;-8.615068061183949E-01;-1.785019480425763E+02;
1.426700000000000E+08;9.050389749923682E-01;1.778081694528426E+02;-8.666543549093093E-01;1.778081694528426E+02;
1.432550000000000E+08;9.041614164356629E-01;1.741412336842810E+02;-8.750805938250041E-01;1.741412336842810E+02;
1.438400000000000E+08;9.034035691402177E-01;1.704814870160824E+02;-8.823639594677031E-01;1.704814870160824E+02;
1.444250000000000E+08;9.025166347954848E-01;1.668440192858115E+02;-8.908956924171091E-01;1.668440192858115E+02;
1.450100000000000E+08;9.015629862205741E-01;1.632137873749839E+02;-9.000785321878141E-01;1.632137873749839E+02;
1.455950000000000E+08;9.008641467757399E-01;1.596058611444643E+02;-9.068139418868806E-01;1.596058611444643E+02;
1.461800000000000E+08;8.998586369772349E-01;1.560199622398832E+02;-9.165142112746404E-01;1.560199622398832E+02;
1.467650000000000E+08;8.986465789967776E-01;1.524322311698590E+02;-9.282214928032168E-01;1.524322311698590E+02;
1.473500000000000E+08;8.973277226738550E-01;1.488669349966567E+02;-9.409782928508038E-01;1.488669349966567E+02;
1.479350000000000E+08;8.960805115785971E-01;1.453299675067554E+02;-9.530593566803557E-01;1.453299675067554E+02;
1.485200000000000E+08;8.949075367181680E-01;1.418333070572554E+02;-9.644366873692052E-01;1.418333070572554E+02;
1.491050000000000E+08;8.931525076952898E-01;1.383201877119141E+02;-9.814875614125909E-01;1.383201877119141E+02;
1.496900000000000E+08;8.918852733850248E-01;1.348332090162351E+02;-9.938201398379138E-01;1.348332090162351E+02;
1.502750000000000E+08;8.901193680279588E-01;1.312447560256813E+02;-1.011034981715585E+00;1.312447560256813E+02;
1.508600000000000E+08;8.877548172078061E-01;1.276178160524060E+02;-1.034139248314215E+00;1.276178160524060E+02;
1.514450000000000E+08;8.854532774352236E-01;1.239635141957231E+02;-1.056687004269964E+00;1.239635141957231E+02;
1.520300000000000E+08;8.836720427597143E-01;1.203407048142695E+02;-1.074177696266065E+00;1.203407048142695E+02;
1.526150000000000E+08;8.816041624942775E-01;1.167101082801704E+02;-1.094527359318851E+00;1.167101082801704E+02;
1.532000000000000E+08;8.800069658726384E-01;1.130716012465035E+02;-1.110277801813105E+00;1.130716012465035E+02;
1.537850000000000E+08;8.786401902879313E-01;1.094247823990126E+02;-1.123778707025777E+00;1.094247823990126E+02;
1.543700000000000E+08;8.771079151847895E-01;1.057888891140110E+02;-1.138939396396295E+00;1.057888891140110E+02;
1.549550000000000E+08;8.758499367446146E-01;1.021471655140323E+02;-1.151405941170460E+00;1.021471655140323E+02;
1.555400000000000E+08;8.747365882783886E-01;9.849959453501374E+01;-1.162454150524233E+00;9.849959453501374E+01;
1.561250000000000E+08;8.735566746133667E-01;9.483262049184057E+01;-1.174178272158030E+00;9.483262049184057E+01;
1.567100000000000E+08;8.725441896670924E-01;9.115995758496305E+01;-1.184251382674254E+00;9.115995758496305E+01;
1.572950000000000E+08;8.715584805857736E-01;8.747835472164446E+01;-1.194069338180179E+00;8.747835472164446E+01;
1.578800000000000E+08;8.705115952926141E-01;8.381447592187465E+01;-1.204508793332546E+00;8.382322887109453E+01;
1.584650000000000E+08;8.694893343342118E-01;8.015479762016570E+01;-1.214714818785057E+00;8.015479762016570E+01;
1.590500000000000E+08;8.686301749924061E-01;7.646814708875679E+01;-1.223301758626863E+00;7.646814708875679E+01;
1.596350000000000E+08;8.678848251834022E-01;7.280485360009185E+01;-1.230758102602791E+00;7.280485360009185E+01;
1.602200000000000E+08;8.673482975613608E-01;6.914829005225222E+01;-1.236129392258630E+00;6.914829005225222E+01;
1.608050000000000E+08;8.670499561890030E-01;6.549836001987222E+01;-1.239117587449351E+00;6.549836001987222E+01;
1.613900000000000E+08;8.667089097554859E-01;6.183809383540883E+01;-1.242534777439703E+00;6.183809383540883E+01;
1.619750000000000E+08;8.665834511007852E-01;5.820298166100867E+01;-1.243792176428336E+00;5.820298166100867E+01;
1.625600000000000E+08;8.664997179544075E-01;5.454608086677963E+01;-1.244631486257242E+00;5.454608086677963E+01;
1.631450000000000E+08;8.664097687504629E-01;5.089294403821520E+01;-1.245533193894242E+00;5.089294403821520E+01;
1.637300000000000E+08;8.662636593405040E-01;4.723752556905316E+01;-1.246998086461324E+00;4.723752556905316E+01;
1.643150000000000E+08;8.664163588551561E-01;4.358914327089958E+01;-1.245467127344164E+00;4.358914327089958E+01;
1.649000000000000E+08;8.661675743956683E-01;3.992233076008669E+01;-1.247961568545144E+00;3.992233076008669E+01;
1.654850000000000E+08;8.658024529862393E-01;3.625933914661942E+01;-1.251623761612735E+00;3.625933914661942E+01;
1.660700000000000E+08;8.651282341006294E-01;3.259883813507847E+01;-1.258390284584638E+00;3.259883813507847E+01;
1.666550000000000E+08;8.642257787869891E-01;2.895202857314622E+01;-1.267455667277476E+00;2.895202857314622E+01;
1.672400000000000E+08;8.631449175006524E-01;2.527191112046243E+01;-1.278325647985873E+00;2.527191112046243E+01;
1.678250000000000E+08;8.622452925630278E-01;2.165779287670313E+01;-1.287383359785087E+00;2.165779287670313E+01;
1.684100000000000E+08;8.612692268188118E-01;1.804301801552479E+01;-1.297221397289009E+00;1.804301801552479E+01;
1.689950000000000E+08;8.600585767815813E-01;1.445266392633082E+01;-1.309439377299092E+00;1.445266392633082E+01;
1.695800000000000E+08;8.588826728861129E-01;1.088009782310655E+01;-1.321323172694943E+00;1.088009782310655E+01;
1.701650000000000E+08;8.578969277424946E-01;7.321444701550329E+00;-1.331297748891587E+00;7.321444701550329E+00;
1.707500000000000E+08;8.573244597166449E-01;3.768507164072217E+00;-1.337095710967899E+00;3.768507164072217E+00;
1.713350000000000E+08;8.571907318637220E-01;2.122668208717759E-01;-1.338450665861368E+00;2.122668208717759E-01;
1.719200000000000E+08;8.572496878355392E-01;-3.391034153540307E+00;-1.337853287195971E+00;-3.391034153540307E+00;
1.725050000000000E+08;8.573240006579425E-01;-7.009881209399728E+00;-1.337100361872524E+00;-7.009881209399728E+00;
1.730900000000000E+08;8.571483284787104E-01;-1.065160661236933E+01;-1.338880348799926E+00;-1.065160661236933E+01;
1.736750000000000E+08;8.568163620108181E-01;-1.430519576405137E+01;-1.342244973702301E+00;-1.430519576405137E+01;
1.742600000000000E+08;8.564490284539138E-01;-1.796274868678018E+01;-1.345969579128030E+00;-1.796274868678018E+01;
1.748450000000000E+08;8.560038911359972E-01;-2.164678098526488E+01;-1.350485222927706E+00;-2.164678098526488E+01;
1.754300000000000E+08;8.551280858803120E-01;-2.536991866577722E+01;-1.359376586728714E+00;-2.536991866577722E+01;
1.760150000000000E+08;8.537843517634055E-01;-2.911387137101383E+01;-1.373036184951173E+00;-2.911387137101383E+01;
1.766000000000000E+08;8.523082634870628E-01;-3.286783729862908E+01;-1.388066017386795E+00;-3.286783729862908E+01;
1.771850000000000E+08;8.505979163747628E-01;-3.663136028831435E+01;-1.405513709375042E+00;-3.663136028831435E+01;
1.777700000000000E+08;8.486601450051798E-01;-4.039884863503435E+01;-1.425323855860138E+00;-4.039884863503435E+01;
1.783550000000000E+08;8.462375939927643E-01;-4.415337456856601E+01;-1.450153702029120E+00;-4.415337456856601E+01;
1.789400000000000E+08;8.434976054048274E-01;-4.787889634821155E+01;-1.478322919729389E+00;-4.787889634821155E+01;
1.795250000000000E+08;8.408738015172339E-01;-5.160421310800700E+01;-1.505383566021042E+00;-5.160421310800700E+01;
1.801100000000000E+08;8.380027701693978E-01;-5.529963020006885E+01;-1.535090914571202E+00;-5.529963020006885E+01;
1.806950000000000E+08;8.356122289680915E-01;-5.891190268521812E+01;-1.559904257163950E+00;-5.891190268521812E+01;
1.812800000000000E+08;8.334383663415168E-01;-6.254953508003680E+01;-1.582530223797726E+00;-6.254953508003680E+01;
1.818650000000000E+08;8.315748818315369E-01;-6.617543058066617E+01;-1.601972744837070E+00;-6.617543058066617E+01;
1.824500000000000E+08;8.299532868283144E-01;-6.979804000690925E+01;-1.618927016179967E+00;-6.979804000690925E+01;
1.830350000000000E+08;8.284758540861323E-01;-7.342945908758098E+01;-1.634402891301223E+00;-7.342945908758098E+01;
1.836200000000000E+08;8.268070477549156E-01;-7.703778839790488E+01;-1.651916601513652E+00;-7.703778839790488E+01;
1.842050000000000E+08;8.251676532744316E-01;-8.062477301639267E+01;-1.669156095794506E+00;-8.062477301639267E+01;
1.847900000000000E+08;8.241029264448713E-01;-8.419037782777180E+01;-1.680370872962954E+00;-8.419037782777180E+01;
1.853750000000000E+08;8.233340803339454E-01;-8.775500548348006E+01;-1.688478148598396E+00;-8.775500548348006E+01;
1.859600000000000E+08;8.230839333025940E-01;-9.135740340011175E+01;-1.691117514186395E+00;-9.135740340011175E+01;
1.865450000000000E+08;8.230510746371340E-01;-9.496290989604267E+01;-1.691464274009254E+00;-9.496290989604267E+01;
1.871300000000000E+08;8.226888577319944E-01;-9.859205382661426E+01;-1.695287692341647E+00;-9.859205382661426E+01;
1.877150000000000E+08;8.224736921623439E-01;-1.022007203706888E+02;-1.697559692032707E+00;-1.022007203706888E+02;
1.883000000000000E+08;8.221424872786034E-01;-1.058166039282572E+02;-1.701058148563309E+00;-1.058166039282572E+02;
1.888850000000000E+08;8.217459095155488E-01;-1.094262942366730E+02;-1.705248981415885E+00;-1.094262942366730E+02;
1.894700000000000E+08;8.217178206476533E-01;-1.130341340893716E+02;-1.705545887033143E+00;-1.130341340893716E+02;
1.900550000000000E+08;8.217747604646483E-01;-1.166481431266491E+02;-1.704944030995201E+00;-1.166481431266491E+02;
1.906400000000000E+08;8.219759551040180E-01;-1.202826029382051E+02;-1.702817729938098E+00;-1.202826029382051E+02;
1.912250000000000E+08;8.220946799082779E-01;-1.239302686393888E+02;-1.701563245456795E+00;-1.239302686393888E+02;
1.918100000000000E+08;8.213453581678561E-01;-1.275763517664083E+02;-1.709483858610823E+00;-1.275763517664083E+02;
1.923950000000000E+08;8.205759064143606E-01;-1.311769218317455E+02;-1.717624776992351E+00;-1.311769218317455E+02;
1.929800000000000E+08;8.200819297478866E-01;-1.347567965259713E+02;-1.722855150862943E+00;-1.347567965259713E+02;
1.935650000000000E+08;8.201750668138058E-01;-1.383136560755025E+02;-1.721868746563676E+00;-1.383136560755025E+02;
1.941500000000000E+08;8.208708473438128E-01;-1.418710214005017E+02;-1.714503354521990E+00;-1.418710214005017E+02;
1.947350000000000E+08;8.214686277600520E-01;-1.454555516687238E+02;-1.708180356102659E+00;-1.454555516687238E+02;
1.953200000000000E+08;8.226308046009244E-01;-1.490294270360447E+02;-1.695900634739858E+00;-1.490294270360447E+02;
1.959050000000000E+08;8.241869470428971E-01;-1.526428231120054E+02;-1.679485356823897E+00;-1.526428231120054E+02;
1.964900000000000E+08;8.257774458030909E-01;-1.562966743396455E+02;-1.662739660929561E+00;-1.562966743396455E+02;
1.970750000000000E+08;8.271297157311915E-01;-1.599764233895792E+02;-1.648527525789476E+00;-1.599764233895792E+02;
1.976600000000000E+08;8.288182779652649E-01;-1.636847816349394E+02;-1.630813599565514E+00;-1.636847816349394E+02;
1.982450000000000E+08;8.297005706897239E-01;-1.674108984714159E+02;-1.621572223789465E+00;-1.674108984714159E+02;
1.988300000000000E+08;8.301985258175207E-01;-1.711527184147507E+02;-1.616360842659611E+00;-1.711527184147507E+02;
1.994150000000000E+08;8.307277272242021E-01;-1.748870747557133E+02;-1.610825876658719E+00;-1.748870747557133E+02;
2.000000000000000E+08;8.307355879281620E-01;-1.786028056606139E+02;-1.610743687414512E+00;-1.786028056606139E+02;
