# Version 1.00
#
# Ref Impedances: Z01: 50
# 
freq[Hz];mag:Smith_S11[U];ang:Smith_S11[°];Magnitude_S11[dB];Phase_S11[°];
8.785000000000000E+07;9.276894821225945E-01;1.649745917001190E+02;-6.519473456190026E-01;1.649745917001190E+02;
8.820000000000000E+07;9.271606546884671E-01;1.628124487971926E+02;-6.569001304976398E-01;1.628124487971926E+02;
8.855000000000000E+07;9.266739698015845E-01;1.606279951364540E+02;-6.614607221030067E-01;1.606279951364540E+02;
8.890000000000000E+07;9.260850620823864E-01;1.584608000911866E+02;-6.669824197875922E-01;1.584608000911866E+02;
8.925000000000000E+07;9.256102477466067E-01;1.562960409580934E+02;-6.714369161484707E-01;1.562960409580934E+02;
8.960000000000000E+07;9.250088536907968E-01;1.541167655250890E+02;-6.770822081240875E-01;1.541167655250890E+02;
8.995000000000000E+07;9.243958327610018E-01;1.519803663024758E+02;-6.828404203488531E-01;1.519803663024758E+02;
9.030000000000000E+07;9.235047887937562E-01;1.497924220367160E+02;-6.912169640565814E-01;1.497924220367160E+02;
9.065000000000000E+07;9.232146911411323E-01;1.476334679699391E+02;-6.939458638630291E-01;1.476334679699391E+02;
9.100000000000000E+07;9.227426597194760E-01;1.454453721678134E+02;-6.983880173306136E-01;1.454453721678134E+02;
9.135000000000000E+07;9.222531154330403E-01;1.432799492359315E+02;-7.029973804543449E-01;1.432799492359315E+02;
9.170000000000000E+07;9.217615020940717E-01;1.411104109603625E+02;-7.076286878935178E-01;1.411104109603625E+02;
9.205000000000000E+07;9.213084736040470E-01;1.389477283601749E+02;-7.118986891396843E-01;1.389477283601749E+02;
9.240000000000000E+07;9.209604730834842E-01;1.367798547782367E+02;-7.151801797786976E-01;1.367798547782367E+02;
9.275000000000000E+07;9.205776207522632E-01;1.345990529069447E+02;-7.187917403059574E-01;1.345990529069447E+02;
9.310000000000000E+07;9.202078508136939E-01;1.324321651209080E+02;-7.222813168706333E-01;1.324321651209080E+02;
9.345000000000000E+07;9.196027017615959E-01;1.302514205418796E+02;-7.279952291680711E-01;1.302514205418796E+02;
9.380000000000000E+07;9.187681258536637E-01;1.280774178864071E+02;-7.358815974894007E-01;1.280774178864071E+02;
9.415000000000000E+07;9.182582958543095E-01;1.259231286616370E+02;-7.407027880503324E-01;1.259231286616370E+02;
9.450000000000000E+07;9.176710118182780E-01;1.237449992914556E+02;-7.462597389371004E-01;1.237449992914556E+02;
9.485000000000000E+07;9.170669959993001E-01;1.215732390975864E+02;-7.519787188791617E-01;1.215732390975864E+02;
9.520000000000000E+07;9.162978648655954E-01;1.194020475247146E+02;-7.592665083193135E-01;1.194020475247146E+02;
9.555000000000000E+07;9.153843524451327E-01;1.172415951251880E+02;-7.679303132632236E-01;1.172415951251880E+02;
9.590000000000000E+07;9.142385068537168E-01;1.151030070632322E+02;-7.788098118439625E-01;1.151030070632322E+02;
9.625000000000000E+07;9.138681988661121E-01;1.129264314052346E+02;-7.823287031060062E-01;1.129264314052346E+02;
9.660000000000000E+07;9.133814721153803E-01;1.107965935009153E+02;-7.869560455079541E-01;1.107965935009153E+02;
9.695000000000000E+07;9.127375004252809E-01;1.086438620878486E+02;-7.930821165320400E-01;1.086438620878486E+02;
9.730000000000000E+07;9.122183088212291E-01;1.064983075937264E+02;-7.980243086362228E-01;1.064983075937264E+02;
9.765000000000000E+07;9.120140491724877E-01;1.043492201902264E+02;-7.999694301182724E-01;1.043492201902264E+02;
9.800000000000000E+07;9.117838399593300E-01;1.021926442980271E+02;-8.021621860609008E-01;1.021926442980271E+02;
9.835000000000000E+07;9.114087744305145E-01;1.000481862828814E+02;-8.057358927670143E-01;1.000481862828814E+02;
9.870000000000000E+07;9.112431855686016E-01;9.788187661224710E+01;-8.073141277953038E-01;9.788187661224710E+01;
9.905000000000000E+07;9.114125794190100E-01;9.572462817396807E+01;-8.056996306175985E-01;9.572462817396807E+01;
9.940000000000000E+07;9.114031250398560E-01;9.354491382527254E+01;-8.057897326435220E-01;9.354491382527254E+01;
9.975000000000000E+07;9.112688259703091E-01;9.137159677864226E+01;-8.070697291871058E-01;9.137159677864226E+01;
1.001000000000000E+08;9.113275328990847E-01;8.917868828092089E+01;-8.065101736914200E-01;8.917868828092089E+01;
1.004500000000000E+08;9.115191102833594E-01;8.700632551020659E+01;-8.046844358770965E-01;8.700632551020659E+01;
1.008000000000000E+08;9.117564823587165E-01;8.479677430002687E+01;-8.024228055786609E-01;8.479677430002687E+01;
1.011500000000000E+08;9.119836581990799E-01;8.260714328750274E+01;-8.002588741674309E-01;8.260714328750274E+01;
1.015000000000000E+08;9.120723094701073E-01;8.041693082364708E+01;-7.994145852084593E-01;8.041693082364708E+01;
1.018500000000000E+08;9.121889657388891E-01;7.820148528026540E+01;-7.983037098186476E-01;7.820148528026540E+01;
1.022000000000000E+08;9.121116928005440E-01;7.599515095504510E+01;-7.990395361329495E-01;7.599515095504510E+01;
1.025500000000000E+08;9.120637390191020E-01;7.379306828279043E+01;-7.994962041114386E-01;7.379306828279043E+01;
1.029000000000000E+08;9.118958062891005E-01;7.156962873544586E+01;-8.010956312119853E-01;7.156962873544586E+01;
1.032500000000000E+08;9.119739690744507E-01;6.936606740377279E+01;-8.003511555515609E-01;6.936606740377279E+01;
1.036000000000000E+08;9.116658676918296E-01;6.715409084254442E+01;-8.032860932276208E-01;6.715409084254442E+01;
1.039500000000000E+08;9.113978039430499E-01;6.493250906399098E+01;-8.058404441160437E-01;6.493250906399098E+01;
1.043000000000000E+08;9.112970938023777E-01;6.270757497765118E+01;-8.068002944665169E-01;6.270757497765118E+01;
1.046500000000000E+08;9.107813053326153E-01;6.048539937694537E+01;-8.117178455957514E-01;6.048539937694537E+01;
1.050000000000000E+08;9.103729866912705E-01;5.825476940674813E+01;-8.156127497571903E-01;5.825476940674813E+01;
1.053500000000000E+08;9.097637370236267E-01;5.603486387903759E+01;-8.214275608138240E-01;5.603486387903759E+01;
1.057000000000000E+08;9.089898178524171E-01;5.380720440230778E+01;-8.288196309462645E-01;5.380720440230778E+01;
1.060500000000000E+08;9.082394649068299E-01;5.159184658203438E+01;-8.359926204057682E-01;5.159184658203438E+01;
1.064000000000000E+08;9.079299413953464E-01;4.938965207755191E+01;-8.389532330863169E-01;4.938965207755191E+01;
1.067500000000000E+08;9.076221230140575E-01;4.716933299876143E+01;-8.418985372353682E-01;4.716933299876143E+01;
1.071000000000000E+08;9.077960773454437E-01;4.492300748925121E+01;-8.402339641592488E-01;4.492300748925121E+01;
1.074500000000000E+08;9.073822793355756E-01;4.264158300973465E+01;-8.441941302720690E-01;4.264158300973465E+01;
1.078000000000000E+08;9.065767436919071E-01;4.034335838617149E+01;-8.519085208085044E-01;4.034335838617149E+01;
1.081500000000000E+08;9.053344934578269E-01;3.807825627415954E+01;-8.638186518408363E-01;3.807825627415954E+01;
1.085000000000000E+08;9.037508060229342E-01;3.579590351431550E+01;-8.790260473113198E-01;3.579590351431550E+01;
1.088500000000000E+08;9.022162785847500E-01;3.353599816459283E+01;-8.937868248426273E-01;3.353599816459283E+01;
1.092000000000000E+08;9.005127677130013E-01;3.128107695499532E+01;-9.102025051289598E-01;3.128107695499532E+01;
1.095500000000000E+08;8.986641003904228E-01;2.901922910630133E+01;-9.280521410119468E-01;2.901922910630133E+01;
1.099000000000000E+08;8.969304558535843E-01;2.676309753050046E+01;-9.448245796956022E-01;2.676309753050046E+01;
1.102500000000000E+08;8.952205738430815E-01;2.450422571977770E+01;-9.613989093115461E-01;2.450422571977770E+01;
1.106000000000000E+08;8.929063533044774E-01;2.225348818377194E+01;-9.838817376995483E-01;2.225348818377194E+01;
1.109500000000000E+08;8.909502957317523E-01;1.999850814192137E+01;-1.002930473505892E+00;1.999850814192137E+01;
1.113000000000000E+08;8.883630929759535E-01;1.775467031344672E+01;-1.028189850058721E+00;1.775467031344672E+01;
1.116500000000000E+08;8.858495373278698E-01;1.551702086026549E+01;-1.052800746398925E+00;1.551702086026549E+01;
1.120000000000000E+08;8.827131759814225E-01;1.328710999713801E+01;-1.083607815748006E+00;1.328710999713801E+01;
1.123500000000000E+08;8.796355329471740E-01;1.108893084879648E+01;-1.113944711936732E+00;1.108893084879648E+01;
1.127000000000000E+08;8.764556423072954E-01;8.898475297786012E+00;-1.145401175856651E+00;8.898475297786012E+00;
1.130500000000000E+08;8.737465070783795E-01;6.756591511413370E+00;-1.172290947892170E+00;6.756591511413370E+00;
1.134000000000000E+08;8.708184845010806E-01;4.629195206710355E+00;-1.201447218902308E+00;4.629195206710355E+00;
1.137500000000000E+08;8.682990689319938E-01;2.507375202827179E+00;-1.226613293329996E+00;2.507375202827179E+00;
1.141000000000000E+08;8.658395669235242E-01;3.891308603455562E-01;-1.251251435739796E+00;3.891308603455562E-01;
1.144500000000000E+08;8.633910521558035E-01;-1.717784482070030E+00;-1.275849130261595E+00;-1.717784482070030E+00;
1.148000000000000E+08;8.613929550383088E-01;-3.804536927978989E+00;-1.295973689325333E+00;-3.804536927978989E+00;
1.151500000000000E+08;8.591203728493453E-01;-5.891142514828933E+00;-1.318919643008649E+00;-5.891142514828933E+00;
1.155000000000000E+08;8.568392851519347E-01;-7.979491472720437E+00;-1.342012595774753E+00;-7.979491472720437E+00;
1.158500000000000E+08;8.546767538961784E-01;-1.003437030370927E+01;-1.363962162584117E+00;-1.003437030370927E+01;
1.162000000000000E+08;8.528781456163755E-01;-1.204743502815509E+01;-1.382260278565771E+00;-1.204743502815509E+01;
1.165500000000000E+08;8.514828846745627E-01;-1.405172603412847E+01;-1.396481543953564E+00;-1.405172603412847E+01;
1.169000000000000E+08;8.506001096296422E-01;-1.603011476064297E+01;-1.405491312958471E+00;-1.603011476064297E+01;
1.172500000000000E+08;8.504179713127031E-01;-1.798989838593240E+01;-1.407351414674693E+00;-1.798989838593240E+01;
1.176000000000000E+08;8.508643306366123E-01;-1.997046539388923E+01;-1.402793643267896E+00;-1.997046539388923E+01;
1.179500000000000E+08;8.521034950246051E-01;-2.195164134878886E+01;-1.390153067380364E+00;-2.195164134878886E+01;
1.183000000000000E+08;8.538318883469889E-01;-2.395129026852429E+01;-1.372552589739106E+00;-2.395129026852429E+01;
1.186500000000000E+08;8.561831030788980E-01;-2.598029359853575E+01;-1.348666945871750E+00;-2.598029359853575E+01;
1.190000000000000E+08;8.589281869082536E-01;-2.805957480232783E+01;-1.320862901098524E+00;-2.805957480232783E+01;
1.193500000000000E+08;8.619444070604374E-01;-3.018304437621275E+01;-1.290414880384351E+00;-3.018304437621275E+01;
1.197000000000000E+08;8.648589046354527E-01;-3.235423985442952E+01;-1.261094774089010E+00;-3.235423985442952E+01;
1.200500000000000E+08;8.671892172476428E-01;-3.454517591386882E+01;-1.237722617012341E+00;-3.454517591386882E+01;
1.204000000000000E+08;8.695547809117984E-01;-3.674823586336314E+01;-1.214061055323405E+00;-3.674823586336314E+01;
1.207500000000000E+08;8.718880517571364E-01;-3.897916849833678E+01;-1.190785476239664E+00;-3.897916849833678E+01;
1.211000000000000E+08;8.740788008454335E-01;-4.119723914398395E+01;-1.168988252811903E+00;-4.119723914398395E+01;
1.214500000000000E+08;8.762956076196501E-01;-4.343309572004793E+01;-1.146987303539138E+00;-4.343309572004793E+01;
1.218000000000000E+08;8.784608002484405E-01;-4.567158215003309E+01;-1.125552267110247E+00;-4.567158215003309E+01;
1.221500000000000E+08;8.805584478486103E-01;-4.792610493968268E+01;-1.104836241164452E+00;-4.792610493968268E+01;
1.225000000000000E+08;8.826832160455196E-01;-5.019359048319137E+01;-1.083902626248375E+00;-5.019359048319137E+01;
1.228500000000000E+08;8.848029511821517E-01;-5.247608775897981E+01;-1.063068749720945E+00;-5.247608775897981E+01;
1.232000000000000E+08;8.867318583382013E-01;-5.475688334454939E+01;-1.044153760062770E+00;-5.475688334454939E+01;
1.235500000000000E+08;8.886729778473863E-01;-5.704524523463423E+01;-1.025160507137383E+00;-5.704524523463423E+01;
1.239000000000000E+08;8.905568639520910E-01;-5.935229135249105E+01;-1.006766893758515E+00;-5.935229135249105E+01;
1.242500000000000E+08;8.922234783891423E-01;-6.166055120351252E+01;-9.905270542868533E-01;-6.166055120351252E+01;
1.246000000000000E+08;8.937888386477635E-01;-6.397619623633791E+01;-9.753014594776734E-01;-6.397619623633791E+01;
1.249500000000000E+08;8.951196080625907E-01;-6.629471008060615E+01;-9.623785863990154E-01;-6.629471008060615E+01;
1.253000000000000E+08;8.965717299275541E-01;-6.861524015808104E+01;-9.482991824812188E-01;-6.861524015808104E+01;
1.256500000000000E+08;8.974579349531024E-01;-7.094962962840425E+01;-9.397179646503382E-01;-7.094962962840425E+01;
1.260000000000000E+08;8.983946092943094E-01;-7.327937685338793E+01;-9.306572533816366E-01;-7.327937685338793E+01;
1.263500000000000E+08;8.993293447506624E-01;-7.561113453138941E+01;-9.216247100614373E-01;-7.561113453138941E+01;
1.267000000000000E+08;9.000146098196090E-01;-7.794503398692108E+01;-9.150088131570797E-01;-7.794503398692108E+01;
1.270500000000000E+08;9.007795477416841E-01;-8.027846356690567E+01;-9.076296613058438E-01;-8.027846356690567E+01;
1.274000000000000E+08;9.014659529868703E-01;-8.261520005757224E+01;-9.010134256237006E-01;-8.261520005757224E+01;
1.277500000000000E+08;9.021528449310476E-01;-8.495350547596564E+01;-8.943975399213147E-01;-8.495350547596564E+01;
1.281000000000000E+08;9.026223743407628E-01;-8.729370484546725E+01;-8.898781064948442E-01;-8.729370484546725E+01;
1.284500000000000E+08;9.033350416287917E-01;-8.962838010549019E+01;-8.830228510175424E-01;-8.962838010549019E+01;
1.288000000000000E+08;9.038000004675765E-01;-9.196904933300429E+01;-8.785532556027381E-01;-9.196904933300429E+01;
1.291500000000000E+08;9.042158269227499E-01;-9.431185360836412E+01;-8.745579114169294E-01;-9.431185360836412E+01;
1.295000000000000E+08;9.046852496208002E-01;-9.665404573349156E+01;-8.700498110091535E-01;-9.665404573349156E+01;
1.298500000000000E+08;9.050062814152918E-01;-9.899799381145850E+01;-8.669681291659302E-01;-9.899799381145850E+01;
1.302000000000000E+08;9.053110301628198E-01;-1.013335717969940E+02;-8.640437644742371E-01;-1.013335717969940E+02;
1.305500000000000E+08;9.055651896798597E-01;-1.036784284972857E+02;-8.616056060780108E-01;-1.036784284972857E+02;
1.309000000000000E+08;9.058986911982837E-01;-1.060217398618214E+02;-8.584073558159272E-01;-1.060217398618214E+02;
1.312500000000000E+08;9.061903271015036E-01;-1.083532252149180E+02;-8.556115579647677E-01;-1.083532252149180E+02;
1.316000000000000E+08;9.063801953433412E-01;-1.106937636881385E+02;-8.537918498982555E-01;-1.106937636881385E+02;
1.319500000000000E+08;9.064763220732286E-01;-1.130296761137438E+02;-8.528707111762113E-01;-1.130296761137438E+02;
1.323000000000000E+08;9.066553475231925E-01;-1.153584854275095E+02;-8.511554520674323E-01;-1.153584854275095E+02;
1.326500000000000E+08;9.068834172020814E-01;-1.177027290007268E+02;-8.489707862531768E-01;-1.177027290007268E+02;
1.330000000000000E+08;9.068628257847785E-01;-1.200317178240146E+02;-8.491680076438580E-01;-1.200317178240146E+02;
1.333500000000000E+08;9.069848686785930E-01;-1.223644795552328E+02;-8.479991651753110E-01;-1.223644795552328E+02;
1.337000000000000E+08;9.069421563983630E-01;-1.246813666009442E+02;-8.484082159774740E-01;-1.246813666009442E+02;
1.340500000000000E+08;9.069831794130355E-01;-1.270072594182035E+02;-8.480153427195813E-01;-1.270072594182035E+02;
1.344000000000000E+08;9.068887128241246E-01;-1.293152683205865E+02;-8.489200663332144E-01;-1.293152683205865E+02;
1.347500000000000E+08;9.069485806599695E-01;-1.316367847329459E+02;-8.483466903010030E-01;-1.316367847329459E+02;
1.351000000000000E+08;9.069058950010187E-01;-1.339356556857487E+02;-8.487555025048689E-01;-1.339356556857487E+02;
1.354500000000000E+08;9.069492370323706E-01;-1.362498870485232E+02;-8.483404041936139E-01;-1.362498870485232E+02;
1.358000000000000E+08;9.070668165816401E-01;-1.385392630619827E+02;-8.472144130668612E-01;-1.385392630619827E+02;
1.361500000000000E+08;9.069116301237804E-01;-1.408264423490559E+02;-8.487005745502335E-01;-1.408264423490559E+02;
1.365000000000000E+08;9.070655871207971E-01;-1.431147647670151E+02;-8.472261861449172E-01;-1.431147647670151E+02;
1.368500000000000E+08;9.069427439540775E-01;-1.454094961305004E+02;-8.484025888904502E-01;-1.454094961305004E+02;
1.372000000000000E+08;9.069499116252913E-01;-1.476896628597275E+02;-8.483339435922482E-01;-1.476896628597275E+02;
1.375500000000000E+08;9.069904892091968E-01;-1.499661841761792E+02;-8.479453394071492E-01;-1.499661841761792E+02;
1.379000000000000E+08;9.071482350355641E-01;-1.522391156498350E+02;-8.464348012946742E-01;-1.522391156498350E+02;
1.382500000000000E+08;9.068761998617746E-01;-1.545161215767041E+02;-8.490399123058200E-01;-1.545161215767041E+02;
1.386000000000000E+08;9.068752730328585E-01;-1.567644465837321E+02;-8.490487893033560E-01;-1.567644465837321E+02;
1.389500000000000E+08;9.067113278492701E-01;-1.590277965920735E+02;-8.506191689858356E-01;-1.590277965920735E+02;
1.393000000000000E+08;9.065211488899997E-01;-1.612982722261699E+02;-8.524411895804945E-01;-1.612982722261699E+02;
1.396500000000000E+08;9.063231570823668E-01;-1.635473558169756E+02;-8.543384677874677E-01;-1.635473558169756E+02;
1.400000000000000E+08;9.061795288911949E-01;-1.657864708058226E+02;-8.557150600868331E-01;-1.657864708058226E+02;
1.403500000000000E+08;9.059534532792595E-01;-1.680478544293745E+02;-8.578823048140551E-01;-1.680478544293745E+02;
1.407000000000000E+08;9.057449449497864E-01;-1.702792702959630E+02;-8.598816225240962E-01;-1.702792702959630E+02;
1.410500000000000E+08;9.054747143002689E-01;-1.725112760577082E+02;-8.624734601335884E-01;-1.725112760577082E+02;
1.414000000000000E+08;9.050056440334229E-01;-1.747440737894198E+02;-8.669742465052621E-01;-1.747440737894198E+02;
1.417500000000000E+08;9.046836883522757E-01;-1.769601297239108E+02;-8.700648007725065E-01;-1.769601297239108E+02;
1.421000000000000E+08;9.044159619068343E-01;-1.791718756668459E+02;-8.726356291676582E-01;-1.791718756668459E+02;
1.424500000000000E+08;9.038855267474928E-01;1.786096782998384E+02;-8.777313517728105E-01;1.786096782998384E+02;
1.428000000000000E+08;9.035465149135053E-01;1.764126975634800E+02;-8.809896976941745E-01;1.764126975634800E+02;
1.431500000000000E+08;9.028166725384090E-01;1.742373243903949E+02;-8.880085859357733E-01;1.742373243903949E+02;
1.435000000000000E+08;9.023835392432564E-01;1.720305454977293E+02;-8.921767087267052E-01;1.720305454977293E+02;
1.438500000000000E+08;9.017983323629249E-01;1.698672152926551E+02;-8.978114428255833E-01;1.698672152926551E+02;
1.442000000000000E+08;9.012175215497448E-01;1.676834769800800E+02;-9.034074654977430E-01;1.676834769800800E+02;
1.445500000000000E+08;9.007609211882714E-01;1.655198135997499E+02;-9.078092722444557E-01;1.655198135997499E+02;
1.449000000000000E+08;9.001806283286393E-01;1.633603753360587E+02;-9.134067442027314E-01;1.633603753360587E+02;
1.452500000000000E+08;8.997200548853794E-01;1.612029987342229E+02;-9.178519785681649E-01;1.612029987342229E+02;
1.456000000000000E+08;8.989841159859496E-01;1.590633844509877E+02;-9.249596336467723E-01;1.590633844509877E+02;
1.459500000000000E+08;8.984750506061028E-01;1.569180833621845E+02;-9.298795627425899E-01;1.569180833621845E+02;
1.463000000000000E+08;8.978443899220496E-01;1.547815683448510E+02;-9.359785328948136E-01;1.547815683448510E+02;
1.466500000000000E+08;8.970377775657629E-01;1.526522827250945E+02;-9.437853366014410E-01;1.526522827250945E+02;
1.470000000000000E+08;8.965615402944984E-01;1.505247174457064E+02;-9.483978991016109E-01;1.505247174457064E+02;
1.473500000000000E+08;8.956609807199938E-01;1.484001855171552E+02;-9.571269064020635E-01;1.484001855171552E+02;
1.477000000000000E+08;8.950963810447463E-01;1.462751307256728E+02;-9.626039751955140E-01;1.462751307256728E+02;
1.480500000000000E+08;8.942004703374673E-01;1.441898198803251E+02;-9.713021206969590E-01;1.441898198803251E+02;
1.484000000000000E+08;8.934108521456926E-01;1.420718569092788E+02;-9.789755302684546E-01;1.420718569092788E+02;
1.487500000000000E+08;8.925415052275159E-01;1.399723299370512E+02;-9.874315811297165E-01;1.399723299370512E+02;
1.491000000000000E+08;8.916230199571492E-01;1.378714083630963E+02;-9.963745483109797E-01;1.378714083630963E+02;
1.494500000000000E+08;8.909735676906311E-01;1.357654717546009E+02;-1.002703597744652E+00;1.357654717546009E+02;
1.498000000000000E+08;8.900386000271328E-01;1.336865557525794E+02;-1.011823161140706E+00;1.336865557525794E+02;
1.501500000000000E+08;8.886825093824323E-01;1.315463613588282E+02;-1.025067346413953E+00;1.315463613588282E+02;
1.505000000000000E+08;8.875239468486690E-01;1.293905632609039E+02;-1.036398402777245E+00;1.293905632609039E+02;
