# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
9.750000000000000E+07;3.873686169635225E-01;6.556843416977872E-01;2.608067364539996E+01;8.142727877872687E+01;3.873686169635225E-01;6.556843416977872E-01;
9.800000000000000E+07;4.237189752639676E-01;5.952508636124121E-01;3.395416243893644E+01;8.671773935038779E+01;4.237189752639676E-01;5.952508636124121E-01;
9.850000000000000E+07;4.466352842824358E-01;5.296048786154525E-01;4.431916303040718E+01;9.026937834851972E+01;4.466352842824358E-01;5.296048786154525E-01;
9.900000000000000E+07;4.578795424976984E-01;4.610001272744285E-01;5.705048227445499E+01;9.103195658891580E+01;4.578795424976984E-01;4.610001272744285E-01;
9.950000000000000E+07;4.523572454243856E-01;3.937073267370879E-01;7.038272820193961E+01;8.654467115598268E+01;4.523572454243856E-01;3.937073267370879E-01;
1.000000000000000E+08;4.307007146930756E-01;3.309426158926302E-01;8.128848443716286E+01;7.632005800391804E+01;4.307007146930756E-01;3.309426158926302E-01;
1.005000000000000E+08;3.921056801005890E-01;2.775843270235936E-01;8.611954505102987E+01;6.215661352782526E+01;3.921056801005890E-01;2.775843270235936E-01;
1.010000000000000E+08;3.354815414660276E-01;2.399496036281353E-01;8.312718722259137E+01;4.807062226181379E+01;3.354815414660276E-01;2.399496036281353E-01;
1.015000000000000E+08;2.632205864390323E-01;2.312038538676468E-01;7.355869413131340E+01;3.877313309277140E+01;2.632205864390323E-01;2.312038538676468E-01;
1.020000000000000E+08;1.940592915731828E-01;2.653796967193708E-01;6.194136985622417E+01;3.685999040895103E+01;1.940592915731828E-01;2.653796967193708E-01;
1.025000000000000E+08;1.554131621366273E-01;3.356194887233004E-01;5.225426217596288E+01;4.063350463534766E+01;1.554131621366273E-01;3.356194887233004E-01;
1.030000000000000E+08;1.621918355805178E-01;4.162979393032976E-01;4.572472606280172E+01;4.756459520531065E+01;1.621918355805178E-01;4.162979393032976E-01;
1.035000000000000E+08;2.071081133974356E-01;4.813199424783864E-01;4.215960666019318E+01;5.594489907897040E+01;2.071081133974356E-01;4.813199424783864E-01;
1.040000000000000E+08;2.709135794443615E-01;5.194944482142219E-01;4.097188370226147E+01;6.482000925335873E+01;2.709135794443615E-01;5.194944482142219E-01;
1.045000000000000E+08;3.374064486539652E-01;5.342876629188250E-01;4.145610445234203E+01;7.374636865728105E+01;3.374064486539652E-01;5.342876629188250E-01;
1.050000000000000E+08;4.003902567373093E-01;5.342818938172652E-01;4.296433830974470E+01;8.283581660853555E+01;4.003902567373093E-01;5.342818938172652E-01;
1.055000000000000E+08;4.617040993901860E-01;5.258120122372096E-01;4.506484683866617E+01;9.286015062093874E+01;4.617040993901860E-01;5.258120122372096E-01;
1.060000000000000E+08;5.229421201571843E-01;5.074212656049549E-01;4.835016855615776E+01;1.046098788215578E+02;5.229421201571843E-01;5.074212656049549E-01;
1.065000000000000E+08;5.807694614490755E-01;4.787163966522524E-01;5.353323553180727E+01;1.182238718077434E+02;5.807694614490755E-01;4.787163966522524E-01;
1.070000000000000E+08;6.345730387039745E-01;4.414985965399021E-01;6.125535094296408E+01;1.344155919001348E+02;6.345730387039745E-01;4.414985965399021E-01;
1.075000000000000E+08;6.821023088078954E-01;3.963678878208586E-01;7.313671969758597E+01;1.535319156194409E+02;6.821023088078954E-01;3.963678878208586E-01;
1.080000000000000E+08;7.218961825488338E-01;3.457455969803656E-01;9.125423807951066E+01;1.756107892311936E+02;7.218961825488338E-01;3.457455969803656E-01;
1.085000000000000E+08;7.537782879893811E-01;2.926568158111345E-01;1.183300887950923E+02;2.000755635630242E+02;7.537782879893811E-01;2.926568158111345E-01;
1.090000000000000E+08;7.805459421429811E-01;2.394114140528664E-01;1.580568913294346E+02;2.269777785976372E+02;7.805459421429811E-01;2.394114140528664E-01;
1.095000000000000E+08;8.035614017764597E-01;1.844727827754229E-01;2.205082821203483E+02;2.540306030373612E+02;8.035614017764597E-01;1.844727827754229E-01;
1.100000000000000E+08;8.224175034696041E-01;1.264710466679194E-01;3.236182312430786E+02;2.660841562808023E+02;8.224175034696041E-01;1.264710466679194E-01;
1.105000000000000E+08;8.351266903010667E-01;6.646554063074972E-02;4.717365110777702E+02;2.103281564427131E+02;8.351266903010667E-01;6.646554063074972E-02;
1.110000000000000E+08;8.418030731850253E-01;5.917697627066884E-03;5.812402395150307E+02;2.361290413597108E+01;8.418030731850253E-01;5.917697627066884E-03;
1.115000000000000E+08;8.428966721786957E-01;-5.414906263525825E-02;5.189350934694925E+02;-1.960957952890567E+02;8.428966721786957E-01;-5.414906263525825E-02;
1.120000000000000E+08;8.390046287373620E-01;-1.132372634293710E-01;3.655557083367991E+02;-2.922841249749229E+02;8.390046287373620E-01;-1.132372634293710E-01;
1.125000000000000E+08;8.309141130777350E-01;-1.708510567222531E-01;2.426367836524223E+02;-2.956917613461337E+02;8.309141130777350E-01;-1.708510567222531E-01;
1.130000000000000E+08;8.189371866487896E-01;-2.269926500651848E-01;1.647599216762096E+02;-2.692376355299156E+02;8.189371866487896E-01;-2.269926500651848E-01;
1.135000000000000E+08;8.036909934604578E-01;-2.819080701473052E-01;1.163503328753929E+02;-2.388861424950350E+02;8.036909934604578E-01;-2.819080701473052E-01;
1.140000000000000E+08;7.849591781436543E-01;-3.358464398144460E-01;8.521570701565756E+01;-2.111771775060380E+02;7.849591781436543E-01;-3.358464398144460E-01;
1.145000000000000E+08;7.625485653384623E-01;-3.887228176637491E-01;6.444070663089150E+01;-1.873465788926497E+02;7.625485653384623E-01;-3.887228176637491E-01;
1.150000000000000E+08;7.362147929495440E-01;-4.403132131840902E-01;5.012405978913063E+01;-1.671281986421454E+02;7.362147929495440E-01;-4.403132131840902E-01;
1.155000000000000E+08;7.059597561201535E-01;-4.901312245415465E-01;4.000636380874661E+01;-1.500302432347987E+02;7.059597561201535E-01;-4.901312245415465E-01;
1.160000000000000E+08;6.715594806533792E-01;-5.372874272015549E-01;3.282429178056426E+01;-1.354901360194433E+02;6.715594806533792E-01;-5.372874272015549E-01;
1.165000000000000E+08;6.335035903837092E-01;-5.812737336741109E-01;2.761485873427459E+01;-1.230993743493827E+02;6.335035903837092E-01;-5.812737336741109E-01;
1.170000000000000E+08;5.926656096747221E-01;-6.214289097057547E-01;2.377973830398145E+01;-1.125582897530611E+02;5.926656096747221E-01;-6.214289097057547E-01;
1.175000000000000E+08;5.500388283091479E-01;-6.580919998316117E-01;2.079869014431920E+01;-1.035468269572045E+02;5.500388283091479E-01;-6.580919998316117E-01;
1.180000000000000E+08;5.058644754423629E-01;-6.920413312999536E-01;1.833654989039458E+01;-9.570596448197308E+01;5.058644754423629E-01;-6.920413312999536E-01;
1.185000000000000E+08;4.595375326213489E-01;-7.229580367504260E-01;1.633329565624103E+01;-8.873176602145659E+01;4.595375326213489E-01;-7.229580367504260E-01;
1.190000000000000E+08;4.114246182848552E-01;-7.503362160219618E-01;1.471947789120445E+01;-8.250662472883685E+01;4.114246182848552E-01;-7.503362160219618E-01;
1.195000000000000E+08;3.624426208468920E-01;-7.740377804126436E-01;1.339981785419232E+01;-7.697166701389546E+01;3.624426208468920E-01;-7.740377804126436E-01;
1.200000000000000E+08;3.129586705594551E-01;-7.948935573211117E-01;1.223868184154388E+01;-7.200895359859570E+01;3.129586705594551E-01;-7.948935573211117E-01;
1.205000000000000E+08;2.626091443048998E-01;-8.131734338962049E-01;1.119444939451342E+01;-6.748347930435921E+01;2.626091443048998E-01;-8.131734338962049E-01;
1.210000000000000E+08;2.111867390915816E-01;-8.287393047054754E-01;1.025913309819496E+01;-6.330916902745978E+01;2.111867390915816E-01;-8.287393047054754E-01;
1.215000000000000E+08;1.587152386978858E-01;-8.411570590043889E-01;9.441930479731422E+00;-5.943290752882031E+01;1.587152386978858E-01;-8.411570590043889E-01;
1.220000000000000E+08;1.054193785690443E-01;-8.505561902347083E-01;8.710290143787768E+00;-5.582101771039603E+01;1.054193785690443E-01;-8.505561902347083E-01;
1.225000000000000E+08;5.145547524535884E-02;-8.566604716745232E-01;8.064536748996550E+00;-5.243991414301260E+01;5.145547524535884E-02;-8.566604716745232E-01;
1.230000000000000E+08;-2.998742748790436E-03;-8.595044784466690E-01;7.486528049888739E+00;-4.926220363329465E+01;-2.998742748790436E-03;-8.595044784466690E-01;
1.235000000000000E+08;-5.792131286258438E-02;-8.585791786410849E-01;6.989148526163501E+00;-4.625078986323800E+01;-5.792131286258438E-02;-8.585791786410849E-01;
1.240000000000000E+08;-1.126753820933747E-01;-8.541044451307902E-01;6.551575468758883E+00;-4.340974264762060E+01;-1.126753820933747E-01;-8.541044451307902E-01;
1.245000000000000E+08;-1.671179789498694E-01;-8.464186972471743E-01;6.149531522536797E+00;-4.072083043833062E+01;-1.671179789498694E-01;-8.464186972471743E-01;
1.250000000000000E+08;-2.211910328673743E-01;-8.350527070291390E-01;5.797293232018670E+00;-3.815429323035006E+01;-2.211910328673743E-01;-8.350527070291390E-01;
1.255000000000000E+08;-2.754351502249139E-01;-8.200183679211706E-01;5.473842899204777E+00;-3.566592163349078E+01;-2.754351502249139E-01;-8.200183679211706E-01;
1.260000000000000E+08;-3.289730095728845E-01;-8.007850521011207E-01;5.203068827097516E+00;-3.326312274848699E+01;-3.289730095728845E-01;-8.007850521011207E-01;
