# Version 1.00
#
freq[Hz];re:Smith_S11;im:Smith_S11;re:Magnitude_Z<-S11[Ohm];im:Magnitude_Z<-S11[Ohm];re:Phase_S11;im:Phase_S11;
1.135000000000000E+08;8.224565615613555E-01;6.387936114581202E-02;4.486860712791795E+02;1.794250912665386E+02;8.224565615613555E-01;6.387936114581202E-02;
1.140000000000000E+08;8.317539698210770E-01;1.085233164162199E-02;5.419049816967353E+02;3.817949912321838E+01;8.317539698210770E-01;1.085233164162199E-02;
1.145000000000000E+08;8.373145491539984E-01;-4.281496312043361E-02;5.248668118655474E+02;-1.512913491722335E+02;8.373145491539984E-01;-4.281496312043361E-02;
1.150000000000000E+08;8.389150864197804E-01;-9.730770815439908E-02;4.048219197948516E+02;-2.747475083169772E+02;8.389150864197804E-01;-9.730770815439908E-02;
1.155000000000000E+08;8.363349257598814E-01;-1.529266877628919E-01;2.762026072724855E+02;-3.047998145078440E+02;8.363349257598814E-01;-1.529266877628919E-01;
1.160000000000000E+08;8.286025428248172E-01;-2.086768114084591E-01;1.850386328924048E+02;-2.861600940768921E+02;8.286025428248172E-01;-2.086768114084591E-01;
1.165000000000000E+08;8.154820475157412E-01;-2.636396644868835E-01;1.281874039801407E+02;-2.545945625812247E+02;8.154820475157412E-01;-2.636396644868835E-01;
1.170000000000000E+08;7.979882489921858E-01;-3.164687044712518E-01;9.331019284245562E+01;-2.245076874989458E+02;7.979882489921858E-01;-3.164687044712518E-01;
1.175000000000000E+08;7.768792719863359E-01;-3.672255999931376E-01;7.084258470643699E+01;-1.988900406905503E+02;7.768792719863359E-01;-3.672255999931376E-01;
1.180000000000000E+08;7.527645978567175E-01;-4.157737637339258E-01;5.565924024560506E+01;-1.776862844453115E+02;7.527645978567175E-01;-4.157737637339258E-01;
1.185000000000000E+08;7.253778361985328E-01;-4.625528698039608E-01;4.490265076598698E+01;-1.598468705371690E+02;7.253778361985328E-01;-4.625528698039608E-01;
1.190000000000000E+08;6.951505150140200E-01;-5.064293258630121E-01;3.724845677037518E+01;-1.449409604442709E+02;6.951505150140200E-01;-5.064293258630121E-01;
1.195000000000000E+08;6.628571370641467E-01;-5.473901557720130E-01;3.157314504442510E+01;-1.324433689144316E+02;6.628571370641467E-01;-5.473901557720130E-01;
1.200000000000000E+08;6.293338363533464E-01;-5.865146465262923E-01;2.699868721365990E+01;-1.218370119619522E+02;6.293338363533464E-01;-5.865146465262923E-01;
1.205000000000000E+08;5.939400756603984E-01;-6.242186677954802E-01;2.322548515297515E+01;-1.125664269016613E+02;5.939400756603984E-01;-6.242186677954802E-01;
1.210000000000000E+08;5.560571123248981E-01;-6.600851711517728E-01;2.015557628586025E+01;-1.043121916479359E+02;5.560571123248981E-01;-6.600851711517728E-01;
1.215000000000000E+08;5.159210179740423E-01;-6.938189237906511E-01;1.763551430398584E+01;-9.694037850604778E+01;5.159210179740423E-01;-6.938189237906511E-01;
1.220000000000000E+08;4.736989437501904E-01;-7.251565636255050E-01;1.555451659921411E+01;-9.032337560928927E+01;4.736989437501904E-01;-7.251565636255050E-01;
1.225000000000000E+08;4.293808812138590E-01;-7.541676328296153E-01;1.380088001295743E+01;-8.432342532471603E+01;4.293808812138590E-01;-7.541676328296153E-01;
1.230000000000000E+08;3.829260975507414E-01;-7.802811747105018E-01;1.235469982793132E+01;-7.884663123386547E+01;3.829260975507414E-01;-7.802811747105018E-01;
1.235000000000000E+08;3.347513989505779E-01;-8.032734716322519E-01;1.115519142453019E+01;-7.384358696346629E+01;3.347513989505779E-01;-8.032734716322519E-01;
1.240000000000000E+08;2.854076919278076E-01;-8.228846911488464E-01;1.016193881231086E+01;-6.927913703974937E+01;2.854076919278076E-01;-8.228846911488464E-01;
1.245000000000000E+08;2.351760265312340E-01;-8.395811409259493E-01;9.295473693216833E+00;-6.509126698697641E+01;2.351760265312340E-01;-8.395811409259493E-01;
1.250000000000000E+08;1.840893283292768E-01;-8.535477291460044E-01;8.519516593513856E+00;-6.121895721358288E+01;1.840893283292768E-01;-8.535477291460044E-01;
1.255000000000000E+08;1.316562753048401E-01;-8.646798144707469E-01;7.824355550827395E+00;-5.758037008574312E+01;1.316562753048401E-01;-8.646798144707469E-01;
1.260000000000000E+08;7.796786919969263E-02;-8.720558411428467E-01;7.246866074819605E+00;-5.414395255872147E+01;7.796786919969263E-02;-8.720558411428467E-01;
1.265000000000000E+08;2.360835708652928E-02;-8.758844412451358E-01;6.749990548374529E+00;-5.090829496841035E+01;2.360835708652928E-02;-8.758844412451358E-01;
1.270000000000000E+08;-3.115719253026497E-02;-8.759739505696535E-01;6.328441582248941E+00;-4.785133426762800E+01;-3.115719253026497E-02;-8.759739505696535E-01;
1.275000000000000E+08;-8.554419929049810E-02;-8.722636436364469E-01;5.977525261716634E+00;-4.497943075781640E+01;-8.554419929049810E-02;-8.722636436364469E-01;
1.280000000000000E+08;-1.393734201438658E-01;-8.652587687089558E-01;5.664873658699118E+00;-4.227281345231309E+01;-1.393734201438658E-01;-8.652587687089558E-01;
1.285000000000000E+08;-1.926670402195368E-01;-8.549380926589412E-01;5.385973121282380E+00;-3.970226108675934E+01;-1.926670402195368E-01;-8.549380926589412E-01;
1.290000000000000E+08;-2.453253867033685E-01;-8.412686645564655E-01;5.137823156445097E+00;-3.724787380763644E+01;-2.453253867033685E-01;-8.412686645564655E-01;
1.295000000000000E+08;-2.969183111416977E-01;-8.240502435878470E-01;4.929589163731663E+00;-3.490176747578355E+01;-2.969183111416977E-01;-8.240502435878470E-01;
1.300000000000000E+08;-3.472311004066890E-01;-8.036577518928051E-01;4.745520451749064E+00;-3.265710083383092E+01;-3.472311004066890E-01;-8.036577518928051E-01;
1.305000000000000E+08;-3.961921871574900E-01;-7.801374720516094E-01;4.582101068622263E+00;-3.049833879505675E+01;-3.961921871574900E-01;-7.801374720516094E-01;
1.310000000000000E+08;-4.432387297381333E-01;-7.536725981464982E-01;4.442107883294524E+00;-2.843017170445492E+01;-4.432387297381333E-01;-7.536725981464982E-01;
1.315000000000000E+08;-4.884262771527977E-01;-7.245064230293976E-01;4.315737082528623E+00;-2.643872994713882E+01;-4.884262771527977E-01;-7.245064230293976E-01;
1.320000000000000E+08;-5.319852966814380E-01;-6.922794707736279E-01;4.205970392190673E+00;-2.449480460234457E+01;-5.319852966814380E-01;-6.922794707736279E-01;
1.325000000000000E+08;-5.730581688540074E-01;-6.576197770750436E-01;4.113219072289968E+00;-2.262212788294861E+01;-5.730581688540074E-01;-6.576197770750436E-01;
1.330000000000000E+08;-6.116173602342554E-01;-6.201294098601542E-01;4.047185804202888E+00;-2.079665450643366E+01;-6.116173602342554E-01;-6.201294098601542E-01;
1.335000000000000E+08;-6.474241664728744E-01;-5.806421352784616E-01;3.993519258966651E+00;-1.903026127196328E+01;-6.474241664728744E-01;-5.806421352784616E-01;
1.340000000000000E+08;-6.802285924059678E-01;-5.392477422936600E-01;3.958002532634433E+00;-1.731712647666247E+01;-6.802285924059678E-01;-5.392477422936600E-01;
1.345000000000000E+08;-7.102428848416977E-01;-4.963903871211489E-01;3.928183171223489E+00;-1.565241519691027E+01;-7.102428848416977E-01;-4.963903871211489E-01;
1.350000000000000E+08;-7.374266002223819E-01;-4.522971622810572E-01;3.903378930190303E+00;-1.403244621923311E+01;-7.374266002223819E-01;-4.522971622810572E-01;
1.355000000000000E+08;-7.621681959961869E-01;-4.067610166873690E-01;3.877545982429571E+00;-1.243654574530805E+01;-7.621681959961869E-01;-4.067610166873690E-01;
1.360000000000000E+08;-7.839210202679072E-01;-3.604577273914995E-01;3.857406540961329E+00;-1.088238668886784E+01;-7.839210202679072E-01;-3.604577273914995E-01;
1.365000000000000E+08;-8.032773845363848E-01;-3.134644185631213E-01;3.828062665628027E+00;-9.356953350911333E+00;-8.032773845363848E-01;-3.134644185631213E-01;
1.370000000000000E+08;-8.200692442263069E-01;-2.649747358466382E-01;3.802618869086904E+00;-7.832852935633159E+00;-8.200692442263069E-01;-2.649747358466382E-01;
1.375000000000000E+08;-8.339480869610998E-01;-2.154304575556025E-01;3.785004003570933E+00;-6.318023996698317E+00;-8.339480869610998E-01;-2.154304575556025E-01;
