# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;4.277345411071156E-01;6.412659528993518E-01;-9.239825681008314E-03;-7.023234714502370E-04;4.277345411071156E-01;6.412659528993518E-01;-9.239825681008314E-03;-7.023234714502370E-04;
5.025025025025025E+07;4.328109425273200E-01;6.681161278854523E-01;-7.873226476752929E-03;2.896538183174874E-04;4.328109425273200E-01;6.681161278854523E-01;-7.873226476752929E-03;2.896538183174874E-04;
5.050050050050050E+07;4.385387190427821E-01;6.841154023730245E-01;-6.945264917178434E-03;7.602680288802007E-04;4.385387190427821E-01;6.841154023730245E-01;-6.945264917178434E-03;7.602680288802007E-04;
5.075075075075075E+07;4.413503324827222E-01;6.934091159002732E-01;-6.174526912791732E-03;8.936778153928172E-04;4.413503324827222E-01;6.934091159002732E-01;-6.174526912791732E-03;8.936778153928172E-04;
5.100100100100100E+07;4.401596772731597E-01;6.998076823465686E-01;-5.597997446276100E-03;9.587592363842849E-04;4.401596772731597E-01;6.998076823465686E-01;-5.597997446276100E-03;9.587592363842849E-04;
5.125125125125125E+07;4.355866783592433E-01;7.060734355089214E-01;-5.240139003863785E-03;9.571303449848572E-04;4.355866783592433E-01;7.060734355089214E-01;-5.240139003863785E-03;9.571303449848572E-04;
5.150150150150150E+07;4.288633074435020E-01;7.143234591836840E-01;-4.957747729513430E-03;1.015827895430187E-03;4.288633074435020E-01;7.143234591836840E-01;-4.957747729513430E-03;1.015827895430187E-03;
5.175175175175175E+07;4.225117621016777E-01;7.250410192434087E-01;-4.781849662108749E-03;1.096216368188542E-03;4.225117621016777E-01;7.250410192434087E-01;-4.781849662108749E-03;1.096216368188542E-03;
5.200200200200200E+07;4.178353144657938E-01;7.369076236576633E-01;-4.536182688740246E-03;1.177697815197745E-03;4.178353144657938E-01;7.369076236576633E-01;-4.536182688740246E-03;1.177697815197745E-03;
5.225225225225225E+07;4.150887202790789E-01;7.492040107278144E-01;-4.276809075719761E-03;1.282207232769968E-03;4.150887202790789E-01;7.492040107278144E-01;-4.276809075719761E-03;1.282207232769968E-03;
5.250250250250250E+07;4.140974306457699E-01;7.603903826564761E-01;-3.996680352327140E-03;1.294060765370762E-03;4.140974306457699E-01;7.603903826564761E-01;-3.996680352327140E-03;1.294060765370762E-03;
5.275275275275275E+07;4.145153346000628E-01;7.702780248800849E-01;-3.814821609174778E-03;1.392981512893683E-03;4.145153346000628E-01;7.702780248800849E-01;-3.814821609174778E-03;1.392981512893683E-03;
5.300300300300300E+07;4.152975231680119E-01;7.790553982197612E-01;-3.577041550259089E-03;1.374218389352978E-03;4.152975231680119E-01;7.790553982197612E-01;-3.577041550259089E-03;1.374218389352978E-03;
5.325325325325325E+07;4.167020841401240E-01;7.863791854880404E-01;-3.422827171202440E-03;1.408111943649080E-03;4.167020841401240E-01;7.863791854880404E-01;-3.422827171202440E-03;1.408111943649080E-03;
5.350350350350350E+07;4.180832390946568E-01;7.924386183188952E-01;-3.229001634004646E-03;1.359155386143413E-03;4.180832390946568E-01;7.924386183188952E-01;-3.229001634004646E-03;1.359155386143413E-03;
5.375375375375375E+07;4.186378852598083E-01;7.979338956572862E-01;-3.069867350363354E-03;1.335378541754295E-03;4.186378852598083E-01;7.979338956572862E-01;-3.069867350363354E-03;1.335378541754295E-03;
5.400400400400400E+07;4.197463957265788E-01;8.026028325218685E-01;-2.908059871308172E-03;1.280768423800752E-03;4.197463957265788E-01;8.026028325218685E-01;-2.908059871308172E-03;1.280768423800752E-03;
5.425425425425425E+07;4.201870447335319E-01;8.063905076150498E-01;-2.786810860611650E-03;1.252070154385577E-03;4.201870447335319E-01;8.063905076150498E-01;-2.786810860611650E-03;1.252070154385577E-03;
5.450450450450450E+07;4.202209376296712E-01;8.105115981188320E-01;-2.672672280475589E-03;1.196195377888527E-03;4.202209376296712E-01;8.105115981188320E-01;-2.672672280475589E-03;1.196195377888527E-03;
5.475475475475475E+07;4.203754115863111E-01;8.137571113302083E-01;-2.534079460637038E-03;1.144962093525808E-03;4.203754115863111E-01;8.137571113302083E-01;-2.534079460637038E-03;1.144962093525808E-03;
5.500500500500500E+07;4.204320513226319E-01;8.163964693546387E-01;-2.472549251391897E-03;1.065528105077633E-03;4.204320513226319E-01;8.163964693546387E-01;-2.472549251391897E-03;1.065528105077633E-03;
5.525525525525525E+07;4.200619989329523E-01;8.190451820340452E-01;-2.360368542334003E-03;1.082637461851285E-03;4.200619989329523E-01;8.190451820340452E-01;-2.360368542334003E-03;1.082637461851285E-03;
5.550550550550550E+07;4.195880722512255E-01;8.210723003981873E-01;-2.343798335339983E-03;1.050481638509744E-03;4.195880722512255E-01;8.210723003981873E-01;-2.343798335339983E-03;1.050481638509744E-03;
5.575575575575575E+07;4.190117181370998E-01;8.230921820328911E-01;-2.228147381157594E-03;9.813925935219974E-04;4.190117181370998E-01;8.230921820328911E-01;-2.228147381157594E-03;9.813925935219974E-04;
5.600600600600600E+07;4.181120462207533E-01;8.246276763536563E-01;-2.129068446828750E-03;9.321309572222867E-04;4.181120462207533E-01;8.246276763536563E-01;-2.129068446828750E-03;9.321309572222867E-04;
5.625625625625625E+07;4.172176483037783E-01;8.261003760279186E-01;-2.156675828584094E-03;8.918181364022211E-04;4.172176483037783E-01;8.261003760279186E-01;-2.156675828584094E-03;8.918181364022211E-04;
5.650650650650650E+07;4.160258768898996E-01;8.273323433024993E-01;-2.144160110378681E-03;8.284191771025148E-04;4.160258768898996E-01;8.273323433024993E-01;-2.144160110378681E-03;8.284191771025148E-04;
5.675675675675675E+07;4.148317030777811E-01;8.286024562895126E-01;-2.025068896639862E-03;7.742811661031931E-04;4.148317030777811E-01;8.286024562895126E-01;-2.025068896639862E-03;7.742811661031931E-04;
5.700700700700700E+07;4.134638210914990E-01;8.295679669599221E-01;-2.001165066016587E-03;7.305386633460916E-04;4.134638210914990E-01;8.295679669599221E-01;-2.001165066016587E-03;7.305386633460916E-04;
5.725725725725726E+07;4.118722818413783E-01;8.304086364336775E-01;-1.955514774323349E-03;6.860170145810951E-04;4.118722818413783E-01;8.304086364336775E-01;-1.955514774323349E-03;6.860170145810951E-04;
5.750750750750751E+07;4.102402962618226E-01;8.312279364773028E-01;-1.942424934717643E-03;6.194033410588416E-04;4.102402962618226E-01;8.312279364773028E-01;-1.942424934717643E-03;6.194033410588416E-04;
5.775775775775776E+07;4.085725020926342E-01;8.320273217119166E-01;-1.933024086383183E-03;5.979361616848511E-04;4.085725020926342E-01;8.320273217119166E-01;-1.933024086383183E-03;5.979361616848511E-04;
5.800800800800801E+07;4.068533544436455E-01;8.321890630018800E-01;-1.903486500394801E-03;5.602527352763725E-04;4.068533544436455E-01;8.321890630018800E-01;-1.903486500394801E-03;5.602527352763725E-04;
5.825825825825826E+07;4.050892193838930E-01;8.325497061729955E-01;-1.844875227921361E-03;5.480154004752636E-04;4.050892193838930E-01;8.325497061729955E-01;-1.844875227921361E-03;5.480154004752636E-04;
5.850850850850851E+07;4.033370450544694E-01;8.326851202931375E-01;-1.819529829585234E-03;4.932847576755809E-04;4.033370450544694E-01;8.326851202931375E-01;-1.819529829585234E-03;4.932847576755809E-04;
5.875875875875876E+07;4.016865044510478E-01;8.326634965664236E-01;-1.772500622404059E-03;4.475849314884251E-04;4.016865044510478E-01;8.326634965664236E-01;-1.772500622404059E-03;4.475849314884251E-04;
