# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.829456936700416E-01;6.272150571051788E-01;-1.103452701139479E-03;-6.978144693936674E-03;5.829456936700416E-01;6.272150571051788E-01;-1.103452701139479E-03;-6.978144693936674E-03;
5.025025025025025E+07;5.639567652714834E-01;6.094769223880283E-01;-2.228326262798642E-03;-7.112995295523304E-03;5.639567652714834E-01;6.094769223880283E-01;-2.228326262798642E-03;-7.112995295523304E-03;
5.050050050050050E+07;5.370428846623976E-01;5.952981047174593E-01;-3.334709365084288E-03;-7.016653292140466E-03;5.370428846623976E-01;5.952981047174593E-01;-3.334709365084288E-03;-7.016653292140466E-03;
5.075075075075075E+07;5.034036190875062E-01;5.876035968850001E-01;-4.461235159581626E-03;-6.544256524511898E-03;5.034036190875062E-01;5.876035968850001E-01;-4.461235159581626E-03;-6.544256524511898E-03;
5.100100100100100E+07;4.661608945204184E-01;5.894565070630682E-01;-5.491468348237830E-03;-5.758917937306789E-03;4.661608945204184E-01;5.894565070630682E-01;-5.491468348237830E-03;-5.758917937306789E-03;
5.125125125125125E+07;4.301577079732737E-01;6.020181354143634E-01;-6.158014952057263E-03;-4.754263931950683E-03;4.301577079732737E-01;6.020181354143634E-01;-6.158014952057263E-03;-4.754263931950683E-03;
5.150150150150150E+07;3.993122061068065E-01;6.231167634952254E-01;-6.482444577459834E-03;-3.676370291570692E-03;3.993122061068065E-01;6.231167634952254E-01;-6.482444577459834E-03;-3.676370291570692E-03;
5.175175175175175E+07;3.761897454914658E-01;6.501464709801573E-01;-6.494801366202110E-03;-2.550750517454170E-03;3.761897454914658E-01;6.501464709801573E-01;-6.494801366202110E-03;-2.550750517454170E-03;
5.200200200200200E+07;3.615040572837399E-01;6.791169182627984E-01;-6.253669766110687E-03;-1.617789343131627E-03;3.615040572837399E-01;6.791169182627984E-01;-6.253669766110687E-03;-1.617789343131627E-03;
5.225225225225225E+07;3.547259275640210E-01;7.064058000741071E-01;-5.934183944978385E-03;-8.694658325277716E-04;3.547259275640210E-01;7.064058000741071E-01;-5.934183944978385E-03;-8.694658325277716E-04;
5.250250250250250E+07;3.534307345496083E-01;7.303127414651959E-01;-5.359893628418715E-03;-2.330713673736401E-04;3.534307345496083E-01;7.303127414651959E-01;-5.359893628418715E-03;-2.330713673736401E-04;
5.275275275275275E+07;3.545621836096073E-01;7.498099316042505E-01;-4.976807372278608E-03;1.234576699329897E-04;3.545621836096073E-01;7.498099316042505E-01;-4.976807372278608E-03;1.234576699329897E-04;
5.300300300300300E+07;3.573502039576775E-01;7.657650627276676E-01;-4.500858252996377E-03;3.862122923057844E-04;3.573502039576775E-01;7.657650627276676E-01;-4.500858252996377E-03;3.862122923057844E-04;
5.325325325325325E+07;3.609429586037188E-01;7.785206877767102E-01;-4.127238151162128E-03;4.726274884364390E-04;3.609429586037188E-01;7.785206877767102E-01;-4.127238151162128E-03;4.726274884364390E-04;
5.350350350350350E+07;3.644987003123742E-01;7.885401692268377E-01;-3.733416071430209E-03;6.120361455786031E-04;3.644987003123742E-01;7.885401692268377E-01;-3.733416071430209E-03;6.120361455786031E-04;
5.375375375375375E+07;3.673812752274599E-01;7.966474481271455E-01;-3.446354714095742E-03;5.894386701858008E-04;3.673812752274599E-01;7.966474481271455E-01;-3.446354714095742E-03;5.894386701858008E-04;
5.400400400400400E+07;3.695332618149078E-01;8.031598645380037E-01;-3.126867762647307E-03;6.353688135522841E-04;3.695332618149078E-01;8.031598645380037E-01;-3.126867762647307E-03;6.353688135522841E-04;
5.425425425425425E+07;3.708001929297149E-01;8.089906788959482E-01;-2.931101792112647E-03;6.526943550542375E-04;3.708001929297149E-01;8.089906788959482E-01;-2.931101792112647E-03;6.526943550542375E-04;
5.450450450450450E+07;3.716996116877442E-01;8.139841191692065E-01;-2.694810535849683E-03;6.219629532078191E-04;3.716996116877442E-01;8.139841191692065E-01;-2.694810535849683E-03;6.219629532078191E-04;
5.475475475475475E+07;3.719379620485608E-01;8.183368657957236E-01;-2.572929209662355E-03;6.466522055936365E-04;3.719379620485608E-01;8.183368657957236E-01;-2.572929209662355E-03;6.466522055936365E-04;
