# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-1.365112839694669E-03;-6.994421585292660E-03;5.766145805196981E-01;6.309994287531291E-01;-1.365112839694669E-03;-6.994421585292660E-03;5.766145805196981E-01;6.309994287531291E-01;
5.025025025025025E+07;-2.445795735217855E-03;-7.036387662616379E-03;5.573221916086321E-01;6.142955228218719E-01;-2.445795735217855E-03;-7.036387662616379E-03;5.573221916086321E-01;6.142955228218719E-01;
5.050050050050050E+07;-3.529022206864505E-03;-6.860103600032301E-03;5.303911007871990E-01;6.012405685740001E-01;-3.529022206864505E-03;-6.860103600032301E-03;5.303911007871990E-01;6.012405685740001E-01;
5.075075075075075E+07;-4.607439250070389E-03;-6.314584060611776E-03;4.976149123127050E-01;5.950787720476802E-01;-4.607439250070389E-03;-6.314584060611776E-03;4.976149123127050E-01;5.950787720476802E-01;
5.100100100100100E+07;-5.491099835928220E-03;-5.471601955385035E-03;4.623367354843247E-01;5.986536132069433E-01;-5.491099835928220E-03;-5.471601955385035E-03;4.623367354843247E-01;5.986536132069433E-01;
5.125125125125125E+07;-6.084645798901491E-03;-4.459458563103893E-03;4.286632328995040E-01;6.117168735765576E-01;-6.084645798901491E-03;-4.459458563103893E-03;4.286632328995040E-01;6.117168735765576E-01;
5.150150150150150E+07;-6.373590118016730E-03;-3.398835372621437E-03;3.999571752892579E-01;6.326370828534867E-01;-6.373590118016730E-03;-3.398835372621437E-03;3.999571752892579E-01;6.326370828534867E-01;
5.175175175175175E+07;-6.352660110417304E-03;-2.389655177062060E-03;3.784499147743425E-01;6.582169295424456E-01;-6.352660110417304E-03;-2.389655177062060E-03;3.784499147743425E-01;6.582169295424456E-01;
5.200200200200200E+07;-6.020938492087990E-03;-1.483793285292103E-03;3.650173842671470E-01;6.857955567604095E-01;-6.020938492087990E-03;-1.483793285292103E-03;3.650173842671470E-01;6.857955567604095E-01;
5.225225225225225E+07;-5.699143804245886E-03;-8.056448190284056E-04;3.575094314926721E-01;7.105188882791639E-01;-5.699143804245886E-03;-8.056448190284056E-04;3.575094314926721E-01;7.105188882791639E-01;
5.250250250250250E+07;-5.256277233438164E-03;-2.771637315922294E-04;3.549517095282155E-01;7.328150183185397E-01;-5.256277233438164E-03;-2.771637315922294E-04;3.549517095282155E-01;7.328150183185397E-01;
5.275275275275275E+07;-4.800487244646630E-03;5.118472754916520E-05;3.553716398599802E-01;7.512571889975802E-01;-4.800487244646630E-03;5.118472754916520E-05;3.553716398599802E-01;7.512571889975802E-01;
5.300300300300300E+07;-4.382781529535616E-03;3.134493554618856E-04;3.571030772485433E-01;7.662886442795643E-01;-4.382781529535616E-03;3.134493554618856E-04;3.571030772485433E-01;7.662886442795643E-01;
5.325325325325325E+07;-3.995659975290806E-03;4.722507715874756E-04;3.595001212253138E-01;7.787019265377021E-01;-3.995659975290806E-03;4.722507715874756E-04;3.595001212253138E-01;7.787019265377021E-01;
5.350350350350350E+07;-3.664577938639759E-03;5.620960112675595E-04;3.617049579708675E-01;7.885203273902507E-01;-3.664577938639759E-03;5.620960112675595E-04;3.617049579708675E-01;7.885203273902507E-01;
5.375375375375375E+07;-3.356287940318982E-03;5.779966898572819E-04;3.637639533084104E-01;7.966163288438451E-01;-3.356287940318982E-03;5.779966898572819E-04;3.637639533084104E-01;7.966163288438451E-01;
5.400400400400400E+07;-3.117824515564950E-03;6.034094871628839E-04;3.650929802070780E-01;8.030878454140250E-01;-3.117824515564950E-03;6.034094871628839E-04;3.650929802070780E-01;8.030878454140250E-01;
5.425425425425425E+07;-2.894194227429719E-03;6.169121673589148E-04;3.658476971528514E-01;8.087937235521866E-01;-2.894194227429719E-03;6.169121673589148E-04;3.658476971528514E-01;8.087937235521866E-01;
5.450450450450450E+07;-2.714379919171220E-03;5.997702882436553E-04;3.663440102008322E-01;8.137689461863813E-01;-2.714379919171220E-03;5.997702882436553E-04;3.663440102008322E-01;8.137689461863813E-01;
5.475475475475475E+07;-2.557141279225645E-03;5.942950521766723E-04;3.661874058430710E-01;8.182339120291801E-01;-2.557141279225645E-03;5.942950521766723E-04;3.661874058430710E-01;8.182339120291801E-01;
5.500500500500500E+07;-2.409026407780875E-03;5.472919036471094E-04;3.659914971099389E-01;8.219450837236412E-01;-2.409026407780875E-03;5.472919036471094E-04;3.659914971099389E-01;8.219450837236412E-01;
5.525525525525525E+07;-2.281693605902261E-03;5.433874258634649E-04;3.656205782335689E-01;8.256943959626893E-01;-2.281693605902261E-03;5.433874258634649E-04;3.656205782335689E-01;8.256943959626893E-01;
5.550550550550550E+07;-2.167835073829454E-03;5.143447186896529E-04;3.648431136187613E-01;8.289136480606227E-01;-2.167835073829454E-03;5.143447186896529E-04;3.648431136187613E-01;8.289136480606227E-01;
