# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-1.369332968462595E-03;-6.927754446243945E-03;5.842676310201380E-01;6.242790477145882E-01;-1.369332968462595E-03;-6.927754446243945E-03;5.842676310201380E-01;6.242790477145882E-01;
5.025025025025025E+07;-2.369670126560166E-03;-6.992666813396960E-03;5.665795014282743E-01;6.062018790649442E-01;-2.369670126560166E-03;-6.992666813396960E-03;5.665795014282743E-01;6.062018790649442E-01;
5.050050050050050E+07;-3.416169049823872E-03;-6.794407940957736E-03;5.407943297786219E-01;5.908429210407504E-01;-3.416169049823872E-03;-6.794407940957736E-03;5.407943297786219E-01;5.908429210407504E-01;
5.075075075075075E+07;-4.413721897753057E-03;-6.326758548205311E-03;5.090890776393739E-01;5.800247950686498E-01;-4.413721897753057E-03;-6.326758548205311E-03;5.090890776393739E-01;5.800247950686498E-01;
5.100100100100100E+07;-5.273862130257875E-03;-5.623783908852117E-03;4.722294337271484E-01;5.787237467099108E-01;-5.273862130257875E-03;-5.623783908852117E-03;4.722294337271484E-01;5.787237467099108E-01;
5.125125125125125E+07;-5.898657601037948E-03;-4.670840577002171E-03;4.345387631885160E-01;5.881188973269865E-01;-5.898657601037948E-03;-4.670840577002171E-03;4.345387631885160E-01;5.881188973269865E-01;
5.150150150150150E+07;-6.261560778863258E-03;-3.663814715982770E-03;4.003065843995926E-01;6.074033627062118E-01;-6.261560778863258E-03;-3.663814715982770E-03;4.003065843995926E-01;6.074033627062118E-01;
5.175175175175175E+07;-6.321267288831059E-03;-2.658472909610697E-03;3.733685008448919E-01;6.339883858151122E-01;-6.321267288831059E-03;-2.658472909610697E-03;3.733685008448919E-01;6.339883858151122E-01;
5.200200200200200E+07;-6.161103701641724E-03;-1.755396230085181E-03;3.551347841447017E-01;6.640181805576306E-01;-6.161103701641724E-03;-1.755396230085181E-03;3.551347841447017E-01;6.640181805576306E-01;
5.225225225225225E+07;-5.833797103806131E-03;-1.024630300837938E-03;3.452184253118283E-01;6.933665658612801E-01;-5.833797103806131E-03;-1.024630300837938E-03;3.452184253118283E-01;6.933665658612801E-01;
5.250250250250250E+07;-5.393639447076152E-03;-4.848554461908412E-04;3.418121744572601E-01;7.197508009043531E-01;-5.393639447076152E-03;-4.848554461908412E-04;3.418121744572601E-01;7.197508009043531E-01;
5.275275275275275E+07;-4.975793015576647E-03;-8.563946080592467E-05;3.422363724906675E-01;7.415388173237655E-01;-4.975793015576647E-03;-8.563946080592467E-05;3.422363724906675E-01;7.415388173237655E-01;
5.300300300300300E+07;-4.557700602248094E-03;2.108773732332308E-04;3.449890290656074E-01;7.593785418037432E-01;-4.557700602248094E-03;2.108773732332308E-04;3.449890290656074E-01;7.593785418037432E-01;
5.325325325325325E+07;-4.169491318994826E-03;3.899670922461580E-04;3.486089460975412E-01;7.735450511432647E-01;-4.169491318994826E-03;3.899670922461580E-04;3.486089460975412E-01;7.735450511432647E-01;
5.350350350350350E+07;-3.801833323873948E-03;4.924419814518651E-04;3.523608899876562E-01;7.848730038291419E-01;-3.801833323873948E-03;4.924419814518651E-04;3.523608899876562E-01;7.848730038291419E-01;
5.375375375375375E+07;-3.525671560999932E-03;5.385814214026540E-04;3.552547833427813E-01;7.936431721407697E-01;-3.525671560999932E-03;5.385814214026540E-04;3.552547833427813E-01;7.936431721407697E-01;
5.400400400400400E+07;-3.268100619941243E-03;5.854166083477446E-04;3.577851965095621E-01;8.008969402433733E-01;-3.268100619941243E-03;5.854166083477446E-04;3.577851965095621E-01;8.008969402433733E-01;
5.425425425425425E+07;-3.026741505874737E-03;5.900139260802963E-04;3.594868049220085E-01;8.071114598325310E-01;-3.026741505874737E-03;5.900139260802963E-04;3.594868049220085E-01;8.071114598325310E-01;
5.450450450450450E+07;-2.853726526150710E-03;5.915838046510258E-04;3.607008423624798E-01;8.122357635068390E-01;-2.853726526150710E-03;5.915838046510258E-04;3.607008423624798E-01;8.122357635068390E-01;
5.475475475475475E+07;-2.680680110521665E-03;5.868367405267923E-04;3.615123811662868E-01;8.169645250093409E-01;-2.680680110521665E-03;5.868367405267923E-04;3.615123811662868E-01;8.169645250093409E-01;
5.500500500500500E+07;-2.530105490669917E-03;5.565574641335992E-04;3.618021434558696E-01;8.209074580230435E-01;-2.530105490669917E-03;5.565574641335992E-04;3.618021434558696E-01;8.209074580230435E-01;
5.525525525525525E+07;-2.383616676607495E-03;5.452091548919249E-04;3.621065743183770E-01;8.247018311184169E-01;-2.383616676607495E-03;5.452091548919249E-04;3.621065743183770E-01;8.247018311184169E-01;
5.550550550550550E+07;-2.249701846996527E-03;5.277118021174104E-04;3.617852402638924E-01;8.278782942293715E-01;-2.249701846996527E-03;5.277118021174104E-04;3.617852402638924E-01;8.278782942293715E-01;
5.575575575575575E+07;-2.153226730127342E-03;4.962483044237220E-04;3.616635973772063E-01;8.306696774173781E-01;-2.153226730127342E-03;4.962483044237220E-04;3.616635973772063E-01;8.306696774173781E-01;
5.600600600600600E+07;-2.041657871917417E-03;4.605900464794893E-04;3.610383529478085E-01;8.328559929100752E-01;-2.041657871917417E-03;4.605900464794893E-04;3.610383529478085E-01;8.328559929100752E-01;
5.625625625625625E+07;-1.960464159502403E-03;4.546134858201947E-04;3.602399467787952E-01;8.348020639605119E-01;-1.960464159502403E-03;4.546134858201947E-04;3.602399467787952E-01;8.348020639605119E-01;
5.650650650650650E+07;-1.886835031174309E-03;3.876902828559309E-04;3.591047511171290E-01;8.364608490751099E-01;-1.886835031174309E-03;3.876902828559309E-04;3.591047511171290E-01;8.364608490751099E-01;
5.675675675675675E+07;-1.808480092812798E-03;3.556164799822071E-04;3.576713762650568E-01;8.378615465807951E-01;-1.808480092812798E-03;3.556164799822071E-04;3.576713762650568E-01;8.378615465807951E-01;
5.700700700700700E+07;-1.749821729485785E-03;3.193169186195555E-04;3.561582160623835E-01;8.390050805200572E-01;-1.749821729485785E-03;3.193169186195555E-04;3.561582160623835E-01;8.390050805200572E-01;
5.725725725725726E+07;-1.699920774372617E-03;2.838381357260805E-04;3.540027985616230E-01;8.399643554513767E-01;-1.699920774372617E-03;2.838381357260805E-04;3.540027985616230E-01;8.399643554513767E-01;
5.750750750750751E+07;-1.637852415664172E-03;2.530160388859206E-04;3.519373662839396E-01;8.408199932281759E-01;-1.637852415664172E-03;2.530160388859206E-04;3.519373662839396E-01;8.408199932281759E-01;
5.775775775775776E+07;-1.607870227065806E-03;2.232090332650256E-04;3.494512599682377E-01;8.415793311711803E-01;-1.607870227065806E-03;2.232090332650256E-04;3.494512599682377E-01;8.415793311711803E-01;
5.800800800800801E+07;-1.582408771113108E-03;1.744185485747763E-04;3.523182400737475E-01;8.394814774615202E-01;-1.582408771113108E-03;1.744185485747763E-04;3.523182400737475E-01;8.394814774615202E-01;
5.825825825825826E+07;-1.538469653480279E-03;1.523144941726192E-04;3.495273942270886E-01;8.400652564210905E-01;-1.538469653480279E-03;1.523144941726192E-04;3.495273942270886E-01;8.400652564210905E-01;
5.850850850850851E+07;-1.487579351182495E-03;1.080301951058509E-04;3.468006932358179E-01;8.405095689809987E-01;-1.487579351182495E-03;1.080301951058509E-04;3.468006932358179E-01;8.405095689809987E-01;
5.875875875875876E+07;-1.465562293024634E-03;7.542855749972379E-05;3.435192577775251E-01;8.407712123036390E-01;-1.465562293024634E-03;7.542855749972379E-05;3.435192577775251E-01;8.407712123036390E-01;
5.900900900900901E+07;-1.462611142647040E-03;6.477826874252297E-05;3.402096459801240E-01;8.410097053279488E-01;-1.462611142647040E-03;6.477826874252297E-05;3.402096459801240E-01;8.410097053279488E-01;
5.925925925925926E+07;-1.435909253790193E-03;1.906960226747577E-05;3.364402700617854E-01;8.415040199524101E-01;-1.435909253790193E-03;1.906960226747577E-05;3.364402700617854E-01;8.415040199524101E-01;
5.950950950950951E+07;-1.433277518780405E-03;1.126626038031162E-05;3.326393320006981E-01;8.419654389403243E-01;-1.433277518780405E-03;1.126626038031162E-05;3.326393320006981E-01;8.419654389403243E-01;
5.975975975975976E+07;-1.396258814702105E-03;-5.034575691382440E-05;3.285892712065037E-01;8.428044562197670E-01;-1.396258814702105E-03;-5.034575691382440E-05;3.285892712065037E-01;8.428044562197670E-01;
