# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-1.209026770754740E-03;-6.843060574069209E-03;5.776128390086964E-01;6.326221682964103E-01;-1.209026770754740E-03;-6.843060574069209E-03;5.776128390086964E-01;6.326221682964103E-01;
5.025025025025025E+07;-2.181400079844032E-03;-7.031377724352207E-03;5.583867711592061E-01;6.166100400612018E-01;-2.181400079844032E-03;-7.031377724352207E-03;5.583867711592061E-01;6.166100400612018E-01;
5.050050050050050E+07;-3.279392897956135E-03;-6.956400049170829E-03;5.318005931516736E-01;6.035245404545465E-01;-3.279392897956135E-03;-6.956400049170829E-03;5.318005931516736E-01;6.035245404545465E-01;
5.075075075075075E+07;-4.410131982812987E-03;-6.601851887459237E-03;4.990219963395505E-01;5.975461866625867E-01;-4.410131982812987E-03;-6.601851887459237E-03;4.990219963395505E-01;5.975461866625867E-01;
5.100100100100100E+07;-5.456824679967776E-03;-5.881379338282326E-03;4.631893712215856E-01;6.011989036914739E-01;-5.456824679967776E-03;-5.881379338282326E-03;4.631893712215856E-01;6.011989036914739E-01;
5.125125125125125E+07;-6.244000976321906E-03;-4.855287313481980E-03;4.290233756810651E-01;6.154540939190510E-01;-6.244000976321906E-03;-4.855287313481980E-03;4.290233756810651E-01;6.154540939190510E-01;
5.150150150150150E+07;-6.680122904303395E-03;-3.676660653067430E-03;4.003035677887944E-01;6.379428212591449E-01;-6.680122904303395E-03;-3.676660653067430E-03;4.003035677887944E-01;6.379428212591449E-01;
5.175175175175175E+07;-6.718024463611202E-03;-2.471647254994081E-03;3.795177145713243E-01;6.658510107212298E-01;-6.718024463611202E-03;-2.471647254994081E-03;3.795177145713243E-01;6.658510107212298E-01;
5.200200200200200E+07;-6.493269662165190E-03;-1.495753145499388E-03;3.670148211537088E-01;6.930747131022450E-01;-6.493269662165190E-03;-1.495753145499388E-03;3.670148211537088E-01;6.930747131022450E-01;
5.225225225225225E+07;-6.058382115875875E-03;-7.118363147922549E-04;3.613715731851693E-01;7.189920905887387E-01;-6.058382115875875E-03;-7.118363147922549E-04;3.613715731851693E-01;7.189920905887387E-01;
5.250250250250250E+07;-5.544700984543243E-03;-1.258515713757586E-04;3.604000234011669E-01;7.410174778154003E-01;-5.544700984543243E-03;-1.258515713757586E-04;3.604000234011669E-01;7.410174778154003E-01;
5.275275275275275E+07;-5.033272293797192E-03;2.686386029089425E-04;3.620779070269415E-01;7.590061335065494E-01;-5.033272293797192E-03;2.686386029089425E-04;3.620779070269415E-01;7.590061335065494E-01;
5.300300300300300E+07;-4.544809042822436E-03;5.158455280910867E-04;3.647453963183573E-01;7.735421290797022E-01;-4.544809042822436E-03;5.158455280910867E-04;3.647453963183573E-01;7.735421290797022E-01;
5.325325325325325E+07;-4.121305422572889E-03;6.415773286936791E-04;3.679145222544552E-01;7.848827198075186E-01;-4.121305422572889E-03;6.415773286936791E-04;3.679145222544552E-01;7.848827198075186E-01;
5.350350350350350E+07;-3.752034542612096E-03;7.258987525278962E-04;3.706838636920831E-01;7.940001801405929E-01;-3.752034542612096E-03;7.258987525278962E-04;3.706838636920831E-01;7.940001801405929E-01;
5.375375375375375E+07;-3.442066044520366E-03;7.618040371560152E-04;3.729528440018457E-01;8.014903488080044E-01;-3.442066044520366E-03;7.618040371560152E-04;3.729528440018457E-01;8.014903488080044E-01;
5.400400400400400E+07;-3.174305810378758E-03;7.666538978135930E-04;3.745095220707433E-01;8.074275091007541E-01;-3.174305810378758E-03;7.666538978135930E-04;3.745095220707433E-01;8.074275091007541E-01;
5.425425425425425E+07;-2.947261209261778E-03;7.372749095825765E-04;3.755738007146806E-01;8.126108708363271E-01;-2.947261209261778E-03;7.372749095825765E-04;3.755738007146806E-01;8.126108708363271E-01;
5.450450450450450E+07;-2.751813784845673E-03;7.252557147444032E-04;3.759797683590552E-01;8.172040237034405E-01;-2.751813784845673E-03;7.252557147444032E-04;3.759797683590552E-01;8.172040237034405E-01;
5.475475475475475E+07;-2.593238851380561E-03;6.988206503289611E-04;3.759799142321937E-01;8.212595448643036E-01;-2.593238851380561E-03;6.988206503289611E-04;3.759799142321937E-01;8.212595448643036E-01;
5.500500500500500E+07;-2.436434578670510E-03;6.748968106983739E-04;3.757764617388148E-01;8.247911734844172E-01;-2.436434578670510E-03;6.748968106983739E-04;3.757764617388148E-01;8.247911734844172E-01;
5.525525525525525E+07;-2.313105690458174E-03;6.378917592580354E-04;3.752759976070143E-01;8.279769491810277E-01;-2.313105690458174E-03;6.378917592580354E-04;3.752759976070143E-01;8.279769491810277E-01;
5.550550550550550E+07;-2.172795205030021E-03;6.147721554452972E-04;3.747441007243196E-01;8.307300126863307E-01;-2.172795205030021E-03;6.147721554452972E-04;3.747441007243196E-01;8.307300126863307E-01;
5.575575575575575E+07;-2.070929837908087E-03;5.646128572588349E-04;3.738433641148396E-01;8.331865713422849E-01;-2.070929837908087E-03;5.646128572588349E-04;3.738433641148396E-01;8.331865713422849E-01;
5.600600600600600E+07;-1.972772164178517E-03;5.280100023504097E-04;3.727157516139428E-01;8.354426573079614E-01;-1.972772164178517E-03;5.280100023504097E-04;3.727157516139428E-01;8.354426573079614E-01;
5.625625625625625E+07;-1.894934720749220E-03;4.988101369574261E-04;3.714477456414050E-01;8.372524065074923E-01;-1.894934720749220E-03;4.988101369574261E-04;3.714477456414050E-01;8.372524065074923E-01;
5.650650650650650E+07;-1.808535878682311E-03;4.384746414619449E-04;3.699413136243264E-01;8.388278031834073E-01;-1.808535878682311E-03;4.384746414619449E-04;3.699413136243264E-01;8.388278031834073E-01;
5.675675675675675E+07;-1.752559322412477E-03;4.168572371475312E-04;3.679829928731574E-01;8.402678604357520E-01;-1.752559322412477E-03;4.168572371475312E-04;3.679829928731574E-01;8.402678604357520E-01;
5.700700700700700E+07;-1.706154615596550E-03;3.723047017615346E-04;3.660656464514002E-01;8.414219261584708E-01;-1.706154615596550E-03;3.723047017615346E-04;3.660656464514002E-01;8.414219261584708E-01;
5.725725725725726E+07;-1.656430663901311E-03;3.244150548431763E-04;3.638394614967026E-01;8.423796818399848E-01;-1.656430663901311E-03;3.244150548431763E-04;3.638394614967026E-01;8.423796818399848E-01;
5.750750750750751E+07;-1.597575551750117E-03;3.084878940657731E-04;3.615041619210566E-01;8.434626962035193E-01;-1.597575551750117E-03;3.084878940657731E-04;3.615041619210566E-01;8.434626962035193E-01;
5.775775775775776E+07;-1.551232184637219E-03;2.651592999833412E-04;3.589143990530975E-01;8.444156836287512E-01;-1.551232184637219E-03;2.651592999833412E-04;3.589143990530975E-01;8.444156836287512E-01;
5.800800800800801E+07;-1.533417631050208E-03;2.245091595963860E-04;3.619985224035242E-01;8.421788242886837E-01;-1.533417631050208E-03;2.245091595963860E-04;3.619985224035242E-01;8.421788242886837E-01;
5.825825825825826E+07;-1.495432604787204E-03;1.868515718430217E-04;3.591052616376196E-01;8.429117201317257E-01;-1.495432604787204E-03;1.868515718430217E-04;3.591052616376196E-01;8.429117201317257E-01;
5.850850850850851E+07;-1.452658269061954E-03;1.600109213895125E-04;3.561608369992584E-01;8.435250202890241E-01;-1.452658269061954E-03;1.600109213895125E-04;3.561608369992584E-01;8.435250202890241E-01;
5.875875875875876E+07;-1.432464775673151E-03;1.173616709061112E-04;3.530574753248160E-01;8.438317065399168E-01;-1.432464775673151E-03;1.173616709061112E-04;3.530574753248160E-01;8.438317065399168E-01;
5.900900900900901E+07;-1.419790786155661E-03;8.772582549990474E-05;3.497499081913737E-01;8.443727606785879E-01;-1.419790786155661E-03;8.772582549990474E-05;3.497499081913737E-01;8.443727606785879E-01;
