# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:ZMag1_S12;im:ZMag1_S12;re:SMag1_S11;im:SMag1_S11;re:ZPh1_S12;im:ZPh1_S12;re:SPh1_S11;im:SPh1_S11;
5.000000000000000E+07;-9.246553027746643E-03;-8.435876592636122E-04;4.251478174984800E-01;6.414954582111523E-01;-9.246553027746643E-03;-8.435876592636122E-04;4.251478174984800E-01;6.414954582111523E-01;
5.025025025025025E+07;-8.027118547669710E-03;1.703773794082420E-04;4.291127831010037E-01;6.684574570939553E-01;-8.027118547669710E-03;1.703773794082420E-04;4.291127831010037E-01;6.684574570939553E-01;
5.050050050050050E+07;-7.002678641760155E-03;6.393941194162790E-04;4.340635318877963E-01;6.845697601658572E-01;-7.002678641760155E-03;6.393941194162790E-04;4.340635318877963E-01;6.845697601658572E-01;
5.075075075075075E+07;-6.246713987326000E-03;7.777048813209274E-04;4.362983823963814E-01;6.939656589140671E-01;-6.246713987326000E-03;7.777048813209274E-04;4.362983823963814E-01;6.939656589140671E-01;
5.100100100100100E+07;-5.717763825191615E-03;8.125745971964757E-04;4.345494206898612E-01;7.005212248346173E-01;-5.717763825191615E-03;8.125745971964757E-04;4.345494206898612E-01;7.005212248346173E-01;
5.125125125125125E+07;-5.366067562460665E-03;8.663981971568225E-04;4.292198423897165E-01;7.072115811138805E-01;-5.366067562460665E-03;8.663981971568225E-04;4.292198423897165E-01;7.072115811138805E-01;
5.150150150150150E+07;-5.107773980830782E-03;9.223915941082365E-04;4.220293280891756E-01;7.159497220347288E-01;-5.107773980830782E-03;9.223915941082365E-04;4.220293280891756E-01;7.159497220347288E-01;
5.175175175175175E+07;-4.860576862807810E-03;1.063311044114060E-03;4.153078085847126E-01;7.270278145759607E-01;-4.860576862807810E-03;1.063311044114060E-03;4.153078085847126E-01;7.270278145759607E-01;
5.200200200200200E+07;-4.633424265733605E-03;1.175346154298340E-03;4.103926704684245E-01;7.393157163071049E-01;-4.633424265733605E-03;1.175346154298340E-03;4.103926704684245E-01;7.393157163071049E-01;
5.225225225225225E+07;-4.372349344671653E-03;1.266036498584225E-03;4.075400737397692E-01;7.519397364746977E-01;-4.372349344671653E-03;1.266036498584225E-03;4.075400737397692E-01;7.519397364746977E-01;
5.250250250250250E+07;-4.104227201436546E-03;1.364418946366230E-03;4.066624987011009E-01;7.633279617623068E-01;-4.104227201436546E-03;1.364418946366230E-03;4.066624987011009E-01;7.633279617623068E-01;
5.275275275275275E+07;-3.855102656532489E-03;1.406666274799861E-03;4.069430042098098E-01;7.736179387904737E-01;-3.855102656532489E-03;1.406666274799861E-03;4.069430042098098E-01;7.736179387904737E-01;
5.300300300300300E+07;-3.628926795043857E-03;1.405305705257116E-03;4.078521961807945E-01;7.822251958575120E-01;-3.628926795043857E-03;1.405305705257116E-03;4.078521961807945E-01;7.822251958575120E-01;
5.325325325325325E+07;-3.432885356841279E-03;1.411795173592443E-03;4.090408811183913E-01;7.894979383012679E-01;-3.432885356841279E-03;1.411795173592443E-03;4.090408811183913E-01;7.894979383012679E-01;
5.350350350350350E+07;-3.227294941535779E-03;1.379840837679720E-03;4.100875906064959E-01;7.955289177409928E-01;-3.227294941535779E-03;1.379840837679720E-03;4.100875906064959E-01;7.955289177409928E-01;
5.375375375375375E+07;-3.056229323520003E-03;1.351645346899322E-03;4.108151080494630E-01;8.009787621377545E-01;-3.056229323520003E-03;1.351645346899322E-03;4.108151080494630E-01;8.009787621377545E-01;
5.400400400400400E+07;-2.928101824596717E-03;1.303440387384783E-03;4.114044533422935E-01;8.055512158766829E-01;-2.928101824596717E-03;1.303440387384783E-03;4.114044533422935E-01;8.055512158766829E-01;
5.425425425425425E+07;-2.793638925231798E-03;1.277141404130130E-03;4.118572448069537E-01;8.095204874611287E-01;-2.793638925231798E-03;1.277141404130130E-03;4.118572448069537E-01;8.095204874611287E-01;
5.450450450450450E+07;-2.671707485038689E-03;1.222214293491840E-03;4.121630111944559E-01;8.130439535645446E-01;-2.671707485038689E-03;1.222214293491840E-03;4.121630111944559E-01;8.130439535645446E-01;
5.475475475475475E+07;-2.555904679114412E-03;1.183204221833538E-03;4.121611590289045E-01;8.161079449399031E-01;-2.555904679114412E-03;1.183204221833538E-03;4.121611590289045E-01;8.161079449399031E-01;
5.500500500500500E+07;-2.473824166771684E-03;1.120287167878808E-03;4.119778682603265E-01;8.186491789377405E-01;-2.473824166771684E-03;1.120287167878808E-03;4.119778682603265E-01;8.186491789377405E-01;
5.525525525525525E+07;-2.407049412390558E-03;1.065745411897867E-03;4.113883904463616E-01;8.211926206553628E-01;-2.407049412390558E-03;1.065745411897867E-03;4.113883904463616E-01;8.211926206553628E-01;
5.550550550550550E+07;-2.305920942016702E-03;1.028749151929849E-03;4.109468180552107E-01;8.231808965438918E-01;-2.305920942016702E-03;1.028749151929849E-03;4.109468180552107E-01;8.231808965438918E-01;
5.575575575575575E+07;-2.252431120364638E-03;9.793161359884913E-04;4.100644060277647E-01;8.249964973855675E-01;-2.252431120364638E-03;9.793161359884913E-04;4.100644060277647E-01;8.249964973855675E-01;
5.600600600600600E+07;-2.175094457134676E-03;9.285911129146765E-04;4.093524500863328E-01;8.264909473233772E-01;-2.175094457134676E-03;9.285911129146765E-04;4.093524500863328E-01;8.264909473233772E-01;
5.625625625625625E+07;-2.134912667331731E-03;8.929082506871205E-04;4.080807719247587E-01;8.280642135432920E-01;-2.134912667331731E-03;8.929082506871205E-04;4.080807719247587E-01;8.280642135432920E-01;
5.650650650650650E+07;-2.089890636379963E-03;8.268323813205331E-04;4.068198216564538E-01;8.292220945034828E-01;-2.089890636379963E-03;8.268323813205331E-04;4.068198216564538E-01;8.292220945034828E-01;
5.675675675675675E+07;-2.049321442111197E-03;7.860865831479945E-04;4.056768223808095E-01;8.301855254318463E-01;-2.049321442111197E-03;7.860865831479945E-04;4.056768223808095E-01;8.301855254318463E-01;
5.700700700700700E+07;-2.015667076286158E-03;7.465214558977282E-04;4.041710376550261E-01;8.311292169485596E-01;-2.015667076286158E-03;7.465214558977282E-04;4.041710376550261E-01;8.311292169485596E-01;
5.725725725725726E+07;-1.954073021798091E-03;7.163618668943949E-04;4.026063303805290E-01;8.319212157094079E-01;-1.954073021798091E-03;7.163618668943949E-04;4.026063303805290E-01;8.319212157094079E-01;
5.750750750750751E+07;-1.913120972545705E-03;6.633525220195320E-04;4.008399547346640E-01;8.325437264522582E-01;-1.913120972545705E-03;6.633525220195320E-04;4.008399547346640E-01;8.325437264522582E-01;
5.775775775775776E+07;-1.900610945648321E-03;6.048740651576177E-04;3.992248286154446E-01;8.331103034690667E-01;-1.900610945648321E-03;6.048740651576177E-04;3.992248286154446E-01;8.331103034690667E-01;
5.800800800800801E+07;-1.883986135043539E-03;5.761561976677489E-04;4.033361923991656E-01;8.304022650675474E-01;-1.883986135043539E-03;5.761561976677489E-04;4.033361923991656E-01;8.304022650675474E-01;
5.825825825825826E+07;-1.856209345206339E-03;5.280658516117312E-04;4.014709772270326E-01;8.306655159981740E-01;-1.856209345206339E-03;5.280658516117312E-04;4.014709772270326E-01;8.306655159981740E-01;
5.850850850850851E+07;-1.820809410940438E-03;4.862435265358384E-04;3.997868113278296E-01;8.307007663419606E-01;-1.820809410940438E-03;4.862435265358384E-04;3.997868113278296E-01;8.307007663419606E-01;
