# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];re:SMag2_S11;im:SMag2_S11;re:ZPh2_S12;im:ZPh2_S12;re:SPh2_S11;im:SPh2_S11;re:ZMag2_S12;im:ZMag2_S12;
5.000000000000000E+07;5.830516953661423E-01;6.291815957776529E-01;-1.524228179415634E-03;-6.778976630858844E-03;5.830516953661423E-01;6.291815957776529E-01;-1.524228179415634E-03;-6.778976630858844E-03;
5.025025025025025E+07;5.636803025484060E-01;6.126513123220916E-01;-2.553575377642849E-03;-6.932973923388898E-03;5.636803025484060E-01;6.126513123220916E-01;-2.553575377642849E-03;-6.932973923388898E-03;
5.050050050050050E+07;5.367757474001530E-01;5.989571775860669E-01;-3.622736789077035E-03;-6.726075413311944E-03;5.367757474001530E-01;5.989571775860669E-01;-3.622736789077035E-03;-6.726075413311944E-03;
5.075075075075075E+07;5.033454801092402E-01;5.922347163614249E-01;-4.746560322660540E-03;-6.248623926442334E-03;5.033454801092402E-01;5.922347163614249E-01;-4.746560322660540E-03;-6.248623926442334E-03;
5.100100100100100E+07;4.665388067085148E-01;5.954613918551558E-01;-5.711551378888537E-03;-5.416057824678396E-03;4.665388067085148E-01;5.954613918551558E-01;-5.711551378888537E-03;-5.416057824678396E-03;
5.125125125125125E+07;4.309089616967791E-01;6.093238994974125E-01;-6.177831616954448E-03;-4.372222090776008E-03;4.309089616967791E-01;6.093238994974125E-01;-6.177831616954448E-03;-4.372222090776008E-03;
5.150150150150150E+07;4.022047287841256E-01;6.352871291146059E-01;-6.475434135670676E-03;-3.176075044018871E-03;4.022047287841256E-01;6.352871291146059E-01;-6.475434135670676E-03;-3.176075044018871E-03;
5.175175175175175E+07;3.795998378850972E-01;6.600702407102568E-01;-6.433500358356314E-03;-2.114597210174898E-03;3.795998378850972E-01;6.600702407102568E-01;-6.433500358356314E-03;-2.114597210174898E-03;
5.200200200200200E+07;3.672882980873558E-01;6.893754486020275E-01;-6.158656293172923E-03;-1.273158318870538E-03;3.672882980873558E-01;6.893754486020275E-01;-6.158656293172923E-03;-1.273158318870538E-03;
5.225225225225225E+07;3.621874143809262E-01;7.160481545373837E-01;-5.761471970000383E-03;-5.155453118083213E-04;3.621874143809262E-01;7.160481545373837E-01;-5.761471970000383E-03;-5.155453118083213E-04;
5.250250250250250E+07;3.620443654897566E-01;7.388761500161198E-01;-5.248244932794944E-03;-1.566700962221107E-04;3.620443654897566E-01;7.388761500161198E-01;-5.248244932794944E-03;-1.566700962221107E-04;
5.275275275275275E+07;3.646653689998542E-01;7.573571994689642E-01;-4.820657471722265E-03;2.282826086508772E-04;3.646653689998542E-01;7.573571994689642E-01;-4.820657471722265E-03;2.282826086508772E-04;
5.300300300300300E+07;3.680815733183113E-01;7.721528118862276E-01;-4.335744083950906E-03;4.500519451714380E-04;3.680815733183113E-01;7.721528118862276E-01;-4.335744083950906E-03;4.500519451714380E-04;
5.325325325325325E+07;3.721573059088881E-01;7.839493733884624E-01;-3.950486063759107E-03;6.237855851397208E-04;3.721573059088881E-01;7.839493733884624E-01;-3.950486063759107E-03;6.237855851397208E-04;
5.350350350350350E+07;3.756687544274954E-01;7.930920815980026E-01;-3.618603577106427E-03;6.555598210507334E-04;3.756687544274954E-01;7.930920815980026E-01;-3.618603577106427E-03;6.555598210507334E-04;
5.375375375375375E+07;3.786002713520724E-01;8.005539877871529E-01;-3.305654096529804E-03;6.648167583087679E-04;3.786002713520724E-01;8.005539877871529E-01;-3.305654096529804E-03;6.648167583087679E-04;
5.400400400400400E+07;3.805307518143722E-01;8.064630270762784E-01;-3.115763073914389E-03;7.524591489608134E-04;3.805307518143722E-01;8.064630270762784E-01;-3.115763073914389E-03;7.524591489608134E-04;
5.425425425425425E+07;3.819043050252049E-01;8.119456082280547E-01;-2.836569530884051E-03;7.102340132942124E-04;3.819043050252049E-01;8.119456082280547E-01;-2.836569530884051E-03;7.102340132942124E-04;
5.450450450450450E+07;3.827399072812644E-01;8.162894116913318E-01;-2.713323080025509E-03;6.767775260259478E-04;3.827399072812644E-01;8.162894116913318E-01;-2.713323080025509E-03;6.767775260259478E-04;
5.475475475475475E+07;3.831933008729452E-01;8.204407471799753E-01;-2.563912635637178E-03;6.619200755014409E-04;3.831933008729452E-01;8.204407471799753E-01;-2.563912635637178E-03;6.619200755014409E-04;
5.500500500500500E+07;3.832567986029053E-01;8.239151933125812E-01;-2.427191957034075E-03;5.823541108635671E-04;3.832567986029053E-01;8.239151933125812E-01;-2.427191957034075E-03;5.823541108635671E-04;
5.525525525525525E+07;3.832620959574643E-01;8.272317172283247E-01;-2.240142641520553E-03;5.848838779355631E-04;3.832620959574643E-01;8.272317172283247E-01;-2.240142641520553E-03;5.848838779355631E-04;
5.550550550550550E+07;3.826514807550527E-01;8.298612421913459E-01;-2.172701496288442E-03;5.703429665224615E-04;3.826514807550527E-01;8.298612421913459E-01;-2.172701496288442E-03;5.703429665224615E-04;
5.575575575575575E+07;3.819933992784622E-01;8.324524670922722E-01;-2.013983382688436E-03;5.362499464576523E-04;3.819933992784622E-01;8.324524670922722E-01;-2.013983382688436E-03;5.362499464576523E-04;
5.600600600600600E+07;3.809983033668992E-01;8.343805105593293E-01;-1.951989614215235E-03;5.515394079138666E-04;3.809983033668992E-01;8.343805105593293E-01;-1.951989614215235E-03;5.515394079138666E-04;
5.625625625625625E+07;3.797338316264925E-01;8.364134165412714E-01;-1.843916056239248E-03;4.390064066084355E-04;3.797338316264925E-01;8.364134165412714E-01;-1.843916056239248E-03;4.390064066084355E-04;
5.650650650650650E+07;3.782787717523358E-01;8.381041120535722E-01;-1.816174667184389E-03;4.243432253592656E-04;3.782787717523358E-01;8.381041120535722E-01;-1.816174667184389E-03;4.243432253592656E-04;
5.675675675675675E+07;3.768028279910759E-01;8.395524685881107E-01;-1.758572414480062E-03;3.947802550151852E-04;3.768028279910759E-01;8.395524685881107E-01;-1.758572414480062E-03;3.947802550151852E-04;
5.700700700700700E+07;3.748904221568806E-01;8.408165569411434E-01;-1.684067799089102E-03;3.472682421848250E-04;3.748904221568806E-01;8.408165569411434E-01;-1.684067799089102E-03;3.472682421848250E-04;
5.725725725725726E+07;3.726699406434865E-01;8.418495408851193E-01;-1.630547904960190E-03;3.352061993008371E-04;3.726699406434865E-01;8.418495408851193E-01;-1.630547904960190E-03;3.352061993008371E-04;
5.750750750750751E+07;3.703125786113353E-01;8.427910711913165E-01;-1.607110452351835E-03;2.348187091070289E-04;3.703125786113353E-01;8.427910711913165E-01;-1.607110452351835E-03;2.348187091070289E-04;
5.775775775775776E+07;3.676232547760723E-01;8.438014451825516E-01;-1.539859021930182E-03;2.544495061091368E-04;3.676232547760723E-01;8.438014451825516E-01;-1.539859021930182E-03;2.544495061091368E-04;
5.800800800800801E+07;3.651515308892188E-01;8.445930808758574E-01;-1.543604918119633E-03;2.243317675390814E-04;3.651515308892188E-01;8.445930808758574E-01;-1.543604918119633E-03;2.243317675390814E-04;
5.825825825825826E+07;3.623114883745011E-01;8.452271168941868E-01;-1.481044614849855E-03;1.665561408882027E-04;3.623114883745011E-01;8.452271168941868E-01;-1.481044614849855E-03;1.665561408882027E-04;
5.850850850850851E+07;3.593055637414194E-01;8.456108686229987E-01;-1.435486688124658E-03;1.010659938937595E-04;3.593055637414194E-01;8.456108686229987E-01;-1.435486688124658E-03;1.010659938937595E-04;
5.875875875875876E+07;3.562260986903635E-01;8.462156980342452E-01;-1.445755239323115E-03;8.187208396418366E-05;3.562260986903635E-01;8.462156980342452E-01;-1.445755239323115E-03;8.187208396418366E-05;
5.900900900900901E+07;3.529945237799548E-01;8.465893127761113E-01;-1.406957914144395E-03;1.143011629058600E-04;3.529945237799548E-01;8.465893127761113E-01;-1.406957914144395E-03;1.143011629058600E-04;
5.925925925925926E+07;3.492330628070212E-01;8.471947636873389E-01;-1.375412742347109E-03;2.343857668470993E-05;3.492330628070212E-01;8.471947636873389E-01;-1.375412742347109E-03;2.343857668470993E-05;
5.950950950950951E+07;3.454348158800781E-01;8.479301181205973E-01;-1.380005355238694E-03;3.870795210243040E-05;3.454348158800781E-01;8.479301181205973E-01;-1.380005355238694E-03;3.870795210243040E-05;
5.975975975975976E+07;3.415620858851299E-01;8.487900360955906E-01;-1.437318297163275E-03;-1.320906733900336E-05;3.415620858851299E-01;8.487900360955906E-01;-1.437318297163275E-03;-1.320906733900336E-05;
6.001001001001001E+07;3.379778165463313E-01;8.499350774511011E-01;-1.347587084430146E-03;4.979206152861772E-06;3.379778165463313E-01;8.499350774511011E-01;-1.347587084430146E-03;4.979206152861772E-06;
6.026026026026026E+07;3.345653784458794E-01;8.515001852852253E-01;-1.341763557903281E-03;-1.983731646585653E-05;3.345653784458794E-01;8.515001852852253E-01;-1.341763557903281E-03;-1.983731646585653E-05;
6.051051051051051E+07;3.312034612756835E-01;8.529762423562500E-01;-1.362939662110956E-03;-8.716160915703631E-05;3.312034612756835E-01;8.529762423562500E-01;-1.362939662110956E-03;-8.716160915703631E-05;
6.076076076076076E+07;3.283245688818455E-01;8.547861688857027E-01;-1.362536635042765E-03;-8.969519001108502E-05;3.283245688818455E-01;8.547861688857027E-01;-1.362536635042765E-03;-8.969519001108502E-05;
6.101101101101101E+07;3.256847629901597E-01;8.564880579531630E-01;-1.370485324581562E-03;-5.968852026903341E-05;3.256847629901597E-01;8.564880579531630E-01;-1.370485324581562E-03;-5.968852026903341E-05;
6.126126126126126E+07;3.231514327099165E-01;8.580329941782183E-01;-1.329160692008582E-03;-7.016536897896600E-05;3.231514327099165E-01;8.580329941782183E-01;-1.329160692008582E-03;-7.016536897896600E-05;
6.151151151151151E+07;3.207450222752306E-01;8.595506783604270E-01;-1.335351435644274E-03;-4.900953346099580E-05;3.207450222752306E-01;8.595506783604270E-01;-1.335351435644274E-03;-4.900953346099580E-05;
